initial: 113 - optimal_only_seed
[2022-04-08 08:25:23.308657]Total energy: 71626810.7617785
[2022-04-08 08:26:39.189681]Total energy: 71528974.4045418
[2022-04-08 08:27:55.626982]Total energy: 71604474.99899085
[2022-04-08 08:29:11.452455]Total energy: 71613785.53033176
[2022-04-08 08:31:04.372305]Total energy: 71547086.04883744
[2022-04-08 08:32:28.893364]Total energy: 71555643.86123578
[2022-04-08 08:33:46.772819]Total energy: 71546956.22859961
[2022-04-08 08:35:04.777409]Total energy: 71599152.84629296
[2022-04-08 08:36:32.958187]Total energy: 71675321.0009502
[2022-04-08 08:37:48.302009]Total energy: 71548666.1443699
[2022-04-08 08:39:08.708819]Total energy: 71576057.78824705
[2022-04-08 08:40:50.765695]Total energy: 71583147.84774481
[2022-04-08 08:42:26.137227]Total energy: 71605263.44699384
[2022-04-08 08:43:55.840733]Total energy: 71598039.95918521
[2022-04-08 08:45:15.361787]Total energy: 71635893.33685067
[2022-04-08 08:46:32.069051]Total energy: 71607859.68879074
[2022-04-08 08:47:50.492213]Total energy: 71623222.81068255
[2022-04-08 08:49:08.355091]Total energy: 71620515.51156111
[2022-04-08 08:50:44.517918]Total energy: 71557289.17113012
[2022-04-08 08:52:15.405219]Total energy: 71596981.95245896
[2022-04-08 08:53:47.817844]Total energy: 71597097.39634027
[2022-04-08 08:55:17.029384]Total energy: 71637319.93498127
[2022-04-08 08:56:31.997743]Total energy: 71600785.38313797
[2022-04-08 08:57:47.706651]Total energy: 71553764.3128032
[2022-04-08 08:59:05.879115]Total energy: 71590794.73762429
[2022-04-08 09:00:32.363947]Total energy: 71567541.76472364
[2022-04-08 09:02:10.947791]Total energy: 71572222.81811763
[2022-04-08 09:03:33.259240]Total energy: 71567240.25400619
[2022-04-08 09:04:52.328622]Total energy: 71615624.8437884
[2022-04-08 09:06:09.330723]Total energy: 71543807.62973268
[2022-04-08 09:07:24.566184]Total energy: 71556151.03460476
[2022-04-08 09:08:43.474065]Total energy: 71589055.88938722
[2022-04-08 09:09:59.950715]Total energy: 71562253.79981095
[2022-04-08 09:11:27.757352]Total energy: 71568646.77981487
[2022-04-08 09:12:49.422960]Total energy: 71639197.86944197
[2022-04-08 09:14:04.758208]Total energy: 71623844.27978499
[2022-04-08 09:15:22.253586]Total energy: 71611090.79048946
[2022-04-08 09:16:38.036740]Total energy: 71606068.06053783
[2022-04-08 09:17:56.037436]Total energy: 71568926.86880174
[2022-04-08 09:19:11.914777]Total energy: 71599889.99431494
[2022-04-08 09:20:52.974145]Total energy: 71553276.44578603
[2022-04-08 09:22:21.087424]Total energy: 71603970.47242759
[2022-04-08 09:23:37.722268]Total energy: 71565929.54168975
[2022-04-08 09:25:03.363065]Total energy: 71614626.15633373
[2022-04-08 09:26:18.621473]Total energy: 71637338.9076817
[2022-04-08 09:27:36.180632]Total energy: 71581042.6521288
[2022-04-08 09:28:53.410820]Total energy: 71589630.89267473
[2022-04-08 09:30:10.224224]Total energy: 71577739.44444579
[2022-04-08 09:31:26.487073]Total energy: 71623984.5515208
[2022-04-08 09:32:43.073402]Total energy: 71583464.14053413
[2022-04-08 09:33:57.650436]Total energy: 71623075.20113586
[2022-04-08 09:35:12.935734]Total energy: 71616424.59988587
[2022-04-08 09:36:28.314890]Total energy: 71613427.82077931
[2022-04-08 09:37:43.249635]Total energy: 71691078.18218523
[2022-04-08 09:39:02.146244]Total energy: 71617969.21433938
[2022-04-08 09:40:19.277363]Total energy: 71586459.45518465
[2022-04-08 09:41:41.785220]Total energy: 71618377.03731692
[2022-04-08 09:42:57.298148]Total energy: 71598888.61739422
[2022-04-08 09:44:12.418391]Total energy: 71644226.72146726
[2022-04-08 09:45:29.312855]Total energy: 71677336.95441872
[2022-04-08 09:46:45.669531]Total energy: 71609300.69673173
[2022-04-08 09:48:00.791506]Total energy: 71603248.66302295
[2022-04-08 09:49:16.306329]Total energy: 71623236.51033606
[2022-04-08 09:50:57.265116]Total energy: 71590372.37440108
[2022-04-08 09:52:19.879242]Total energy: 71667963.087804
[2022-04-08 09:53:36.553004]Total energy: 71582616.50531486
[2022-04-08 09:54:53.374681]Total energy: 71657928.38917644
[2022-04-08 09:56:09.737336]Total energy: 71646863.02596882
[2022-04-08 09:57:24.883577]Total energy: 71614092.57509989
[2022-04-08 09:58:40.827680]Total energy: 71513553.20945637
[2022-04-08 09:59:57.719537]Total energy: 71638234.51493736
[2022-04-08 10:01:38.394593]Total energy: 71658079.58064409
[2022-04-08 10:03:02.862709]Total energy: 71640607.67014042
[2022-04-08 10:04:20.066810]Total energy: 71581104.95083302
[2022-04-08 10:05:37.229941]Total energy: 71629538.49521092
[2022-04-08 10:06:53.783517]Total energy: 71589123.11089788
[2022-04-08 10:08:08.790267]Total energy: 71700270.6444032
[2022-04-08 10:09:24.763986]Total energy: 71620844.65126579
[2022-04-08 10:10:58.983588]Total energy: 71595094.77832347
[2022-04-08 10:12:22.213379]Total energy: 71609422.4668991
[2022-04-08 10:13:37.826186]Total energy: 71657719.56126891
[2022-04-08 10:14:53.390906]Total energy: 71598172.69861087
[2022-04-08 10:16:09.551132]Total energy: 71687948.25082305
[2022-04-08 10:17:24.900798]Total energy: 71600745.3019907
[2022-04-08 10:18:40.244176]Total energy: 71622270.96648379
[2022-04-08 10:19:56.212376]Total energy: 71627210.50392467
[2022-04-08 10:21:19.866254]Total energy: 71633979.80640675
[2022-04-08 10:22:46.883816]Total energy: 71598477.17105703
[2022-04-08 10:24:16.919326]Total energy: 71646544.61079623
[2022-04-08 10:25:41.232414]Total energy: 71628474.96854372
[2022-04-08 10:27:00.149207]Total energy: 71655599.36654781
[2022-04-08 10:28:17.564279]Total energy: 71623064.95051266
[2022-04-08 10:29:32.474033]Total energy: 71688007.11027561
[2022-04-08 10:30:49.123697]Total energy: 71604257.72694783
[2022-04-08 10:32:08.033944]Total energy: 71613795.35755345
[2022-04-08 10:33:22.795064]Total energy: 71612366.67831454
[2022-04-08 10:34:39.196343]Total energy: 71676497.49613437
[2022-04-08 10:35:55.208718]Total energy: 71620108.24099052
[2022-04-08 10:37:12.965408]Total energy: 71616003.56701514
[2022-04-08 10:38:30.540069]Total energy: 71609510.55260842
[2022-04-08 10:39:47.429719]Total energy: 71598149.7476135
[2022-04-08 10:41:14.518812]Total energy: 71617337.19852203
[2022-04-08 10:42:48.307212]Total energy: 71617353.21635073
[2022-04-08 10:44:12.616241]Total energy: 71644934.81446274
[2022-04-08 10:45:28.042273]Total energy: 71618096.92160827
[2022-04-08 10:46:44.010744]Total energy: 71604777.15795723
[2022-04-08 10:48:00.177299]Total energy: 71636763.85905693
[2022-04-08 10:49:16.004091]Total energy: 71655157.56210168
[2022-04-08 10:51:00.631878]Total energy: 71635668.07408495
[2022-04-08 10:52:36.303216]Total energy: 71625963.26703523
[2022-04-08 10:54:07.039033]Total energy: 71570955.32723418
[2022-04-08 10:55:34.172837]Total energy: 71646776.31278807
[2022-04-08 10:56:54.124920]Total energy: 71592706.92594662
[2022-04-08 10:58:10.315957]Total energy: 71617618.0431319
[2022-04-08 10:59:30.123069]Total energy: 71628590.45056672
[2022-04-08 11:01:05.152060]Total energy: 71623531.39691749
[2022-04-08 11:03:03.147615]Total energy: 71603000.7160691
[2022-04-08 11:04:44.725168]Total energy: 71676175.94140935
[2022-04-08 11:06:13.918021]Total energy: 71654538.88159797
[2022-04-08 11:07:38.648225]Total energy: 71652299.91325141
[2022-04-08 11:08:55.159386]Total energy: 71621645.96776696
[2022-04-08 11:10:11.834650]Total energy: 71652323.44804038
[2022-04-08 11:11:49.946744]Total energy: 71580557.56942831
[2022-04-08 11:13:21.973856]Total energy: 71619954.23464562
[2022-04-08 11:14:46.724554]Total energy: 71688935.63701616
[2022-04-08 11:16:03.374215]Total energy: 71644113.97845435
[2022-04-08 11:17:19.102812]Total energy: 71638260.93314596
[2022-04-08 11:18:37.079732]Total energy: 71647400.96457428
[2022-04-08 11:19:52.009991]Total energy: 71632250.2134259
[2022-04-08 11:21:26.044076]Total energy: 71608198.84812544
[2022-04-08 11:22:41.585785]Total energy: 71638647.06199853
[2022-04-08 11:23:56.897522]Total energy: 71580027.38590372
[2022-04-08 11:25:14.154741]Total energy: 71599033.56057736
[2022-04-08 11:26:30.912433]Total energy: 71644161.51908563
[2022-04-08 11:27:47.308087]Total energy: 71693963.6121398
[2022-04-08 11:29:04.934095]Total energy: 71604601.66099258
[2022-04-08 11:30:21.253993]Total energy: 71572239.32765514
[2022-04-08 11:32:28.787304]Total energy: 71522382.48797289
[2022-04-08 11:34:01.352109]Total energy: 71604092.86278012
[2022-04-08 11:35:36.016930]Total energy: 71596235.3157941
[2022-04-08 11:37:12.725593]Total energy: 71548675.52552834
[2022-04-08 11:38:30.831101]Total energy: 71647125.73402642
[2022-04-08 11:39:45.402137]Total energy: 71567957.30712765
[2022-04-08 11:41:01.812017]Total energy: 71579297.18830226
[2022-04-08 11:42:18.476343]Total energy: 71588181.26495723
[2022-04-08 11:43:33.427515]Total energy: 71612461.45965053
[2022-04-08 11:44:58.324321]Total energy: 71676063.74231844
[2022-04-08 11:46:13.735573]Total energy: 71640384.9315656
[2022-04-08 11:47:30.530421]Total energy: 71551152.65142539
[2022-04-08 11:48:46.880684]Total energy: 71584788.06979533
[2022-04-08 11:50:03.402834]Total energy: 71663539.70709386
[2022-04-08 11:51:39.094229]Total energy: 71632264.79159334
[2022-04-08 11:53:07.177368]Total energy: 71655308.39622061
[2022-04-08 11:54:37.976721]Total energy: 71667164.87438633
[2022-04-08 11:56:10.961519]Total energy: 71715293.60322079
[2022-04-08 11:57:34.444990]Total energy: 71630231.26547885
[2022-04-08 11:58:50.222412]Total energy: 71625632.77569321
[2022-04-08 12:00:07.908681]Total energy: 71626705.0955228
[2022-04-08 12:01:49.419748]Total energy: 71707196.11689456
[2022-04-08 12:03:17.290582]Total energy: 71606961.4214326
[2022-04-08 12:04:34.205071]Total energy: 71648925.24901786
[2022-04-08 12:05:52.602179]Total energy: 71685228.99040017
[2022-04-08 12:07:09.950015]Total energy: 71670498.74749899
[2022-04-08 12:08:25.827480]Total energy: 71647546.5321477
[2022-04-08 12:09:42.518367]Total energy: 71617947.3891689
[2022-04-08 12:10:58.764412]Total energy: 71670642.1017312
[2022-04-08 12:12:13.956008]Total energy: 71631818.97277312
[2022-04-08 12:13:30.375519]Total energy: 71613741.20988552
[2022-04-08 12:14:47.822254]Total energy: 71703198.80850723
[2022-04-08 12:16:03.925706]Total energy: 71666187.38897671
[2022-04-08 12:17:18.676314]Total energy: 71732357.28399728
[2022-04-08 12:18:34.996615]Total energy: 71661350.06046727
[2022-04-08 12:19:51.103134]Total energy: 71632570.56607006
[2022-04-08 12:21:16.295374]Total energy: 71650182.69972798
[2022-04-08 12:22:39.211759]Total energy: 71653273.4199917
[2022-04-08 12:23:54.832810]Total energy: 71707391.24568103
[2022-04-08 12:25:11.725264]Total energy: 71638857.35742308
[2022-04-08 12:26:31.849878]Total energy: 71630777.4627351
[2022-04-08 12:27:49.102464]Total energy: 71651608.78295283
[2022-04-08 12:29:05.271733]Total energy: 71678387.94530353
[2022-04-08 12:30:21.170234]Total energy: 71673224.74114618
[2022-04-08 12:32:07.812433]Total energy: 71667181.59370488
[2022-04-08 12:33:42.734263]Total energy: 71687060.59571062
[2022-04-08 12:35:07.411262]Total energy: 71640376.42722937
[2022-04-08 12:36:24.040726]Total energy: 71661575.27039757
[2022-04-08 12:37:47.752890]Total energy: 71679153.13121964
[2022-04-08 12:39:03.235496]Total energy: 71638475.30964613
[2022-04-08 12:40:21.732459]Total energy: 71680309.72425945
[2022-04-08 12:41:56.515396]Total energy: 71683688.75273469
[2022-04-08 12:43:26.333477]Total energy: 71651474.2384284
[2022-04-08 12:44:49.995565]Total energy: 71672367.2640804
[2022-04-08 12:46:05.662607]Total energy: 71676096.86449395
[2022-04-08 12:47:21.238643]Total energy: 71605181.99975166
[2022-04-08 12:48:36.592219]Total energy: 71627635.02189526
[2022-04-08 12:49:51.219328]Total energy: 71650978.06363265
[2022-04-08 12:51:31.230330]Total energy: 71667599.84150629
[2022-04-08 12:53:14.470029]Total energy: 71633801.76933435
[2022-04-08 12:54:38.906230]Total energy: 71609733.48200499
[2022-04-08 12:55:53.286141]Total energy: 71559598.42106874
[2022-04-08 12:57:07.761694]Total energy: 71672513.21513149
[2022-04-08 12:58:23.896453]Total energy: 71683541.96515572
[2022-04-08 12:59:39.688168]Total energy: 71664064.12982981
[2022-04-08 13:01:05.323023]Total energy: 71668810.70873648
[2022-04-08 13:02:40.912313]Total energy: 71624982.72303712
[2022-04-08 13:04:06.171378]Total energy: 71640189.80983981
[2022-04-08 13:05:22.669695]Total energy: 71623942.61437257
[2022-04-08 13:06:38.319938]Total energy: 71641242.86027391
[2022-04-08 13:07:54.889420]Total energy: 71616531.48971725
[2022-04-08 13:09:11.762574]Total energy: 71616055.50564003
[2022-04-08 13:10:45.566813]Total energy: 71669285.65923455
[2022-04-08 13:12:17.876616]Total energy: 71605939.68006541
[2022-04-08 13:13:33.779737]Total energy: 71630161.86986679
[2022-04-08 13:15:02.690635]Total energy: 71632248.00282598
[2022-04-08 13:16:16.186678]Total energy: 71656444.51985982
[2022-04-08 13:17:31.229776]Total energy: 71664222.71936074
[2022-04-08 13:18:47.915579]Total energy: 71656819.08358218
[2022-04-08 13:20:03.877438]Total energy: 71729383.01595563
[2022-04-08 13:21:35.203683]Total energy: 71637666.5894077
[2022-04-08 13:22:59.483521]Total energy: 71678352.21964616
[2022-04-08 13:24:15.275044]Total energy: 71666905.55337436
[2022-04-08 13:25:33.634258]Total energy: 71645148.32485536
[2022-04-08 13:26:48.672411]Total energy: 71646785.12807028
[2022-04-08 13:28:05.181753]Total energy: 71658204.47215436
[2022-04-08 13:29:23.095086]Total energy: 71679947.37157641
[2022-04-08 13:31:04.466105]Total energy: 71628875.19790214
[2022-04-08 13:32:42.251170]Total energy: 71699678.89890333
[2022-04-08 13:33:57.609946]Total energy: 71610930.7926881
[2022-04-08 13:35:13.906536]Total energy: 71673369.99223395
[2022-04-08 13:36:29.589850]Total energy: 71611868.53289361
[2022-04-08 13:37:46.458210]Total energy: 71678396.20246057
[2022-04-08 13:39:01.564506]Total energy: 71647002.87078407
[2022-04-08 13:40:16.720346]Total energy: 71671654.06608912
[2022-04-08 13:41:48.100713]Total energy: 71659804.0240901
[2022-04-08 13:43:22.652226]Total energy: 71572991.6953105
[2022-04-08 13:44:44.596515]Total energy: 71653311.11007953
[2022-04-08 13:46:03.259823]Total energy: 71699746.64016363
[2022-04-08 13:47:20.494448]Total energy: 71659282.41353479
[2022-04-08 13:48:35.513675]Total energy: 71606713.3505527
[2022-04-08 13:49:50.672342]Total energy: 71620907.69654869
[2022-04-08 13:51:19.070102]Total energy: 71654709.41592127
[2022-04-08 13:52:49.947586]Total energy: 71716349.9108395
[2022-04-08 13:54:23.957414]Total energy: 71638721.15976357
[2022-04-08 13:55:41.230054]Total energy: 71713165.09353368
[2022-04-08 13:56:56.172602]Total energy: 71687846.19292703
[2022-04-08 13:58:11.567955]Total energy: 71653342.85363346
[2022-04-08 13:59:27.339283]Total energy: 71624792.34678386
[2022-04-08 14:00:52.948264]Total energy: 71599766.29792501
[2022-04-08 14:02:10.740170]Total energy: 71642968.91285577
[2022-04-08 14:03:30.825753]Total energy: 71643442.90365422
[2022-04-08 14:04:48.386530]Total energy: 71658610.62364322
[2022-04-08 14:06:04.314995]Total energy: 71678079.12920964
[2022-04-08 14:07:19.353600]Total energy: 71700769.21355957
[2022-04-08 14:08:36.732374]Total energy: 71658272.68210246
[2022-04-08 14:09:53.022627]Total energy: 71634433.36084469
[2022-04-08 14:11:16.153868]Total energy: 71683119.22581396
[2022-04-08 14:12:32.314571]Total energy: 71717969.16370952
[2022-04-08 14:13:48.775371]Total energy: 71676939.72306328
[2022-04-08 14:15:04.887625]Total energy: 71641261.01724184
[2022-04-08 14:16:23.525621]Total energy: 71657872.52827671
[2022-04-08 14:17:40.644394]Total energy: 71636253.82479115
[2022-04-08 14:18:56.864795]Total energy: 71658308.78828444
[2022-04-08 14:20:11.794567]Total energy: 71665685.42691286
[2022-04-08 14:21:37.608267]Total energy: 71655712.45660418
[2022-04-08 14:23:00.280624]Total energy: 71708875.33611423
[2022-04-08 14:24:15.922270]Total energy: 71651761.82370917
[2022-04-08 14:25:31.553183]Total energy: 71656643.6830921
[2022-04-08 14:26:47.954349]Total energy: 71648272.66709928
[2022-04-08 14:28:03.683362]Total energy: 71713955.17540437
[2022-04-08 14:29:23.407066]Total energy: 71681386.30573893
[2022-04-08 14:31:02.829793]Total energy: 71718040.34878573
[2022-04-08 14:32:29.683126]Total energy: 71658088.1222886
[2022-04-08 14:33:45.027476]Total energy: 71662962.23756903
[2022-04-08 14:35:01.273733]Total energy: 71671009.01538786
[2022-04-08 14:36:16.801419]Total energy: 71694958.45087871
[2022-04-08 14:37:33.938537]Total energy: 71683768.77943644
[2022-04-08 14:38:50.657956]Total energy: 71705566.23746656
[2022-04-08 14:40:05.911779]Total energy: 71642042.49415368
[2022-04-08 14:41:28.511535]Total energy: 71685410.88810854
[2022-04-08 14:42:50.955095]Total energy: 71637710.69038983
[2022-04-08 14:44:08.151040]Total energy: 71586313.42246737
[2022-04-08 14:45:25.641059]Total energy: 71674078.16641478
[2022-04-08 14:46:42.311903]Total energy: 71693993.48887308
[2022-04-08 14:47:58.830273]Total energy: 71644853.70678967
[2022-04-08 14:49:15.259146]Total energy: 71576513.6484355
[2022-04-08 14:50:35.837745]Total energy: 71665874.58598252
[2022-04-08 14:52:05.452611]Total energy: 71674064.23682432
[2022-04-08 14:53:22.197250]Total energy: 71667552.6680105
[2022-04-08 14:54:37.812875]Total energy: 71680012.5840093
[2022-04-08 14:55:54.456038]Total energy: 71651301.2687105
[2022-04-08 14:57:09.729422]Total energy: 71685761.23326305
[2022-04-08 14:58:25.441141]Total energy: 71697226.42479663
[2022-04-08 14:59:40.995464]Total energy: 71658329.3117902
[2022-04-08 15:00:58.634044]Total energy: 71718256.99178238
[2022-04-08 15:02:15.880488]Total energy: 71612288.89632493
[2022-04-08 15:03:31.096896]Total energy: 71666870.78917469
[2022-04-08 15:04:46.199573]Total energy: 71648072.98406859
[2022-04-08 15:06:02.032736]Total energy: 71708376.05912608
[2022-04-08 15:07:16.823235]Total energy: 71658570.68505682
[2022-04-08 15:08:33.674834]Total energy: 71704068.2838549
[2022-04-08 15:09:50.164633]Total energy: 71615239.6509489
[2022-04-08 15:11:08.338502]Total energy: 71719470.16473736
[2022-04-08 15:12:23.694779]Total energy: 71756053.68714419
