initial: all - diverse_no_blind_all
[2022-04-10 03:27:38.955171]Total energy: 16855288.90413029
[2022-04-10 03:29:27.047422]Total energy: 16878654.363061927
[2022-04-10 03:31:01.368672]Total energy: 16818045.712084338
[2022-04-10 03:32:31.955095]Total energy: 16792188.19000287
[2022-04-10 03:34:03.922149]Total energy: 16803155.916440614
[2022-04-10 03:35:35.323706]Total energy: 16817130.318534058
[2022-04-10 03:37:04.676391]Total energy: 16854971.192152318
[2022-04-10 03:38:33.504343]Total energy: 16842945.596982416
[2022-04-10 03:40:05.241147]Total energy: 16806711.409180954
[2022-04-10 03:41:59.654831]Total energy: 16858393.827820588
[2022-04-10 03:43:50.043704]Total energy: 16839929.147467926
[2022-04-10 03:45:42.960467]Total energy: 16820619.021590848
[2022-04-10 03:47:34.761638]Total energy: 16879803.101778284
[2022-04-10 03:49:27.552239]Total energy: 16847443.493216313
[2022-04-10 03:51:05.363092]Total energy: 16832562.954652
[2022-04-10 03:52:29.855742]Total energy: 16801644.09100605
[2022-04-10 03:53:48.141721]Total energy: 16834905.594673466
[2022-04-10 03:55:05.261617]Total energy: 16853131.381861232
[2022-04-10 03:56:22.114138]Total energy: 16844117.497264937
[2022-04-10 03:57:41.178845]Total energy: 16816401.78356156
[2022-04-10 03:58:59.586352]Total energy: 16820167.24479887
[2022-04-10 04:00:19.284769]Total energy: 16819008.34080546
[2022-04-10 04:02:06.597736]Total energy: 16869392.85051158
[2022-04-10 04:03:34.669611]Total energy: 16837125.586191412
[2022-04-10 04:05:04.298197]Total energy: 16817568.849809084
[2022-04-10 04:06:35.244064]Total energy: 16811868.034522675
[2022-04-10 04:08:03.335382]Total energy: 16827431.79170114
[2022-04-10 04:09:25.320487]Total energy: 16827448.21160534
[2022-04-10 04:10:42.428570]Total energy: 16842285.13922327
[2022-04-10 04:12:00.187239]Total energy: 16844805.06913448
[2022-04-10 04:13:17.994559]Total energy: 16834476.32594069
[2022-04-10 04:14:35.989989]Total energy: 16834152.930154007
[2022-04-10 04:15:52.357881]Total energy: 16821148.17272746
[2022-04-10 04:17:08.245245]Total energy: 16847458.93837611
[2022-04-10 04:18:25.037131]Total energy: 16866132.884446546
[2022-04-10 04:19:40.807219]Total energy: 16808095.30361521
[2022-04-10 04:21:19.652792]Total energy: 16852948.722231932
[2022-04-10 04:23:03.248923]Total energy: 16851437.12159293
[2022-04-10 04:24:36.536488]Total energy: 16795672.93859664
[2022-04-10 04:26:12.940433]Total energy: 16863833.016352136
[2022-04-10 04:27:48.391826]Total energy: 16845530.069949694
[2022-04-10 04:29:29.658560]Total energy: 16902111.21462554
[2022-04-10 04:30:56.670856]Total energy: 16844896.044073433
[2022-04-10 04:32:13.293301]Total energy: 16843338.459075596
[2022-04-10 04:33:29.691572]Total energy: 16824447.932279754
[2022-04-10 04:34:46.452288]Total energy: 16810017.54771946
[2022-04-10 04:36:02.255862]Total energy: 16815820.95280255
[2022-04-10 04:37:18.834747]Total energy: 16859313.173171353
[2022-04-10 04:38:35.464215]Total energy: 16856982.046848673
[2022-04-10 04:39:51.747488]Total energy: 16839777.328586135
[2022-04-10 04:41:34.329964]Total energy: 16805418.792742833
[2022-04-10 04:43:16.357021]Total energy: 16810488.129017852
[2022-04-10 04:44:42.183003]Total energy: 16791541.219003662
[2022-04-10 04:46:11.833800]Total energy: 16830053.21637959
[2022-04-10 04:47:35.586948]Total energy: 16827607.90936937
[2022-04-10 04:48:51.627313]Total energy: 16807864.61407689
[2022-04-10 04:50:08.380714]Total energy: 16808139.981666937
[2022-04-10 04:51:24.570657]Total energy: 16830814.933356438
[2022-04-10 04:52:42.020010]Total energy: 16869054.27340675
[2022-04-10 04:53:59.407369]Total energy: 16831666.857416842
[2022-04-10 04:55:18.395062]Total energy: 16823164.55652042
[2022-04-10 04:56:33.757511]Total energy: 16840469.795345575
[2022-04-10 04:57:49.713748]Total energy: 16811817.34158628
[2022-04-10 04:59:06.223905]Total energy: 16833444.25017781
[2022-04-10 05:00:22.361196]Total energy: 16876221.72460252
[2022-04-10 05:02:20.457202]Total energy: 16844071.140278
[2022-04-10 05:03:56.592279]Total energy: 16821542.526717108
[2022-04-10 05:05:29.609205]Total energy: 16879280.20768516
[2022-04-10 05:07:05.350322]Total energy: 16836096.9981501
[2022-04-10 05:08:31.375230]Total energy: 16786731.871253047
[2022-04-10 05:09:50.361405]Total energy: 16806510.888309427
[2022-04-10 05:11:10.454990]Total energy: 16827539.779770643
[2022-04-10 05:12:30.893822]Total energy: 16800232.93076678
[2022-04-10 05:13:49.216089]Total energy: 16799452.824335318
[2022-04-10 05:15:08.573579]Total energy: 16804014.455124754
[2022-04-10 05:16:25.715778]Total energy: 16830048.484457195
[2022-04-10 05:17:41.698407]Total energy: 16776477.056359485
[2022-04-10 05:18:58.855859]Total energy: 16800988.36845535
[2022-04-10 05:20:14.773026]Total energy: 16829452.108863004
[2022-04-10 05:21:39.867449]Total energy: 16841491.782055
[2022-04-10 05:23:12.300510]Total energy: 16844642.618793514
[2022-04-10 05:24:46.371080]Total energy: 16828736.504982408
[2022-04-10 05:26:22.729035]Total energy: 16813439.61406283
[2022-04-10 05:28:03.327156]Total energy: 16851765.46599525
[2022-04-10 05:29:32.621226]Total energy: 16824315.342429977
[2022-04-10 05:30:49.673170]Total energy: 16848758.744563155
[2022-04-10 05:32:06.712955]Total energy: 16818112.56975567
[2022-04-10 05:33:23.201590]Total energy: 16855259.280517623
[2022-04-10 05:34:40.012431]Total energy: 16834680.20116988
[2022-04-10 05:35:55.908462]Total energy: 16823030.503691286
[2022-04-10 05:37:13.259496]Total energy: 16825841.3760177
[2022-04-10 05:38:31.400903]Total energy: 16848794.486085463
[2022-04-10 05:39:49.838759]Total energy: 16819072.63990841
[2022-04-10 05:41:31.447318]Total energy: 16824884.236718785
[2022-04-10 05:43:15.458454]Total energy: 16850518.95355435
[2022-04-10 05:44:43.510366]Total energy: 16801877.228655983
[2022-04-10 05:46:15.808258]Total energy: 16839758.97100977
[2022-04-10 05:47:43.167187]Total energy: 16816322.653957233
[2022-04-10 05:49:07.309003]Total energy: 16823733.34098508
[2022-04-10 05:50:23.260984]Total energy: 16825596.724234328
[2022-04-10 05:51:39.303813]Total energy: 16834493.895175155
[2022-04-10 05:52:55.441306]Total energy: 16822902.93470072
[2022-04-10 05:54:11.343073]Total energy: 16839214.79724115
[2022-04-10 05:55:28.857239]Total energy: 16838085.788963582
[2022-04-10 05:56:44.984725]Total energy: 16835697.1813945
[2022-04-10 05:58:02.347428]Total energy: 16816036.185756147
[2022-04-10 05:59:19.229987]Total energy: 16811683.539047718
[2022-04-10 06:01:02.777272]Total energy: 16819464.15466321
[2022-04-10 06:02:49.943737]Total energy: 16811339.297007028
[2022-04-10 06:04:25.645901]Total energy: 16802162.640397854
[2022-04-10 06:05:53.631885]Total energy: 16827760.153954454
[2022-04-10 06:07:13.067053]Total energy: 16820185.039634228
[2022-04-10 06:08:32.066910]Total energy: 16850089.358280007
[2022-04-10 06:09:49.624126]Total energy: 16814095.882305782
[2022-04-10 06:11:06.979680]Total energy: 16813990.23130034
[2022-04-10 06:12:23.180761]Total energy: 16810085.166420378
[2022-04-10 06:13:39.679923]Total energy: 16782540.677046224
[2022-04-10 06:14:55.778974]Total energy: 16803396.444251202
[2022-04-10 06:16:11.707067]Total energy: 16830625.608566638
[2022-04-10 06:17:27.955235]Total energy: 16844778.505176503
[2022-04-10 06:18:43.822281]Total energy: 16832731.881690897
[2022-04-10 06:20:00.030802]Total energy: 16817413.23206089
[2022-04-10 06:21:33.753767]Total energy: 16812232.261920743
[2022-04-10 06:23:21.104938]Total energy: 16861899.243392386
[2022-04-10 06:24:46.452878]Total energy: 16800497.612494707
[2022-04-10 06:26:03.053640]Total energy: 16802995.461431146
[2022-04-10 06:27:19.419739]Total energy: 16835199.80708423
[2022-04-10 06:28:35.547553]Total energy: 16813553.693599746
[2022-04-10 06:29:52.283378]Total energy: 16816155.19672017
[2022-04-10 06:31:35.523628]Total energy: 16833660.228718795
[2022-04-10 06:33:10.837326]Total energy: 16815409.849516608
[2022-04-10 06:34:27.605575]Total energy: 16860665.919277817
[2022-04-10 06:35:48.550329]Total energy: 16843694.665582784
[2022-04-10 06:37:05.577407]Total energy: 16807149.948102377
[2022-04-10 06:38:21.536148]Total energy: 16794550.230787702
[2022-04-10 06:39:37.843786]Total energy: 16840277.708875768
[2022-04-10 06:41:02.245184]Total energy: 16858673.067922186
[2022-04-10 06:42:36.328509]Total energy: 16813276.028316755
[2022-04-10 06:44:10.983257]Total energy: 16814228.018707596
[2022-04-10 06:45:44.814076]Total energy: 16841621.85422701
[2022-04-10 06:47:21.548813]Total energy: 16827049.452089444
[2022-04-10 06:48:47.950098]Total energy: 16796516.247252915
[2022-04-10 06:50:03.983721]Total energy: 16779418.966457274
[2022-04-10 06:51:20.537592]Total energy: 16825044.5800153
[2022-04-10 06:52:36.882784]Total energy: 16807884.942686114
[2022-04-10 06:53:53.296071]Total energy: 16803956.697634246
[2022-04-10 06:55:09.598451]Total energy: 16819571.388460997
[2022-04-10 06:56:25.646965]Total energy: 16827942.4682444
[2022-04-10 06:57:42.793809]Total energy: 16815805.137825474
[2022-04-10 06:58:58.650371]Total energy: 16821326.828503095
[2022-04-10 07:00:15.270365]Total energy: 16809476.123872574
[2022-04-10 07:01:57.172223]Total energy: 16811775.035256162
[2022-04-10 07:03:41.270931]Total energy: 16785751.93996032
[2022-04-10 07:05:10.416660]Total energy: 16820749.165003683
[2022-04-10 07:06:32.185145]Total energy: 16809476.29566004
[2022-04-10 07:07:48.946533]Total energy: 16810610.773275517
[2022-04-10 07:09:06.731490]Total energy: 16794616.93870474
[2022-04-10 07:10:22.720857]Total energy: 16807441.27244919
[2022-04-10 07:11:39.857935]Total energy: 16799673.997522764
[2022-04-10 07:12:56.226326]Total energy: 16832461.991698347
[2022-04-10 07:14:12.660010]Total energy: 16799029.932303663
[2022-04-10 07:15:29.932081]Total energy: 16810162.615446348
[2022-04-10 07:16:48.505233]Total energy: 16770880.475209266
[2022-04-10 07:18:06.142988]Total energy: 16816894.276104726
[2022-04-10 07:19:22.012713]Total energy: 16825654.132980764
[2022-04-10 07:20:39.736695]Total energy: 16851737.007226653
[2022-04-10 07:21:56.504754]Total energy: 16812577.126762893
[2022-04-10 07:23:12.832628]Total energy: 16807356.263912685
[2022-04-10 07:24:29.898736]Total energy: 16816449.685814075
[2022-04-10 07:25:46.131837]Total energy: 16850493.81589891
[2022-04-10 07:27:02.165251]Total energy: 16835684.077059817
[2022-04-10 07:28:18.979332]Total energy: 16801200.520750694
[2022-04-10 07:29:36.133943]Total energy: 16874965.15945618
[2022-04-10 07:31:14.878191]Total energy: 16817316.13973958
[2022-04-10 07:32:32.384957]Total energy: 16801538.740397494
[2022-04-10 07:33:48.481035]Total energy: 16835263.94412603
[2022-04-10 07:35:05.705886]Total energy: 16845666.78388779
[2022-04-10 07:36:22.095856]Total energy: 16806962.848709434
[2022-04-10 07:37:39.369423]Total energy: 16817777.392327532
[2022-04-10 07:38:56.671578]Total energy: 16821961.04593529
[2022-04-10 07:40:12.681748]Total energy: 16842346.594541796
[2022-04-10 07:41:37.258821]Total energy: 16822878.349086985
[2022-04-10 07:43:07.481700]Total energy: 16807831.886306882
[2022-04-10 07:44:36.008967]Total energy: 16849778.371143345
[2022-04-10 07:46:07.895430]Total energy: 16806453.788281463
[2022-04-10 07:47:38.327134]Total energy: 16827738.654962216
[2022-04-10 07:49:07.340141]Total energy: 16872290.492786236
[2022-04-10 07:50:41.498830]Total energy: 16824309.91758445
[2022-04-10 07:52:17.829457]Total energy: 16816335.4529229
[2022-04-10 07:53:54.397700]Total energy: 16833915.401329644
[2022-04-10 07:55:27.051553]Total energy: 16799212.03337793
[2022-04-10 07:56:54.854477]Total energy: 16848103.52465213
[2022-04-10 07:58:11.796573]Total energy: 16834454.623813547
[2022-04-10 07:59:28.605367]Total energy: 16818623.0071411
[2022-04-10 08:00:56.050676]Total energy: 16828481.09426402
[2022-04-10 08:02:13.085483]Total energy: 16793511.452090733
[2022-04-10 08:03:31.440471]Total energy: 16844140.684272796
[2022-04-10 08:04:48.119990]Total energy: 16819848.01299808
[2022-04-10 08:06:03.532041]Total energy: 16819112.055039577
[2022-04-10 08:07:19.172859]Total energy: 16832312.05455536
[2022-04-10 08:08:35.903428]Total energy: 16839617.297614105
[2022-04-10 08:09:51.681706]Total energy: 16792599.37440124
[2022-04-10 08:11:29.097850]Total energy: 16866240.854152817
[2022-04-10 08:13:06.545024]Total energy: 16831367.823263995
[2022-04-10 08:14:28.853598]Total energy: 16860853.58985063
[2022-04-10 08:15:45.554351]Total energy: 16802822.987676274
[2022-04-10 08:17:02.427664]Total energy: 16812482.50043877
[2022-04-10 08:18:25.432997]Total energy: 16813536.026901532
[2022-04-10 08:19:41.606241]Total energy: 16856532.866914183
[2022-04-10 08:21:07.925648]Total energy: 16848016.359487794
[2022-04-10 08:22:33.156558]Total energy: 16842061.502457764
[2022-04-10 08:23:49.671890]Total energy: 16789973.02249928
[2022-04-10 08:25:06.941758]Total energy: 16824223.23815032
[2022-04-10 08:26:23.600993]Total energy: 16866191.486843634
[2022-04-10 08:27:40.558012]Total energy: 16819188.61849799
[2022-04-10 08:28:56.725411]Total energy: 16764314.420378061
[2022-04-10 08:30:15.901764]Total energy: 16806049.082965527
[2022-04-10 08:31:42.360077]Total energy: 16799598.02355401
[2022-04-10 08:33:17.072686]Total energy: 16816469.98663496
[2022-04-10 08:34:44.241785]Total energy: 16841085.252550725
[2022-04-10 08:36:06.575064]Total energy: 16834331.87117427
[2022-04-10 08:37:25.528920]Total energy: 16789749.29175655
[2022-04-10 08:38:45.622326]Total energy: 16805653.0194522
[2022-04-10 08:40:03.667423]Total energy: 16816955.195101883
[2022-04-10 08:41:29.328875]Total energy: 16775891.173091225
[2022-04-10 08:43:00.795629]Total energy: 16797864.09083462
[2022-04-10 08:44:33.860760]Total energy: 16798853.605636347
[2022-04-10 08:46:06.621793]Total energy: 16815663.093846474
[2022-04-10 08:47:41.101697]Total energy: 16831874.400135707
[2022-04-10 08:49:07.891436]Total energy: 16809764.914501544
[2022-04-10 08:50:27.615314]Total energy: 16812755.019110695
[2022-04-10 08:51:47.119061]Total energy: 16805089.164301958
[2022-04-10 08:53:05.353897]Total energy: 16778402.41444423
[2022-04-10 08:54:25.109944]Total energy: 16787910.75301427
[2022-04-10 08:55:46.528853]Total energy: 16829203.66209441
[2022-04-10 08:57:04.670359]Total energy: 16814106.801081154
[2022-04-10 08:58:23.262908]Total energy: 16772677.415337441
[2022-04-10 08:59:41.378648]Total energy: 16827103.497256044
[2022-04-10 09:01:02.003754]Total energy: 16808858.149112854
[2022-04-10 09:02:21.114321]Total energy: 16798594.637440156
[2022-04-10 09:03:39.994346]Total energy: 16817077.420967873
[2022-04-10 09:04:59.328796]Total energy: 16784139.995136056
[2022-04-10 09:06:18.489574]Total energy: 16788928.575046707
[2022-04-10 09:07:37.903787]Total energy: 16800225.567314047
[2022-04-10 09:08:56.066362]Total energy: 16790893.286247216
[2022-04-10 09:10:16.281123]Total energy: 16802360.400187716
[2022-04-10 09:11:44.252271]Total energy: 16816202.672088146
[2022-04-10 09:13:15.784742]Total energy: 16809674.599018
[2022-04-10 09:14:33.981183]Total energy: 16768303.405972078
[2022-04-10 09:15:54.029067]Total energy: 16783762.424912874
[2022-04-10 09:17:13.846196]Total energy: 16760100.108221222
[2022-04-10 09:18:32.882785]Total energy: 16814223.50617239
[2022-04-10 09:19:52.461171]Total energy: 16810058.314016867
[2022-04-10 09:21:14.252738]Total energy: 16767720.812604675
[2022-04-10 09:22:36.105138]Total energy: 16760623.798182458
[2022-04-10 09:23:54.941163]Total energy: 16785390.7410973
[2022-04-10 09:25:15.057535]Total energy: 16782319.146585908
[2022-04-10 09:26:35.183160]Total energy: 16776337.266730862
[2022-04-10 09:27:54.006637]Total energy: 16837569.43096333
[2022-04-10 09:29:13.991991]Total energy: 16789440.197656594
[2022-04-10 09:30:38.634594]Total energy: 16751863.295812322
[2022-04-10 09:32:08.851466]Total energy: 16749982.58675569
[2022-04-10 09:33:31.408713]Total energy: 16751913.864209525
[2022-04-10 09:34:49.523056]Total energy: 16773660.390224531
[2022-04-10 09:36:08.245721]Total energy: 16773800.3294192
[2022-04-10 09:37:26.893648]Total energy: 16786756.21774051
[2022-04-10 09:38:46.769796]Total energy: 16760321.826305326
[2022-04-10 09:40:06.001344]Total energy: 16768080.974574385
[2022-04-10 09:41:24.712566]Total energy: 16766485.963880926
[2022-04-10 09:42:43.188858]Total energy: 16781349.246373188
[2022-04-10 09:44:02.027120]Total energy: 16791708.741953023
[2022-04-10 09:45:22.948076]Total energy: 16746886.231500808
[2022-04-10 09:46:42.106180]Total energy: 16763426.536886446
[2022-04-10 09:48:04.765426]Total energy: 16732549.163992329
[2022-04-10 09:49:23.636752]Total energy: 16752121.76236789
[2022-04-10 09:50:49.726211]Total energy: 16782798.493140385
[2022-04-10 09:52:23.427807]Total energy: 16768560.867591629
[2022-04-10 09:53:54.780305]Total energy: 16766034.546139035
[2022-04-10 09:55:29.633909]Total energy: 16745087.255953437
[2022-04-10 09:57:04.937297]Total energy: 16784040.915375806
[2022-04-10 09:58:24.289547]Total energy: 16753749.774136906
[2022-04-10 09:59:43.353468]Total energy: 16737381.319018465
[2022-04-10 10:01:15.256597]Total energy: 16751521.323527863
[2022-04-10 10:02:59.762005]Total energy: 16767810.676260721
[2022-04-10 10:04:25.715590]Total energy: 16750993.258476622
[2022-04-10 10:05:45.968354]Total energy: 16748377.412273811
[2022-04-10 10:07:06.013863]Total energy: 16759685.920864154
[2022-04-10 10:08:28.163959]Total energy: 16763228.99461128
[2022-04-10 10:09:45.844422]Total energy: 16753649.794366287
[2022-04-10 10:11:06.377793]Total energy: 16724777.386319196
[2022-04-10 10:12:24.013063]Total energy: 16832355.703393914
[2022-04-10 10:13:42.591663]Total energy: 16816877.70046733
[2022-04-10 10:15:04.189950]Total energy: 16771822.24075716
