initial: all - diverse_all
[2022-04-08 07:48:14.940584]Total energy: 16745785.92659036
[2022-04-08 07:49:37.433831]Total energy: 16721521.656271553
[2022-04-08 07:51:00.051804]Total energy: 16715369.827356951
[2022-04-08 07:52:20.079620]Total energy: 16731824.28557428
[2022-04-08 07:53:41.121704]Total energy: 16736720.27140223
[2022-04-08 07:55:02.031975]Total energy: 16736553.795873005
[2022-04-08 07:56:27.032830]Total energy: 16708678.259676768
[2022-04-08 07:57:54.153009]Total energy: 16776106.74097127
[2022-04-08 07:59:18.279079]Total energy: 16739495.625964867
[2022-04-08 08:00:55.159106]Total energy: 16717041.031692112
[2022-04-08 08:02:23.030708]Total energy: 16749540.94628244
[2022-04-08 08:03:47.243548]Total energy: 16751622.234221654
[2022-04-08 08:05:08.491415]Total energy: 16755966.562253393
[2022-04-08 08:06:32.131782]Total energy: 16728194.350262197
[2022-04-08 08:07:52.034619]Total energy: 16744729.648988204
[2022-04-08 08:09:11.791368]Total energy: 16731075.868059495
[2022-04-08 08:10:59.269038]Total energy: 16758488.550113995
[2022-04-08 08:12:37.900468]Total energy: 16727850.570732025
[2022-04-08 08:14:04.521865]Total energy: 16749036.08454188
[2022-04-08 08:15:30.695251]Total energy: 16737619.267242769
[2022-04-08 08:16:56.680959]Total energy: 16719315.331975475
[2022-04-08 08:18:18.029014]Total energy: 16725612.769369671
[2022-04-08 08:19:42.888971]Total energy: 16756757.56773174
[2022-04-08 08:21:15.785962]Total energy: 16738028.779422263
[2022-04-08 08:22:40.653798]Total energy: 16758366.437204827
[2022-04-08 08:24:04.857104]Total energy: 16759688.24663675
[2022-04-08 08:25:28.567920]Total energy: 16767895.972534908
[2022-04-08 08:26:54.717466]Total energy: 16762492.301868431
[2022-04-08 08:28:21.353100]Total energy: 16728388.09419643
[2022-04-08 08:29:45.765099]Total energy: 16765486.984108385
[2022-04-08 08:31:17.413150]Total energy: 16721563.654120907
[2022-04-08 08:32:41.104108]Total energy: 16715121.560895305
[2022-04-08 08:34:03.987543]Total energy: 16716477.009089403
[2022-04-08 08:35:38.725678]Total energy: 16750669.302813347
[2022-04-08 08:37:00.510178]Total energy: 16738214.131918756
[2022-04-08 08:38:25.515588]Total energy: 16746549.563433284
[2022-04-08 08:39:54.014877]Total energy: 16706901.134109965
[2022-04-08 08:41:22.013168]Total energy: 16749063.378520582
[2022-04-08 08:42:58.712937]Total energy: 16715629.289612874
[2022-04-08 08:44:28.109343]Total energy: 16746195.793949388
[2022-04-08 08:45:51.329647]Total energy: 16752594.196543943
[2022-04-08 08:47:18.605440]Total energy: 16742561.43883684
[2022-04-08 08:48:39.522150]Total energy: 16736181.522502307
[2022-04-08 08:50:02.505209]Total energy: 16735661.334180648
[2022-04-08 08:51:33.247807]Total energy: 16750309.839535825
[2022-04-08 08:53:02.645313]Total energy: 16749457.502524627
[2022-04-08 08:54:31.159903]Total energy: 16762392.375306558
[2022-04-08 08:55:55.950097]Total energy: 16741984.566554798
[2022-04-08 08:57:17.946228]Total energy: 16745040.611078026
[2022-04-08 08:58:41.422412]Total energy: 16733581.210999088
[2022-04-08 09:00:05.618542]Total energy: 16724451.796844672
[2022-04-08 09:01:30.844153]Total energy: 16708122.768811407
[2022-04-08 09:02:54.323109]Total energy: 16729485.559339983
[2022-04-08 09:04:15.488156]Total energy: 16738676.032449944
[2022-04-08 09:05:45.310942]Total energy: 16732749.256837804
[2022-04-08 09:07:10.783893]Total energy: 16761450.52581967
[2022-04-08 09:08:40.820400]Total energy: 16724560.57992519
[2022-04-08 09:10:06.677869]Total energy: 16749191.059066342
[2022-04-08 09:11:53.864724]Total energy: 16726451.31893677
[2022-04-08 09:13:20.001449]Total energy: 16686075.608666942
[2022-04-08 09:14:46.082453]Total energy: 16703559.190399785
[2022-04-08 09:16:07.474244]Total energy: 16677672.881815279
[2022-04-08 09:17:26.348799]Total energy: 16682924.63807214
[2022-04-08 09:18:48.153038]Total energy: 16691306.18287667
[2022-04-08 09:20:13.508338]Total energy: 16669449.45454766
[2022-04-08 09:21:44.430650]Total energy: 16662070.486951662
[2022-04-08 09:23:10.468052]Total energy: 16719772.873797968
[2022-04-08 09:24:40.537563]Total energy: 16707132.098032003
[2022-04-08 09:26:05.576456]Total energy: 16682969.872106075
[2022-04-08 09:27:30.285665]Total energy: 16681811.26627499
[2022-04-08 09:28:54.379179]Total energy: 16683982.489755178
[2022-04-08 09:30:23.621525]Total energy: 16704515.101250423
[2022-04-08 09:31:46.236508]Total energy: 16693496.660672752
[2022-04-08 09:33:10.222343]Total energy: 16716985.83601389
[2022-04-08 09:34:37.549832]Total energy: 16715605.441890474
[2022-04-08 09:36:04.611497]Total energy: 16718761.291780649
[2022-04-08 09:37:32.593350]Total energy: 16727430.470643353
[2022-04-08 09:39:08.566343]Total energy: 16676636.151234882
[2022-04-08 09:40:36.757974]Total energy: 16684909.843869187
[2022-04-08 09:42:02.329152]Total energy: 16690773.542022998
[2022-04-08 09:43:31.023618]Total energy: 16696579.71459362
[2022-04-08 09:44:55.870063]Total energy: 16685455.029590214
[2022-04-08 09:46:17.554249]Total energy: 16720260.10102288
[2022-04-08 09:47:40.698077]Total energy: 16701931.827071853
[2022-04-08 09:49:05.272471]Total energy: 16705598.374181924
[2022-04-08 09:50:47.457950]Total energy: 16697358.237721732
[2022-04-08 09:52:18.599204]Total energy: 16693578.979637578
[2022-04-08 09:53:41.581999]Total energy: 16688199.827158358
[2022-04-08 09:55:04.809534]Total energy: 16718417.440047307
[2022-04-08 09:56:26.250266]Total energy: 16713768.851304466
[2022-04-08 09:57:51.629015]Total energy: 16672569.156699426
[2022-04-08 09:59:13.422851]Total energy: 16662177.607757278
[2022-04-08 10:01:06.774684]Total energy: 16699059.175025001
[2022-04-08 10:02:42.326578]Total energy: 16693343.881676776
[2022-04-08 10:04:10.283020]Total energy: 16727890.418618051
[2022-04-08 10:05:36.655415]Total energy: 16694809.99009218
[2022-04-08 10:07:01.241517]Total energy: 16731204.534111774
[2022-04-08 10:08:29.213881]Total energy: 16701287.506442504
[2022-04-08 10:09:57.930906]Total energy: 16719376.587345531
[2022-04-08 10:11:46.341472]Total energy: 16736619.637143396
[2022-04-08 10:13:11.695800]Total energy: 16720557.998006037
[2022-04-08 10:14:34.188270]Total energy: 16689574.514972834
[2022-04-08 10:16:01.899219]Total energy: 16736539.5019685
[2022-04-08 10:17:25.315632]Total energy: 16675970.37624453
[2022-04-08 10:18:50.403607]Total energy: 16691860.987863539
[2022-04-08 10:20:16.314982]Total energy: 16717747.753463151
[2022-04-08 10:21:38.351451]Total energy: 16679799.227357768
[2022-04-08 10:23:02.006333]Total energy: 16699380.02606778
[2022-04-08 10:24:25.189166]Total energy: 16666562.984486068
[2022-04-08 10:25:50.112832]Total energy: 16686248.19428801
[2022-04-08 10:27:15.255304]Total energy: 16673172.345630469
[2022-04-08 10:28:40.245588]Total energy: 16712956.966280447
[2022-04-08 10:30:07.588536]Total energy: 16690306.291403446
[2022-04-08 10:31:37.257749]Total energy: 16697094.568160467
[2022-04-08 10:33:02.417711]Total energy: 16727102.115541965
[2022-04-08 10:34:26.508410]Total energy: 16717359.574112263
[2022-04-08 10:35:50.410868]Total energy: 16706716.903645784
[2022-04-08 10:37:17.528144]Total energy: 16697814.18414666
[2022-04-08 10:38:41.494627]Total energy: 16692275.969185913
[2022-04-08 10:40:05.969450]Total energy: 16685512.224620989
[2022-04-08 10:41:37.057759]Total energy: 16663872.755632209
[2022-04-08 10:43:13.110902]Total energy: 16754468.363266248
[2022-04-08 10:44:39.809140]Total energy: 16699380.743325716
[2022-04-08 10:46:04.211951]Total energy: 16679464.793979868
[2022-04-08 10:47:29.147017]Total energy: 16718440.016806265
[2022-04-08 10:48:53.030216]Total energy: 16698643.559773702
[2022-04-08 10:50:16.575375]Total energy: 16702188.866850736
[2022-04-08 10:51:48.736419]Total energy: 16726550.015566172
[2022-04-08 10:53:20.365118]Total energy: 16722835.25689516
[2022-04-08 10:54:44.933182]Total energy: 16669513.194115715
[2022-04-08 10:56:20.081558]Total energy: 16659683.630076634
[2022-04-08 10:57:46.393263]Total energy: 16676716.523688091
[2022-04-08 10:59:12.977250]Total energy: 16666064.283242902
[2022-04-08 11:00:43.407022]Total energy: 16666659.49639037
[2022-04-08 11:02:13.671525]Total energy: 16665078.319602657
[2022-04-08 11:03:45.470045]Total energy: 16671681.855141234
[2022-04-08 11:05:16.545186]Total energy: 16680299.339355888
[2022-04-08 11:06:50.236344]Total energy: 16664753.95808715
[2022-04-08 11:08:16.827475]Total energy: 16692058.624132423
[2022-04-08 11:09:46.335173]Total energy: 16660060.979765208
[2022-04-08 11:11:26.879339]Total energy: 16643703.606984288
[2022-04-08 11:13:14.353175]Total energy: 16657020.546568422
[2022-04-08 11:14:40.424097]Total energy: 16676147.21611191
[2022-04-08 11:16:04.799306]Total energy: 16620982.957972167
[2022-04-08 11:17:30.889395]Total energy: 16646547.048246486
[2022-04-08 11:18:54.687938]Total energy: 16698087.403994506
[2022-04-08 11:20:15.977421]Total energy: 16702880.516775236
[2022-04-08 11:21:44.098317]Total energy: 16706001.132013217
[2022-04-08 11:23:08.635513]Total energy: 16687960.704340868
[2022-04-08 11:24:33.646180]Total energy: 16728719.014986632
[2022-04-08 11:25:57.792990]Total energy: 16662810.44307482
[2022-04-08 11:27:17.573887]Total energy: 16644590.671643205
[2022-04-08 11:28:41.154482]Total energy: 16651033.336568594
[2022-04-08 11:30:05.863689]Total energy: 16644284.927240146
[2022-04-08 11:31:47.417023]Total energy: 16683393.041695371
[2022-04-08 11:33:35.801991]Total energy: 16703246.392078057
[2022-04-08 11:35:11.752774]Total energy: 16670515.661276938
[2022-04-08 11:36:47.608256]Total energy: 16646995.39113895
[2022-04-08 11:38:09.794556]Total energy: 16663867.745397337
[2022-04-08 11:39:32.145693]Total energy: 16670079.040721329
[2022-04-08 11:40:54.112695]Total energy: 16682403.708923787
[2022-04-08 11:42:15.987473]Total energy: 16620320.148655185
[2022-04-08 11:43:36.750248]Total energy: 16647582.02727059
[2022-04-08 11:45:07.258951]Total energy: 16680583.779301178
[2022-04-08 11:46:27.283240]Total energy: 16674180.235894898
[2022-04-08 11:47:50.614616]Total energy: 16652479.298295354
[2022-04-08 11:49:13.516982]Total energy: 16653401.224793455
[2022-04-08 11:50:55.952184]Total energy: 16651531.937019939
[2022-04-08 11:52:36.347684]Total energy: 16689718.052754125
[2022-04-08 11:54:02.276771]Total energy: 16672418.93512666
[2022-04-08 11:55:32.022495]Total energy: 16669123.374747802
[2022-04-08 11:57:00.454783]Total energy: 16693729.269092243
[2022-04-08 11:58:20.874211]Total energy: 16675738.848565983
[2022-04-08 11:59:40.820213]Total energy: 16707273.28152324
[2022-04-08 12:01:19.730718]Total energy: 16692697.677880798
[2022-04-08 12:02:47.083970]Total energy: 16683822.665182242
[2022-04-08 12:04:09.527302]Total energy: 16673803.169384535
[2022-04-08 12:05:33.397626]Total energy: 16664237.897014182
[2022-04-08 12:06:56.697599]Total energy: 16650913.92338627
[2022-04-08 12:08:14.737749]Total energy: 16645246.349866206
[2022-04-08 12:09:34.348669]Total energy: 16682450.58482389
[2022-04-08 12:10:57.035837]Total energy: 16650283.559675604
[2022-04-08 12:12:18.318152]Total energy: 16660535.383583272
[2022-04-08 12:13:37.821890]Total energy: 16680558.724536905
[2022-04-08 12:15:01.643141]Total energy: 16677246.617812712
[2022-04-08 12:16:23.675071]Total energy: 16687981.530056603
[2022-04-08 12:17:46.363399]Total energy: 16649589.26493341
[2022-04-08 12:19:09.779778]Total energy: 16686052.686185386
[2022-04-08 12:20:40.779319]Total energy: 16650876.932972444
[2022-04-08 12:22:04.558478]Total energy: 16632618.473586755
[2022-04-08 12:23:27.724757]Total energy: 16663187.929640125
[2022-04-08 12:24:50.323062]Total energy: 16650258.43693358
[2022-04-08 12:26:13.235747]Total energy: 16685525.604060246
[2022-04-08 12:27:36.203432]Total energy: 16678340.63492057
[2022-04-08 12:28:57.731618]Total energy: 16683974.936444093
[2022-04-08 12:30:19.653256]Total energy: 16678463.143674804
[2022-04-08 12:31:56.027422]Total energy: 16646739.718014443
[2022-04-08 12:33:28.490610]Total energy: 16696021.824911628
[2022-04-08 12:35:05.760070]Total energy: 16647882.768227376
[2022-04-08 12:36:30.412571]Total energy: 16674535.753389971
[2022-04-08 12:38:01.609119]Total energy: 16651847.607257416
[2022-04-08 12:39:19.436215]Total energy: 16677331.475028537
[2022-04-08 12:41:04.569955]Total energy: 16652111.57602905
[2022-04-08 12:42:38.002845]Total energy: 16666368.507910589
[2022-04-08 12:44:09.168801]Total energy: 16665654.117768608
[2022-04-08 12:45:36.150499]Total energy: 16674899.666449642
[2022-04-08 12:46:57.307367]Total energy: 16679262.73956677
[2022-04-08 12:48:18.340584]Total energy: 16677679.328459699
[2022-04-08 12:49:43.166546]Total energy: 16652197.842123227
[2022-04-08 12:51:15.788064]Total energy: 16689522.376525339
[2022-04-08 12:52:47.023118]Total energy: 16693881.431666004
[2022-04-08 12:54:09.482091]Total energy: 16652107.347965034
[2022-04-08 12:55:32.194973]Total energy: 16707757.733060403
[2022-04-08 12:56:55.354414]Total energy: 16659427.89872897
[2022-04-08 12:58:19.824383]Total energy: 16695286.620633464
[2022-04-08 12:59:44.294736]Total energy: 16682719.498945635
[2022-04-08 13:01:17.017446]Total energy: 16664821.056402674
[2022-04-08 13:02:51.119038]Total energy: 16681382.585354721
[2022-04-08 13:04:12.711735]Total energy: 16647370.032221854
[2022-04-08 13:05:34.178937]Total energy: 16695700.324811101
[2022-04-08 13:06:55.803347]Total energy: 16660100.044014981
[2022-04-08 13:08:16.713422]Total energy: 16673481.51975549
[2022-04-08 13:09:40.066138]Total energy: 16694125.564397302
[2022-04-08 13:11:12.822841]Total energy: 16667044.682928609
[2022-04-08 13:12:44.607861]Total energy: 16685158.79681685
[2022-04-08 13:14:08.230322]Total energy: 16672731.576237958
[2022-04-08 13:15:42.528282]Total energy: 16665248.575908806
[2022-04-08 13:17:05.608159]Total energy: 16664863.09053126
[2022-04-08 13:18:30.994226]Total energy: 16696534.950089825
[2022-04-08 13:19:53.200513]Total energy: 16649851.986319795
[2022-04-08 13:21:21.994590]Total energy: 16655962.781667842
[2022-04-08 13:22:48.168331]Total energy: 16662839.944938943
[2022-04-08 13:24:10.581178]Total energy: 16655773.507636148
[2022-04-08 13:25:33.339827]Total energy: 16671261.215712432
[2022-04-08 13:26:56.173703]Total energy: 16663290.618265877
[2022-04-08 13:28:15.686983]Total energy: 16669271.969061246
[2022-04-08 13:29:39.197607]Total energy: 16672144.55556082
[2022-04-08 13:31:10.272955]Total energy: 16678083.039529048
[2022-04-08 13:32:31.194763]Total energy: 16644721.577398987
[2022-04-08 13:33:50.689220]Total energy: 16663799.078665607
[2022-04-08 13:35:15.568856]Total energy: 16659098.311129874
[2022-04-08 13:36:37.567387]Total energy: 16658817.394328158
[2022-04-08 13:37:59.015177]Total energy: 16669339.5365072
[2022-04-08 13:39:23.506267]Total energy: 16666400.707264205
[2022-04-08 13:40:52.294464]Total energy: 16650343.60968532
[2022-04-08 13:42:34.573468]Total energy: 16649506.164536042
[2022-04-08 13:44:00.787403]Total energy: 16681174.113503247
[2022-04-08 13:45:17.305193]Total energy: 16651452.010776106
[2022-04-08 13:46:36.921372]Total energy: 16656193.805957299
[2022-04-08 13:48:00.106745]Total energy: 16628147.436244555
[2022-04-08 13:49:22.318528]Total energy: 16639848.253025275
[2022-04-08 13:51:04.952574]Total energy: 16632798.391437002
[2022-04-08 13:52:35.802588]Total energy: 16661346.675018732
[2022-04-08 13:54:06.456004]Total energy: 16668121.205458889
[2022-04-08 13:55:30.567062]Total energy: 16624422.296002513
[2022-04-08 13:56:52.187558]Total energy: 16668054.671975428
[2022-04-08 13:58:10.420540]Total energy: 16645355.306784322
[2022-04-08 13:59:28.924850]Total energy: 16650835.251709603
[2022-04-08 14:00:55.069373]Total energy: 16638437.460010936
[2022-04-08 14:02:20.005379]Total energy: 16617465.29433911
[2022-04-08 14:03:50.876238]Total energy: 16644100.538660444
[2022-04-08 14:05:11.715468]Total energy: 16639404.89796768
[2022-04-08 14:06:30.773718]Total energy: 16632306.203943975
[2022-04-08 14:07:50.314735]Total energy: 16647231.441837726
[2022-04-08 14:09:13.068337]Total energy: 16611735.851648899
[2022-04-08 14:10:44.616671]Total energy: 16622135.715794941
[2022-04-08 14:12:04.902069]Total energy: 16612883.314215066
[2022-04-08 14:13:23.945865]Total energy: 16612971.256690955
[2022-04-08 14:14:45.571080]Total energy: 16611506.95536545
[2022-04-08 14:16:10.084350]Total energy: 16620119.777597478
[2022-04-08 14:17:33.702681]Total energy: 16596919.729851557
[2022-04-08 14:18:56.946530]Total energy: 16620312.429881174
[2022-04-08 14:20:16.822187]Total energy: 16614707.448565627
[2022-04-08 14:21:39.810450]Total energy: 16629876.738085503
[2022-04-08 14:23:02.092541]Total energy: 16616972.415900579
[2022-04-08 14:24:20.602523]Total energy: 16614637.041351138
[2022-04-08 14:25:38.836615]Total energy: 16609781.09662055
[2022-04-08 14:26:56.110989]Total energy: 16628067.782132646
[2022-04-08 14:28:15.849637]Total energy: 16603155.167694729
[2022-04-08 14:29:40.519322]Total energy: 16619410.543986998
[2022-04-08 14:31:14.847758]Total energy: 16635661.041352415
[2022-04-08 14:32:41.697880]Total energy: 16593757.886383848
[2022-04-08 14:34:03.406472]Total energy: 16599878.502016205
[2022-04-08 14:35:21.705728]Total energy: 16608754.362884507
[2022-04-08 14:36:47.062066]Total energy: 16605457.61520945
[2022-04-08 14:38:05.965146]Total energy: 16647096.36732097
[2022-04-08 14:39:22.119186]Total energy: 16585504.417832479
[2022-04-08 14:40:47.524513]Total energy: 16612241.699155863
[2022-04-08 14:42:07.441742]Total energy: 16585943.086658113
[2022-04-08 14:43:29.078307]Total energy: 16576941.05962948
[2022-04-08 14:44:52.469803]Total energy: 16564496.227939304
[2022-04-08 14:46:13.995999]Total energy: 16628524.053255074
