initial: all - optimal_only_all
[2022-04-09 15:35:19.831550]Total energy: 30787439.572947606
[2022-04-09 15:36:03.129197]Total energy: 30742535.445142303
[2022-04-09 15:36:47.386312]Total energy: 30776640.8084411
[2022-04-09 15:37:31.065774]Total energy: 30739202.566804618
[2022-04-09 15:38:15.871182]Total energy: 30740807.17071916
[2022-04-09 15:38:59.534102]Total energy: 30727219.758547205
[2022-04-09 15:39:42.850712]Total energy: 30748930.07568663
[2022-04-09 15:40:47.037615]Total energy: 30721168.60506539
[2022-04-09 15:41:48.929585]Total energy: 30741216.24263096
[2022-04-09 15:42:33.212692]Total energy: 30763014.768672418
[2022-04-09 15:43:17.560634]Total energy: 30748076.30914218
[2022-04-09 15:44:01.640488]Total energy: 30732234.61285287
[2022-04-09 15:44:45.341859]Total energy: 30747810.490590427
[2022-04-09 15:45:29.242700]Total energy: 30734103.397005234
[2022-04-09 15:46:13.135592]Total energy: 30770307.088655937
[2022-04-09 15:46:57.939485]Total energy: 30745890.720559984
[2022-04-09 15:47:42.374890]Total energy: 30796776.400978316
[2022-04-09 15:48:26.913063]Total energy: 30771099.053425103
[2022-04-09 15:49:10.724151]Total energy: 30787435.54214147
[2022-04-09 15:49:56.393445]Total energy: 30772637.173342276
[2022-04-09 15:50:47.586532]Total energy: 30721759.692198694
[2022-04-09 15:51:41.281255]Total energy: 30758528.08633683
[2022-04-09 15:52:30.429192]Total energy: 30760677.246554032
[2022-04-09 15:53:16.302195]Total energy: 30758394.14092159
[2022-04-09 15:54:01.559218]Total energy: 30757183.09371326
[2022-04-09 15:54:47.304988]Total energy: 30732714.053881712
[2022-04-09 15:55:33.232560]Total energy: 30741408.881869573
[2022-04-09 15:56:18.951138]Total energy: 30773542.67040787
[2022-04-09 15:57:04.510392]Total energy: 30759377.207466997
[2022-04-09 15:57:50.098436]Total energy: 30723939.984964106
[2022-04-09 15:58:35.121194]Total energy: 30778448.888727963
[2022-04-09 15:59:20.476857]Total energy: 30737291.549714405
[2022-04-09 16:00:06.516616]Total energy: 30718325.223441105
[2022-04-09 16:01:13.433583]Total energy: 30725841.95586175
[2022-04-09 16:02:07.363746]Total energy: 30756612.159990232
[2022-04-09 16:02:59.371998]Total energy: 30797285.860316526
[2022-04-09 16:03:51.189182]Total energy: 30716125.580002103
[2022-04-09 16:04:35.842708]Total energy: 30788333.045456704
[2022-04-09 16:05:20.993427]Total energy: 30743671.23409431
[2022-04-09 16:06:06.699501]Total energy: 30713265.71167657
[2022-04-09 16:06:51.998803]Total energy: 30759789.645516206
[2022-04-09 16:07:36.642900]Total energy: 30742556.938825496
[2022-04-09 16:08:22.012135]Total energy: 30736391.225514136
[2022-04-09 16:09:06.717336]Total energy: 30793946.61750874
[2022-04-09 16:09:51.420359]Total energy: 30763132.157008886
[2022-04-09 16:11:13.238728]Total energy: 30770336.82713892
[2022-04-09 16:12:27.735352]Total energy: 30790505.816473093
[2022-04-09 16:13:16.166097]Total energy: 30779875.60463976
[2022-04-09 16:14:12.908636]Total energy: 30751674.587640706
[2022-04-09 16:15:03.372181]Total energy: 30745865.925181374
[2022-04-09 16:15:48.172093]Total energy: 30759387.039817244
[2022-04-09 16:16:33.377137]Total energy: 30763657.33831641
[2022-04-09 16:17:18.386049]Total energy: 30764617.206664234
[2022-04-09 16:18:03.453656]Total energy: 30770836.48466513
[2022-04-09 16:18:48.082345]Total energy: 30785233.9956673
[2022-04-09 16:19:32.766170]Total energy: 30727264.022721156
[2022-04-09 16:20:17.252719]Total energy: 30741937.138052456
[2022-04-09 16:21:14.388259]Total energy: 30758195.338978752
[2022-04-09 16:22:26.506421]Total energy: 30742547.19609635
[2022-04-09 16:23:29.479876]Total energy: 30776600.907916304
[2022-04-09 16:24:19.419601]Total energy: 30748166.216503225
[2022-04-09 16:25:03.849988]Total energy: 30715813.650532074
[2022-04-09 16:25:48.520789]Total energy: 30776202.919581745
[2022-04-09 16:26:32.347049]Total energy: 30738034.734473217
[2022-04-09 16:27:15.494175]Total energy: 30718199.39779719
[2022-04-09 16:28:00.847182]Total energy: 30752896.91582542
[2022-04-09 16:28:44.623126]Total energy: 30708306.59276666
[2022-04-09 16:29:28.270553]Total energy: 30784855.477077574
[2022-04-09 16:30:12.474396]Total energy: 30740576.803296447
[2022-04-09 16:31:05.751617]Total energy: 30719184.412836287
[2022-04-09 16:32:00.472126]Total energy: 30781046.662342418
[2022-04-09 16:33:00.819843]Total energy: 30786216.968522288
[2022-04-09 16:33:47.959063]Total energy: 30781035.024063047
[2022-04-09 16:34:31.576000]Total energy: 30705115.449627176
[2022-04-09 16:35:15.583065]Total energy: 30737437.7187386
[2022-04-09 16:36:00.085504]Total energy: 30756504.401205733
[2022-04-09 16:36:43.869650]Total energy: 30767911.912172195
[2022-04-09 16:37:28.437245]Total energy: 30708835.77158663
[2022-04-09 16:38:12.445611]Total energy: 30760090.877654616
[2022-04-09 16:38:56.803592]Total energy: 30714152.91813545
[2022-04-09 16:39:40.244819]Total energy: 30783757.73842467
[2022-04-09 16:40:36.839436]Total energy: 30763865.106479656
[2022-04-09 16:41:55.707931]Total energy: 30770658.079983927
[2022-04-09 16:42:59.227388]Total energy: 30761708.007764213
[2022-04-09 16:43:58.790441]Total energy: 30773260.366261043
[2022-04-09 16:44:46.571439]Total energy: 30761360.087853093
[2022-04-09 16:45:38.086620]Total energy: 30754694.69543874
[2022-04-09 16:46:22.760346]Total energy: 30773437.66015788
[2022-04-09 16:47:07.354861]Total energy: 30765290.437440336
[2022-04-09 16:47:51.005788]Total energy: 30761155.8137664
[2022-04-09 16:48:35.144218]Total energy: 30749681.709927883
[2022-04-09 16:49:19.745710]Total energy: 30751183.672669277
[2022-04-09 16:50:03.646375]Total energy: 30780817.943642806
[2022-04-09 16:51:01.961044]Total energy: 30708530.145732302
[2022-04-09 16:52:01.327158]Total energy: 30779696.542765222
[2022-04-09 16:52:50.925115]Total energy: 30765820.557783034
[2022-04-09 16:53:35.964445]Total energy: 30769331.260223508
[2022-04-09 16:54:20.545295]Total energy: 30781533.8206699
[2022-04-09 16:55:07.210173]Total energy: 30774613.922271755
[2022-04-09 16:55:52.965125]Total energy: 30734485.009338047
[2022-04-09 16:56:37.750682]Total energy: 30775291.513210274
[2022-04-09 16:57:22.280336]Total energy: 30760831.14162997
[2022-04-09 16:58:07.250661]Total energy: 30746859.81967259
[2022-04-09 16:58:51.494013]Total energy: 30749938.21799356
[2022-04-09 16:59:35.368950]Total energy: 30782267.297244534
[2022-04-09 17:00:23.210982]Total energy: 30761337.76879686
[2022-04-09 17:01:12.265459]Total energy: 30735519.628689013
[2022-04-09 17:02:04.928746]Total energy: 30782427.808867995
[2022-04-09 17:02:58.926660]Total energy: 30745696.789798442
[2022-04-09 17:03:44.959621]Total energy: 30753044.122460924
[2022-04-09 17:04:29.328318]Total energy: 30758483.64976956
[2022-04-09 17:05:14.863618]Total energy: 30785556.664857768
[2022-04-09 17:05:58.882089]Total energy: 30763934.84285684
[2022-04-09 17:06:43.983195]Total energy: 30720543.38399653
[2022-04-09 17:07:28.679388]Total energy: 30730739.537627146
[2022-04-09 17:08:12.485922]Total energy: 30731831.97161571
[2022-04-09 17:08:56.304785]Total energy: 30765239.019330125
[2022-04-09 17:09:40.716030]Total energy: 30737895.059398323
[2022-04-09 17:10:35.549806]Total energy: 30798649.77924407
[2022-04-09 17:11:32.065981]Total energy: 30782346.60990733
[2022-04-09 17:12:19.385862]Total energy: 30743877.5095384
[2022-04-09 17:13:11.682065]Total energy: 30775503.7241758
[2022-04-09 17:13:59.232248]Total energy: 30753409.52344825
[2022-04-09 17:14:43.797277]Total energy: 30801190.08762428
[2022-04-09 17:15:28.957632]Total energy: 30756371.36253536
[2022-04-09 17:16:13.164916]Total energy: 30758105.10645323
[2022-04-09 17:16:58.132840]Total energy: 30780158.0887721
[2022-04-09 17:17:42.299954]Total energy: 30747310.731145866
[2022-04-09 17:18:27.070819]Total energy: 30720559.006541535
[2022-04-09 17:19:10.871900]Total energy: 30750445.558620606
[2022-04-09 17:19:54.626634]Total energy: 30761923.133014824
[2022-04-09 17:21:00.476549]Total energy: 30767478.97694207
[2022-04-09 17:21:53.994797]Total energy: 30783533.41843244
[2022-04-09 17:22:51.879712]Total energy: 30793462.930731684
[2022-04-09 17:23:47.374009]Total energy: 30752138.19547138
[2022-04-09 17:24:31.695008]Total energy: 30771090.7154145
[2022-04-09 17:25:16.382187]Total energy: 30743467.47273582
[2022-04-09 17:26:00.034383]Total energy: 30732064.574432593
[2022-04-09 17:26:43.663139]Total energy: 30757690.79749379
[2022-04-09 17:27:27.203310]Total energy: 30756771.81783202
[2022-04-09 17:28:10.699388]Total energy: 30727310.153185528
[2022-04-09 17:28:54.628350]Total energy: 30758658.85893284
[2022-04-09 17:29:38.057959]Total energy: 30739652.904972706
[2022-04-09 17:30:23.270134]Total energy: 30730735.559247397
[2022-04-09 17:31:23.296309]Total energy: 30740308.874653596
[2022-04-09 17:32:23.683175]Total energy: 30746317.025032718
[2022-04-09 17:33:17.929421]Total energy: 30748732.12589012
[2022-04-09 17:34:02.661146]Total energy: 30771407.17677249
[2022-04-09 17:34:46.634625]Total energy: 30728467.059267867
[2022-04-09 17:35:32.204630]Total energy: 30744759.64918967
[2022-04-09 17:36:16.775302]Total energy: 30714863.517830443
[2022-04-09 17:37:01.700396]Total energy: 30739980.615032572
[2022-04-09 17:37:46.264358]Total energy: 30730606.38603583
[2022-04-09 17:38:30.297352]Total energy: 30737488.698694352
[2022-04-09 17:39:13.936079]Total energy: 30730608.492897123
[2022-04-09 17:39:59.013244]Total energy: 30750813.493053854
[2022-04-09 17:41:19.417468]Total energy: 30728236.42753642
[2022-04-09 17:42:19.581905]Total energy: 30748633.703054387
[2022-04-09 17:43:03.320448]Total energy: 30777761.305046577
[2022-04-09 17:43:50.165799]Total energy: 30696224.86671072
[2022-04-09 17:44:33.731827]Total energy: 30734558.86897106
[2022-04-09 17:45:17.045197]Total energy: 30750880.04597174
[2022-04-09 17:46:02.814035]Total energy: 30711555.398858383
[2022-04-09 17:46:51.310802]Total energy: 30760307.408300426
[2022-04-09 17:47:35.632001]Total energy: 30751757.17247581
[2022-04-09 17:48:19.004456]Total energy: 30786176.408171896
[2022-04-09 17:49:03.936057]Total energy: 30725300.50504208
[2022-04-09 17:49:47.706678]Total energy: 30743353.925929658
[2022-04-09 17:51:00.144525]Total energy: 30736029.745724622
[2022-04-09 17:52:13.052927]Total energy: 30769096.62682329
[2022-04-09 17:53:12.892824]Total energy: 30700548.232144464
[2022-04-09 17:54:07.962280]Total energy: 30765123.81001452
[2022-04-09 17:54:51.795295]Total energy: 30790102.806852516
[2022-04-09 17:55:35.299333]Total energy: 30778442.798756804
[2022-04-09 17:56:19.880738]Total energy: 30733177.735677276
[2022-04-09 17:57:03.653735]Total energy: 30741948.49679433
[2022-04-09 17:57:47.231843]Total energy: 30779192.561039053
[2022-04-09 17:58:31.629744]Total energy: 30733135.112266902
[2022-04-09 17:59:16.175807]Total energy: 30800693.93110475
[2022-04-09 18:00:02.412476]Total energy: 30773479.6500341
[2022-04-09 18:01:09.862632]Total energy: 30785331.109769832
[2022-04-09 18:02:14.764557]Total energy: 30773840.08269474
[2022-04-09 18:02:58.678075]Total energy: 30760448.24625613
[2022-04-09 18:03:42.652350]Total energy: 30809966.22000836
[2022-04-09 18:04:26.437884]Total energy: 30733795.647959165
[2022-04-09 18:05:10.971454]Total energy: 30722513.34528687
[2022-04-09 18:05:55.585343]Total energy: 30759655.53695145
[2022-04-09 18:06:38.758495]Total energy: 30749259.662959658
[2022-04-09 18:07:22.889457]Total energy: 30776673.447921216
[2022-04-09 18:08:06.668114]Total energy: 30764245.046119764
[2022-04-09 18:08:51.427335]Total energy: 30752300.78677564
[2022-04-09 18:09:35.227692]Total energy: 30753414.9488302
[2022-04-09 18:10:20.523030]Total energy: 30733659.385901812
[2022-04-09 18:11:09.602922]Total energy: 30721962.048602737
[2022-04-09 18:11:56.082085]Total energy: 30730360.483408283
[2022-04-09 18:12:40.017352]Total energy: 30751316.859929994
[2022-04-09 18:13:23.573725]Total energy: 30765203.858301833
[2022-04-09 18:14:07.588086]Total energy: 30753288.843523555
[2022-04-09 18:14:51.383548]Total energy: 30749041.84988997
[2022-04-09 18:15:36.594040]Total energy: 30743946.150929682
[2022-04-09 18:16:20.761199]Total energy: 30770840.06802706
[2022-04-09 18:17:05.442435]Total energy: 30756560.33049329
[2022-04-09 18:17:49.717584]Total energy: 30680115.29266645
[2022-04-09 18:18:34.352973]Total energy: 30756397.04206353
[2022-04-09 18:19:18.733765]Total energy: 30735424.45050523
[2022-04-09 18:20:02.923687]Total energy: 30797623.554575972
[2022-04-09 18:21:05.771657]Total energy: 30750337.35802776
[2022-04-09 18:22:09.183307]Total energy: 30750957.152229853
[2022-04-09 18:22:57.928719]Total energy: 30750427.51248857
[2022-04-09 18:23:45.936280]Total energy: 30808021.81480082
[2022-04-09 18:24:30.868243]Total energy: 30754496.76036257
[2022-04-09 18:25:15.008004]Total energy: 30779855.62861098
[2022-04-09 18:25:59.226574]Total energy: 30775191.71407507
[2022-04-09 18:26:45.595360]Total energy: 30775571.35378317
[2022-04-09 18:27:29.904435]Total energy: 30746517.97077642
[2022-04-09 18:28:13.800622]Total energy: 30750131.908293147
[2022-04-09 18:28:58.259421]Total energy: 30803876.707732122
[2022-04-09 18:29:53.261702]Total energy: 30771310.753108308
[2022-04-09 18:31:02.713864]Total energy: 30792017.727227505
[2022-04-09 18:32:06.717834]Total energy: 30758679.444404945
[2022-04-09 18:32:57.096531]Total energy: 30753337.02168305
[2022-04-09 18:33:54.173429]Total energy: 30768104.582911458
[2022-04-09 18:34:41.749568]Total energy: 30721713.947405998
[2022-04-09 18:35:27.130044]Total energy: 30721572.270551704
[2022-04-09 18:36:11.763821]Total energy: 30774227.51127472
[2022-04-09 18:36:55.704516]Total energy: 30757911.570038795
[2022-04-09 18:37:40.507231]Total energy: 30747089.482843444
[2022-04-09 18:38:24.235237]Total energy: 30795309.543559585
[2022-04-09 18:39:07.846848]Total energy: 30742237.31689676
[2022-04-09 18:39:51.116924]Total energy: 30756871.78159968
[2022-04-09 18:40:52.128047]Total energy: 30755045.044720575
[2022-04-09 18:42:01.028209]Total energy: 30807096.341974225
[2022-04-09 18:42:52.117408]Total energy: 30764726.54158887
[2022-04-09 18:43:36.695251]Total energy: 30744908.416733522
[2022-04-09 18:44:20.685734]Total energy: 30740976.236717932
[2022-04-09 18:45:05.276475]Total energy: 30713684.453366477
[2022-04-09 18:45:48.925012]Total energy: 30760027.768582962
[2022-04-09 18:46:33.457084]Total energy: 30751487.151780173
[2022-04-09 18:47:17.523553]Total energy: 30765637.816740867
[2022-04-09 18:48:02.457310]Total energy: 30718885.394679073
[2022-04-09 18:48:46.155372]Total energy: 30771337.143235404
[2022-04-09 18:49:30.097045]Total energy: 30762501.549847506
[2022-04-09 18:50:14.930797]Total energy: 30790679.75943908
[2022-04-09 18:51:37.534490]Total energy: 30778188.650393285
[2022-04-09 18:52:51.345148]Total energy: 30741843.20077771
[2022-04-09 18:53:36.605679]Total energy: 30741261.205684166
[2022-04-09 18:54:21.266051]Total energy: 30734799.188790094
[2022-04-09 18:55:07.829364]Total energy: 30800565.053098563
[2022-04-09 18:55:51.493505]Total energy: 30726708.418235667
[2022-04-09 18:56:36.412525]Total energy: 30713057.68135063
[2022-04-09 18:57:20.405862]Total energy: 30727579.595169093
[2022-04-09 18:58:04.161249]Total energy: 30765518.097761802
[2022-04-09 18:58:48.256823]Total energy: 30710677.48126624
[2022-04-09 18:59:32.970448]Total energy: 30756041.82789469
[2022-04-09 19:00:18.667933]Total energy: 30747754.344282188
[2022-04-09 19:01:32.116116]Total energy: 30760169.517158404
[2022-04-09 19:02:32.719021]Total energy: 30766495.287388492
[2022-04-09 19:03:31.376572]Total energy: 30705505.51221912
[2022-04-09 19:04:30.329502]Total energy: 30743388.53627927
[2022-04-09 19:05:21.152556]Total energy: 30722697.639576185
[2022-04-09 19:06:07.330585]Total energy: 30798459.637338113
[2022-04-09 19:06:51.042289]Total energy: 30778702.188243106
[2022-04-09 19:07:34.894996]Total energy: 30753093.323828846
[2022-04-09 19:08:19.273686]Total energy: 30735559.187692933
[2022-04-09 19:09:03.372391]Total energy: 30746864.820544314
[2022-04-09 19:09:47.275029]Total energy: 30755093.00761443
[2022-04-09 19:10:54.223844]Total energy: 30801844.778655898
[2022-04-09 19:11:56.298219]Total energy: 30781138.637100972
[2022-04-09 19:12:45.558351]Total energy: 30770628.501907684
[2022-04-09 19:13:39.533931]Total energy: 30753155.40253061
[2022-04-09 19:14:33.036190]Total energy: 30717880.62931555
[2022-04-09 19:15:17.306766]Total energy: 30733206.249279875
[2022-04-09 19:16:02.610898]Total energy: 30743513.97663013
[2022-04-09 19:17:25.267141]Total energy: 30750511.558797434
[2022-04-09 19:19:32.230474]Total energy: 30753336.727212667
[2022-04-09 19:20:17.657843]Total energy: 30751523.600347348
[2022-04-09 19:21:26.439046]Total energy: 30805100.648080144
[2022-04-09 19:22:26.551810]Total energy: 30726124.065620862
[2022-04-09 19:23:12.166912]Total energy: 30798328.24252093
[2022-04-09 19:23:55.609854]Total energy: 30744497.74762471
[2022-04-09 19:24:39.400649]Total energy: 30761164.61815636
[2022-04-09 19:25:23.031928]Total energy: 30756733.6024388
[2022-04-09 19:26:06.680496]Total energy: 30754918.709048748
[2022-04-09 19:26:50.435507]Total energy: 30735254.317650232
[2022-04-09 19:27:34.308051]Total energy: 30742345.567192268
[2022-04-09 19:28:18.766723]Total energy: 30730681.12271315
[2022-04-09 19:29:03.587428]Total energy: 30745024.139105644
[2022-04-09 19:29:48.334753]Total energy: 30787654.18481872
[2022-04-09 19:30:54.386852]Total energy: 30759096.17129911
[2022-04-09 19:31:52.924982]Total energy: 30784235.854656696
[2022-04-09 19:32:49.501342]Total energy: 30768805.92126658
[2022-04-09 19:33:41.500558]Total energy: 30771406.301868144
[2022-04-09 19:34:39.458776]Total energy: 30769517.069774564
