initial: all - diverse_no_blind_all
[2022-04-13 10:04:32.156778]Total energy: 16567313.176225634
[2022-04-13 10:05:44.863978]Total energy: 16587801.86510661
[2022-04-13 10:06:59.201949]Total energy: 16589756.572179051
[2022-04-13 10:08:16.005087]Total energy: 16590503.769600378
[2022-04-13 10:09:28.667297]Total energy: 16597658.762817103
[2022-04-13 10:10:41.589353]Total energy: 16588396.888060195
[2022-04-13 10:11:54.605170]Total energy: 16587228.416672748
[2022-04-13 10:13:07.625896]Total energy: 16586990.21821691
[2022-04-13 10:14:23.930930]Total energy: 16583846.09079738
[2022-04-13 10:15:37.033681]Total energy: 16564108.148729173
[2022-04-13 10:16:50.817256]Total energy: 16585132.930255191
[2022-04-13 10:18:03.398973]Total energy: 16572762.663236719
[2022-04-13 10:19:16.332302]Total energy: 16584643.81917917
[2022-04-13 10:20:36.320968]Total energy: 16589959.975307927
[2022-04-13 10:21:55.811431]Total energy: 16553952.1796535
[2022-04-13 10:23:09.112341]Total energy: 16569350.476933422
[2022-04-13 10:24:22.075915]Total energy: 16556444.88083198
[2022-04-13 10:25:34.888903]Total energy: 16588374.492644127
[2022-04-13 10:26:52.478405]Total energy: 16598280.730641866
[2022-04-13 10:28:05.098470]Total energy: 16545967.065408245
[2022-04-13 10:29:18.027116]Total energy: 16570663.159764607
[2022-04-13 10:30:31.355790]Total energy: 16578690.543797616
[2022-04-13 10:31:44.653581]Total energy: 16568585.027657762
[2022-04-13 10:32:57.505371]Total energy: 16589813.866074927
[2022-04-13 10:34:12.220709]Total energy: 16566821.858807592
[2022-04-13 10:35:24.765914]Total energy: 16571219.191299658
[2022-04-13 10:36:37.485456]Total energy: 16590558.31662965
[2022-04-13 10:37:54.276887]Total energy: 16574739.040056303
[2022-04-13 10:39:09.462278]Total energy: 16578422.473877128
[2022-04-13 10:40:27.560686]Total energy: 16573558.350063505
[2022-04-13 10:41:43.167346]Total energy: 16565537.320094014
[2022-04-13 10:42:59.079537]Total energy: 16564616.668965839
[2022-04-13 10:44:11.973739]Total energy: 16581630.663991073
[2022-04-13 10:45:25.102496]Total energy: 16564433.327579677
[2022-04-13 10:46:37.810897]Total energy: 16582909.470358994
[2022-04-13 10:47:50.937407]Total energy: 16575941.262470897
[2022-04-13 10:49:03.733509]Total energy: 16584234.611083368
[2022-04-13 10:50:27.079568]Total energy: 16566869.452772314
[2022-04-13 10:51:49.159207]Total energy: 16589219.718985004
[2022-04-13 10:53:01.622523]Total energy: 16586881.520257916
[2022-04-13 10:54:16.589108]Total energy: 16583770.842073012
[2022-04-13 10:55:31.620061]Total energy: 16579130.30133473
[2022-04-13 10:56:44.963184]Total energy: 16578994.58925921
[2022-04-13 10:57:57.914753]Total energy: 16573392.311582377
[2022-04-13 10:59:10.244374]Total energy: 16582551.960676333
[2022-04-13 11:00:37.575926]Total energy: 16597658.064985631
[2022-04-13 11:01:57.542828]Total energy: 16591230.859010937
[2022-04-13 11:03:09.448973]Total energy: 16591435.761398032
[2022-04-13 11:04:23.909517]Total energy: 16591223.075248076
[2022-04-13 11:05:36.493182]Total energy: 16599290.397006147
[2022-04-13 11:06:49.032429]Total energy: 16592589.009152325
[2022-04-13 11:08:07.227583]Total energy: 16589359.96326111
[2022-04-13 11:09:21.046979]Total energy: 16565192.965886056
[2022-04-13 11:10:38.440625]Total energy: 16569528.846587667
[2022-04-13 11:11:50.896856]Total energy: 16597790.114733972
[2022-04-13 11:13:03.178188]Total energy: 16569966.059806647
[2022-04-13 11:14:16.466233]Total energy: 16576684.664043387
[2022-04-13 11:15:29.357204]Total energy: 16587491.592928026
[2022-04-13 11:16:43.527360]Total energy: 16587949.501272315
[2022-04-13 11:17:56.435388]Total energy: 16590250.637094023
[2022-04-13 11:19:12.375540]Total energy: 16570677.593945177
[2022-04-13 11:20:40.758178]Total energy: 16560194.89628081
[2022-04-13 11:21:58.895441]Total energy: 16558431.976578504
[2022-04-13 11:23:11.698592]Total energy: 16587067.94402569
[2022-04-13 11:24:24.387311]Total energy: 16564671.273724616
[2022-04-13 11:25:36.877909]Total energy: 16575310.976518886
[2022-04-13 11:26:49.921662]Total energy: 16606681.380673356
[2022-04-13 11:28:02.274095]Total energy: 16576019.93327836
[2022-04-13 11:29:15.019217]Total energy: 16607344.535953503
[2022-04-13 11:30:44.497792]Total energy: 16593808.640949843
[2022-04-13 11:32:08.454539]Total energy: 16576910.822788132
[2022-04-13 11:33:21.311140]Total energy: 16578262.43536544
[2022-04-13 11:34:38.513851]Total energy: 16594932.67206488
[2022-04-13 11:35:51.074609]Total energy: 16586243.507334415
[2022-04-13 11:37:04.808460]Total energy: 16605967.121551814
[2022-04-13 11:38:22.610232]Total energy: 16567607.045172473
[2022-04-13 11:39:35.752649]Total energy: 16579805.98590757
[2022-04-13 11:41:01.966494]Total energy: 16583773.386164706
[2022-04-13 11:42:23.730534]Total energy: 16601443.860948285
[2022-04-13 11:43:35.938432]Total energy: 16585567.855592767
[2022-04-13 11:44:48.334418]Total energy: 16563945.96578035
[2022-04-13 11:46:03.612595]Total energy: 16593505.284004044
[2022-04-13 11:47:18.735831]Total energy: 16593235.585599346
[2022-04-13 11:48:31.334348]Total energy: 16591747.699145228
[2022-04-13 11:49:44.027584]Total energy: 16593214.686776485
[2022-04-13 11:51:07.303214]Total energy: 16587668.02235253
[2022-04-13 11:52:25.268991]Total energy: 16580384.087677725
[2022-04-13 11:53:37.620838]Total energy: 16569806.910036271
[2022-04-13 11:54:50.300003]Total energy: 16579946.65125682
[2022-04-13 11:56:03.487576]Total energy: 16598563.44726138
[2022-04-13 11:57:18.135751]Total energy: 16578814.140827356
[2022-04-13 11:58:35.146457]Total energy: 16583023.761933839
[2022-04-13 11:59:51.121574]Total energy: 16578680.879555553
[2022-04-13 12:01:16.957049]Total energy: 16595513.444096169
[2022-04-13 12:02:31.609116]Total energy: 16563628.595736127
[2022-04-13 12:03:44.602562]Total energy: 16590612.423133371
[2022-04-13 12:04:57.646049]Total energy: 16579301.73949003
[2022-04-13 12:06:10.740185]Total energy: 16591798.673024075
[2022-04-13 12:07:23.812175]Total energy: 16570120.28879419
[2022-04-13 12:08:36.496730]Total energy: 16593257.130748061
[2022-04-13 12:09:49.650093]Total energy: 16578654.497593211
[2022-04-13 12:11:11.299556]Total energy: 16574425.673476791
[2022-04-13 12:12:32.479466]Total energy: 16590981.612064054
[2022-04-13 12:13:46.576951]Total energy: 16569191.22205913
[2022-04-13 12:14:59.779118]Total energy: 16612578.250425767
[2022-04-13 12:16:14.801829]Total energy: 16574722.91101669
[2022-04-13 12:17:35.626484]Total energy: 16554944.757290792
[2022-04-13 12:18:48.482819]Total energy: 16571251.354112204
[2022-04-13 12:20:04.980948]Total energy: 16584995.357535789
[2022-04-13 12:21:18.833526]Total energy: 16557967.868323993
[2022-04-13 12:22:35.712102]Total energy: 16565773.313491773
[2022-04-13 12:23:49.774227]Total energy: 16583156.048432449
[2022-04-13 12:25:10.854207]Total energy: 16555377.476053003
[2022-04-13 12:26:25.034664]Total energy: 16580697.591876416
[2022-04-13 12:27:41.635608]Total energy: 16569590.5241079
[2022-04-13 12:28:55.367648]Total energy: 16559789.994006246
[2022-04-13 12:30:09.387192]Total energy: 16561555.194885863
[2022-04-13 12:31:24.110683]Total energy: 16591148.023980439
[2022-04-13 12:32:36.219150]Total energy: 16598724.528199505
[2022-04-13 12:33:53.905030]Total energy: 16605254.02555719
[2022-04-13 12:35:08.831594]Total energy: 16556575.166469688
[2022-04-13 12:36:21.627170]Total energy: 16558213.710807415
[2022-04-13 12:37:40.715531]Total energy: 16593210.3809046
[2022-04-13 12:38:54.242932]Total energy: 16590703.407368425
[2022-04-13 12:40:11.747172]Total energy: 16577056.636791274
[2022-04-13 12:41:31.176028]Total energy: 16593468.334953317
[2022-04-13 12:42:51.278970]Total energy: 16560952.520187916
[2022-04-13 12:44:10.463313]Total energy: 16564466.016015101
[2022-04-13 12:45:24.166222]Total energy: 16585500.928493205
[2022-04-13 12:46:40.056586]Total energy: 16599944.12171007
[2022-04-13 12:47:53.963698]Total energy: 16603127.522701735
[2022-04-13 12:49:09.073479]Total energy: 16570267.77917188
[2022-04-13 12:50:27.245800]Total energy: 16580842.783083882
[2022-04-13 12:51:46.656621]Total energy: 16606286.814367305
[2022-04-13 12:52:58.723108]Total energy: 16573554.764851922
[2022-04-13 12:54:12.247199]Total energy: 16580325.076884435
[2022-04-13 12:55:25.342101]Total energy: 16575814.309488257
[2022-04-13 12:56:37.786530]Total energy: 16587947.035356484
[2022-04-13 12:57:50.085190]Total energy: 16573217.270826505
[2022-04-13 12:59:03.633387]Total energy: 16582032.553349229
[2022-04-13 13:00:22.246363]Total energy: 16580755.907692013
[2022-04-13 13:01:45.476226]Total energy: 16596142.466814939
[2022-04-13 13:02:58.045944]Total energy: 16560691.505216887
[2022-04-13 13:04:10.696380]Total energy: 16606393.148347
[2022-04-13 13:05:28.160970]Total energy: 16580246.820479345
[2022-04-13 13:06:39.976392]Total energy: 16588175.519509898
[2022-04-13 13:07:52.062671]Total energy: 16581802.796364928
[2022-04-13 13:09:07.493771]Total energy: 16574079.679232527
[2022-04-13 13:10:20.783959]Total energy: 16561022.77153886
[2022-04-13 13:11:36.430035]Total energy: 16581728.439258894
[2022-04-13 13:12:49.275131]Total energy: 16572321.511562366
[2022-04-13 13:14:01.978769]Total energy: 16592735.396970036
[2022-04-13 13:15:14.611158]Total energy: 16562774.092904173
[2022-04-13 13:16:27.861368]Total energy: 16582473.299142458
[2022-04-13 13:17:42.563832]Total energy: 16569314.254513882
[2022-04-13 13:18:55.667472]Total energy: 16555721.827613862
[2022-04-13 13:20:10.538047]Total energy: 16600776.80697865
[2022-04-13 13:21:23.675553]Total energy: 16592974.052737536
[2022-04-13 13:22:37.045572]Total energy: 16585669.986857723
[2022-04-13 13:23:50.799297]Total energy: 16601036.60288466
[2022-04-13 13:25:06.661882]Total energy: 16570024.963431763
[2022-04-13 13:26:20.067224]Total energy: 16570119.764972242
[2022-04-13 13:27:36.156222]Total energy: 16594689.873835478
[2022-04-13 13:28:50.347147]Total energy: 16579011.63959216
[2022-04-13 13:30:07.087680]Total energy: 16562417.513696356
[2022-04-13 13:31:20.082432]Total energy: 16568086.389023542
[2022-04-13 13:32:36.553501]Total energy: 16579434.866819413
[2022-04-13 13:33:51.420907]Total energy: 16594822.620077249
[2022-04-13 13:35:04.929041]Total energy: 16570982.651722377
[2022-04-13 13:36:20.577090]Total energy: 16589443.787960438
[2022-04-13 13:37:32.957182]Total energy: 16560798.3933246
[2022-04-13 13:38:48.758503]Total energy: 16555967.003067544
[2022-04-13 13:40:03.096276]Total energy: 16569716.508143807
[2022-04-13 13:41:19.733602]Total energy: 16561439.611516792
[2022-04-13 13:42:33.726959]Total energy: 16588858.937419392
[2022-04-13 13:43:48.004595]Total energy: 16555450.700522212
[2022-04-13 13:45:00.434972]Total energy: 16556185.946247933
[2022-04-13 13:46:13.671978]Total energy: 16586644.504547177
[2022-04-13 13:47:27.362347]Total energy: 16590957.001428694
[2022-04-13 13:48:39.399265]Total energy: 16561646.59502293
[2022-04-13 13:49:52.059098]Total energy: 16583647.476028858
[2022-04-13 13:51:07.950389]Total energy: 16588473.257136041
[2022-04-13 13:52:22.166585]Total energy: 16592060.308141664
[2022-04-13 13:53:39.124126]Total energy: 16580754.762577208
[2022-04-13 13:54:52.709325]Total energy: 16574545.551993698
[2022-04-13 13:56:05.607423]Total energy: 16564055.94449667
[2022-04-13 13:57:18.401384]Total energy: 16577274.772244377
[2022-04-13 13:58:30.745589]Total energy: 16559890.594597356
[2022-04-13 13:59:43.898162]Total energy: 16589012.051454986
[2022-04-13 14:00:57.534971]Total energy: 16563965.461708535
[2022-04-13 14:02:10.550056]Total energy: 16573668.413839638
[2022-04-13 14:03:25.255541]Total energy: 16597299.31327526
[2022-04-13 14:04:39.856948]Total energy: 16566467.254873997
[2022-04-13 14:05:54.505121]Total energy: 16604966.015554644
[2022-04-13 14:07:07.729186]Total energy: 16563054.67594834
[2022-04-13 14:08:29.008444]Total energy: 16585558.014264695
[2022-04-13 14:09:45.052053]Total energy: 16585995.642061658
[2022-04-13 14:10:58.086431]Total energy: 16600273.009069301
[2022-04-13 14:12:11.063834]Total energy: 16574491.959203387
[2022-04-13 14:13:27.871301]Total energy: 16576191.372335402
[2022-04-13 14:14:40.423744]Total energy: 16573363.590204919
[2022-04-13 14:15:53.587089]Total energy: 16590980.136514224
[2022-04-13 14:17:06.562940]Total energy: 16586159.953327473
[2022-04-13 14:18:18.733538]Total energy: 16573475.876844492
[2022-04-13 14:19:32.033873]Total energy: 16590609.837061482
[2022-04-13 14:20:48.020004]Total energy: 16572942.177563261
[2022-04-13 14:22:09.126264]Total energy: 16569526.336120596
[2022-04-13 14:23:21.813828]Total energy: 16591423.594037289
[2022-04-13 14:24:35.705734]Total energy: 16575466.333578056
[2022-04-13 14:25:47.891856]Total energy: 16575816.940865656
[2022-04-13 14:27:03.111480]Total energy: 16574719.581913179
[2022-04-13 14:28:15.467552]Total energy: 16596338.827534864
[2022-04-13 14:29:28.926962]Total energy: 16576589.355908584
[2022-04-13 14:30:44.531497]Total energy: 16587122.36020345
[2022-04-13 14:31:57.270384]Total energy: 16589778.910259679
[2022-04-13 14:33:10.180605]Total energy: 16568974.898848243
[2022-04-13 14:34:26.727484]Total energy: 16580625.454918763
[2022-04-13 14:35:42.818248]Total energy: 16585250.887413897
[2022-04-13 14:37:00.534570]Total energy: 16556447.058510821
[2022-04-13 14:38:16.545413]Total energy: 16582184.99129191
[2022-04-13 14:39:35.656635]Total energy: 16560544.769567309
[2022-04-13 14:40:57.376293]Total energy: 16556344.121727254
[2022-04-13 14:42:14.880299]Total energy: 16595622.327566393
[2022-04-13 14:43:27.154323]Total energy: 16570472.800015647
[2022-04-13 14:44:45.124179]Total energy: 16578224.096096281
[2022-04-13 14:45:58.121910]Total energy: 16562222.491213778
[2022-04-13 14:47:12.679377]Total energy: 16592014.481348459
[2022-04-13 14:48:24.761811]Total energy: 16578281.090010807
[2022-04-13 14:49:39.567523]Total energy: 16574786.989165632
[2022-04-13 14:50:55.477965]Total energy: 16577859.687861044
[2022-04-13 14:52:10.527791]Total energy: 16594269.773284521
[2022-04-13 14:53:23.072315]Total energy: 16599837.868645344
[2022-04-13 14:54:37.080579]Total energy: 16573101.462782871
[2022-04-13 14:55:50.498406]Total energy: 16575968.557960086
[2022-04-13 14:57:05.268762]Total energy: 16587275.82735203
[2022-04-13 14:58:19.065629]Total energy: 16590397.005028522
[2022-04-13 14:59:31.259365]Total energy: 16580392.884376131
[2022-04-13 15:00:45.054806]Total energy: 16583838.193085987
[2022-04-13 15:01:58.903803]Total energy: 16592291.504753083
[2022-04-13 15:03:12.645584]Total energy: 16569639.79131127
[2022-04-13 15:04:26.753340]Total energy: 16565385.633978229
[2022-04-13 15:05:41.616922]Total energy: 16573147.294437109
[2022-04-13 15:06:57.453469]Total energy: 16561963.747333657
[2022-04-13 15:08:09.594567]Total energy: 16585432.927885909
[2022-04-13 15:09:25.283013]Total energy: 16575404.108010523
[2022-04-13 15:10:40.768030]Total energy: 16559491.665883029
[2022-04-13 15:11:54.599048]Total energy: 16564592.931623308
[2022-04-13 15:13:07.757438]Total energy: 16574481.465561854
[2022-04-13 15:14:20.842208]Total energy: 16579216.240741972
[2022-04-13 15:15:34.638932]Total energy: 16549688.26144474
[2022-04-13 15:16:47.954346]Total energy: 16582207.622126298
[2022-04-13 15:18:02.343759]Total energy: 16596618.07486895
[2022-04-13 15:19:15.438520]Total energy: 16575442.936997093
[2022-04-13 15:20:28.452979]Total energy: 16580372.45822832
[2022-04-13 15:21:44.297188]Total energy: 16572106.048814476
[2022-04-13 15:22:56.510849]Total energy: 16581060.898026912
[2022-04-13 15:24:09.821759]Total energy: 16587694.222404512
[2022-04-13 15:25:27.191949]Total energy: 16566220.620805731
[2022-04-13 15:26:39.003126]Total energy: 16580274.373038847
[2022-04-13 15:27:53.077150]Total energy: 16563657.896557383
[2022-04-13 15:29:07.880477]Total energy: 16579465.505961057
[2022-04-13 15:30:20.602038]Total energy: 16607907.78027296
[2022-04-13 15:31:33.194404]Total energy: 16598009.93307969
[2022-04-13 15:32:46.393673]Total energy: 16593388.488414606
[2022-04-13 15:33:58.306080]Total energy: 16590115.780163547
[2022-04-13 15:35:11.589674]Total energy: 16578199.177444408
[2022-04-13 15:36:25.046367]Total energy: 16580996.390190173
[2022-04-13 15:37:37.154960]Total energy: 16574983.65112608
[2022-04-13 15:38:50.019619]Total energy: 16598874.05187983
[2022-04-13 15:40:02.585421]Total energy: 16594147.09309217
[2022-04-13 15:41:16.382161]Total energy: 16592562.548615249
[2022-04-13 15:42:30.739680]Total energy: 16578734.338745743
[2022-04-13 15:43:43.321722]Total energy: 16596779.578752618
[2022-04-13 15:44:57.923675]Total energy: 16572579.542318296
[2022-04-13 15:46:10.364147]Total energy: 16586252.018457733
[2022-04-13 15:47:22.446929]Total energy: 16576023.421863513
[2022-04-13 15:48:34.968866]Total energy: 16579417.445810255
[2022-04-13 15:49:47.714488]Total energy: 16574544.499535048
[2022-04-13 15:51:08.602546]Total energy: 16572267.267129121
[2022-04-13 15:52:22.602803]Total energy: 16601248.505807173
[2022-04-13 15:53:35.379785]Total energy: 16569976.262964567
[2022-04-13 15:54:47.667088]Total energy: 16570133.34506771
[2022-04-13 15:56:02.177382]Total energy: 16567469.972171763
[2022-04-13 15:57:15.286176]Total energy: 16584638.435131557
[2022-04-13 15:58:29.323225]Total energy: 16539702.50357809
[2022-04-13 15:59:41.714018]Total energy: 16568773.327080563
[2022-04-13 16:00:57.310272]Total energy: 16574465.89053038
[2022-04-13 16:02:12.680104]Total energy: 16549003.588044867
[2022-04-13 16:03:26.139982]Total energy: 16581777.934303379
[2022-04-13 16:04:38.996970]Total energy: 16595115.686963538
