initial: all - diverse_all
[2022-04-09 15:42:32.225054]Total energy: 16783618.610182185
[2022-04-09 15:43:48.830805]Total energy: 16791645.076069262
[2022-04-09 15:45:05.182488]Total energy: 16784219.774098214
[2022-04-09 15:46:21.619335]Total energy: 16787701.58462209
[2022-04-09 15:47:39.112608]Total energy: 16783842.55159971
[2022-04-09 15:48:55.271658]Total energy: 16776739.30259743
[2022-04-09 15:50:13.195951]Total energy: 16786528.886997547
[2022-04-09 15:51:33.037664]Total energy: 16785370.836186014
[2022-04-09 15:52:51.937081]Total energy: 16789775.603755485
[2022-04-09 15:54:08.516396]Total energy: 16773838.80901216
[2022-04-09 15:55:26.186770]Total energy: 16772921.960985301
[2022-04-09 15:56:43.131474]Total energy: 16764997.52266179
[2022-04-09 15:58:00.347474]Total energy: 16781492.548577216
[2022-04-09 15:59:17.321169]Total energy: 16798832.730398536
[2022-04-09 16:01:01.486578]Total energy: 16787290.570787027
[2022-04-09 16:02:31.239694]Total energy: 16791734.100962456
[2022-04-09 16:03:50.487533]Total energy: 16792378.329557106
[2022-04-09 16:05:07.060039]Total energy: 16785818.271689303
[2022-04-09 16:06:25.083639]Total energy: 16792573.294265337
[2022-04-09 16:07:41.411209]Total energy: 16791329.45760119
[2022-04-09 16:08:58.230722]Total energy: 16786249.445476543
[2022-04-09 16:10:15.727290]Total energy: 16782918.541170966
[2022-04-09 16:11:40.456859]Total energy: 16783339.28646966
[2022-04-09 16:13:05.897688]Total energy: 16798296.83917195
[2022-04-09 16:14:28.487093]Total energy: 16777666.501399234
[2022-04-09 16:15:47.413019]Total energy: 16788026.463745836
[2022-04-09 16:17:04.096009]Total energy: 16792988.397450827
[2022-04-09 16:18:21.365505]Total energy: 16782469.774442833
[2022-04-09 16:19:38.640591]Total energy: 16788069.51697607
[2022-04-09 16:21:11.533549]Total energy: 16793204.96413196
[2022-04-09 16:22:38.623550]Total energy: 16786445.37914439
[2022-04-09 16:24:00.255646]Total energy: 16784876.381200906
[2022-04-09 16:25:17.811336]Total energy: 16790000.92682345
[2022-04-09 16:26:35.470845]Total energy: 16780628.314834338
[2022-04-09 16:27:52.985945]Total energy: 16792057.170109306
[2022-04-09 16:29:09.798905]Total energy: 16777163.365873633
[2022-04-09 16:30:50.653955]Total energy: 16783387.861382402
[2022-04-09 16:32:19.489488]Total energy: 16786821.63105253
[2022-04-09 16:33:42.596122]Total energy: 16781785.33818188
[2022-04-09 16:35:00.832759]Total energy: 16776177.290869417
[2022-04-09 16:36:18.649289]Total energy: 16788203.594479173
[2022-04-09 16:37:35.222709]Total energy: 16785751.95501429
[2022-04-09 16:38:52.432128]Total energy: 16798494.812616374
[2022-04-09 16:40:08.569102]Total energy: 16780571.62050331
[2022-04-09 16:41:34.136677]Total energy: 16788021.899272293
[2022-04-09 16:42:57.944605]Total energy: 16782174.182378676
[2022-04-09 16:44:21.547751]Total energy: 16806267.965495016
[2022-04-09 16:45:40.523488]Total energy: 16795016.397510108
[2022-04-09 16:46:58.000455]Total energy: 16776046.893766733
[2022-04-09 16:48:14.939744]Total energy: 16782028.53264877
[2022-04-09 16:49:33.243345]Total energy: 16775045.527408283
[2022-04-09 16:51:06.762907]Total energy: 16777864.145821486
[2022-04-09 16:52:33.486725]Total energy: 16803366.150348417
[2022-04-09 16:53:51.892584]Total energy: 16804604.818069175
[2022-04-09 16:55:09.956668]Total energy: 16794391.091519088
[2022-04-09 16:56:27.571770]Total energy: 16768978.964162199
[2022-04-09 16:57:44.382800]Total energy: 16783325.669612933
[2022-04-09 16:59:02.388256]Total energy: 16790281.672116984
[2022-04-09 17:00:19.823148]Total energy: 16795376.097318776
[2022-04-09 17:01:41.801013]Total energy: 16783867.382087935
[2022-04-09 17:03:11.234545]Total energy: 16784084.74817014
[2022-04-09 17:04:30.380607]Total energy: 16777292.510337226
[2022-04-09 17:05:47.483407]Total energy: 16792173.521067422
[2022-04-09 17:07:05.559972]Total energy: 16790762.699091688
[2022-04-09 17:08:21.880520]Total energy: 16776538.481700398
[2022-04-09 17:09:38.831026]Total energy: 16788893.28351359
[2022-04-09 17:11:12.330602]Total energy: 16795587.407997686
[2022-04-09 17:12:47.141163]Total energy: 16780105.73713578
[2022-04-09 17:14:07.499826]Total energy: 16799423.514862217
[2022-04-09 17:15:24.550639]Total energy: 16774354.22385764
[2022-04-09 17:16:40.448259]Total energy: 16790976.723256752
[2022-04-09 17:17:57.730701]Total energy: 16793706.06153009
[2022-04-09 17:19:15.240103]Total energy: 16777562.72652116
[2022-04-09 17:20:40.361168]Total energy: 16792747.564657606
[2022-04-09 17:22:01.889655]Total energy: 16778160.314954486
[2022-04-09 17:23:26.323604]Total energy: 16775934.833805608
[2022-04-09 17:24:47.365514]Total energy: 16787223.01119667
[2022-04-09 17:26:04.152549]Total energy: 16781894.50054343
[2022-04-09 17:27:22.111246]Total energy: 16778752.268513277
[2022-04-09 17:28:39.449082]Total energy: 16782264.57177193
[2022-04-09 17:29:56.510831]Total energy: 16788463.580854926
[2022-04-09 17:31:20.665991]Total energy: 16773790.208189202
[2022-04-09 17:32:48.744396]Total energy: 16786487.424887944
[2022-04-09 17:34:08.613091]Total energy: 16779202.05955541
[2022-04-09 17:35:26.387982]Total energy: 16784160.130842265
[2022-04-09 17:36:44.840264]Total energy: 16789953.811182193
[2022-04-09 17:38:03.157159]Total energy: 16782074.43657715
[2022-04-09 17:39:20.338269]Total energy: 16792311.164330736
[2022-04-09 17:41:02.489105]Total energy: 16786122.06501526
[2022-04-09 17:42:22.471344]Total energy: 16798670.92116237
[2022-04-09 17:43:41.251981]Total energy: 16775501.204955168
[2022-04-09 17:44:58.591671]Total energy: 16787337.44864647
[2022-04-09 17:46:18.529473]Total energy: 16784005.989246
[2022-04-09 17:47:41.008048]Total energy: 16786894.68609435
[2022-04-09 17:48:59.777967]Total energy: 16782621.704695225
[2022-04-09 17:50:17.181651]Total energy: 16784855.56843692
[2022-04-09 17:51:48.525427]Total energy: 16784662.353345186
[2022-04-09 17:53:17.564043]Total energy: 16785066.157760493
[2022-04-09 17:54:36.853822]Total energy: 16765910.488894396
[2022-04-09 17:55:52.883949]Total energy: 16789173.071499825
[2022-04-09 17:57:11.266175]Total energy: 16761828.900105016
[2022-04-09 17:58:29.725248]Total energy: 16789739.32987683
[2022-04-09 17:59:48.618073]Total energy: 16801312.298416648
[2022-04-09 18:01:13.998131]Total energy: 16779391.75927781
[2022-04-09 18:02:37.139381]Total energy: 16784289.159390382
[2022-04-09 18:03:54.306347]Total energy: 16795300.21295144
[2022-04-09 18:05:10.899017]Total energy: 16780191.341558475
[2022-04-09 18:06:26.640347]Total energy: 16779535.74873899
[2022-04-09 18:07:43.008100]Total energy: 16799590.29478325
[2022-04-09 18:09:00.992673]Total energy: 16783172.249246456
[2022-04-09 18:10:18.220412]Total energy: 16788252.236399382
[2022-04-09 18:11:35.480027]Total energy: 16779234.406139035
[2022-04-09 18:12:51.527865]Total energy: 16782606.015005324
[2022-04-09 18:14:08.344006]Total energy: 16789398.188915126
[2022-04-09 18:15:26.655634]Total energy: 16789937.12130034
[2022-04-09 18:16:43.931454]Total energy: 16779660.337574948
[2022-04-09 18:18:02.433848]Total energy: 16772620.811034942
[2022-04-09 18:19:21.406872]Total energy: 16789181.847347304
[2022-04-09 18:20:52.564747]Total energy: 16787977.69774691
[2022-04-09 18:22:15.773644]Total energy: 16785178.99994483
[2022-04-09 18:23:40.440014]Total energy: 16795856.40076565
[2022-04-09 18:24:58.253982]Total energy: 16793810.470045492
[2022-04-09 18:26:16.549625]Total energy: 16783051.49064182
[2022-04-09 18:27:34.189428]Total energy: 16800793.489906196
[2022-04-09 18:28:51.795423]Total energy: 16786826.172662407
[2022-04-09 18:30:18.837980]Total energy: 16788573.71727473
[2022-04-09 18:31:53.873675]Total energy: 16771893.6640016
[2022-04-09 18:33:22.550879]Total energy: 16801319.424136955
[2022-04-09 18:34:42.463768]Total energy: 16795222.01930978
[2022-04-09 18:36:02.017422]Total energy: 16777451.666017845
[2022-04-09 18:37:19.889324]Total energy: 16782493.010557428
[2022-04-09 18:38:39.393242]Total energy: 16793670.954867348
[2022-04-09 18:39:57.043792]Total energy: 16777893.961055193
[2022-04-09 18:41:22.317183]Total energy: 16791744.488036864
[2022-04-09 18:42:43.336063]Total energy: 16781263.942145422
[2022-04-09 18:44:02.691460]Total energy: 16777046.64192982
[2022-04-09 18:45:20.043388]Total energy: 16808799.398567103
[2022-04-09 18:46:37.242099]Total energy: 16779779.43436371
[2022-04-09 18:47:54.614246]Total energy: 16774672.954434726
[2022-04-09 18:49:12.008776]Total energy: 16778037.28504705
[2022-04-09 18:50:48.798713]Total energy: 16791338.172423176
[2022-04-09 18:52:20.550370]Total energy: 16795161.21127762
[2022-04-09 18:53:40.192752]Total energy: 16775454.583261138
[2022-04-09 18:54:58.082529]Total energy: 16782882.00949601
[2022-04-09 18:56:15.018691]Total energy: 16791381.670553558
[2022-04-09 18:57:32.686912]Total energy: 16767837.492822755
[2022-04-09 18:58:49.754699]Total energy: 16782031.58155272
[2022-04-09 19:00:07.227977]Total energy: 16786624.405798968
[2022-04-09 19:01:48.818368]Total energy: 16787836.994896397
[2022-04-09 19:03:14.529949]Total energy: 16779073.12379877
[2022-04-09 19:04:43.155761]Total energy: 16792894.843132902
[2022-04-09 19:06:03.728697]Total energy: 16788333.895357393
[2022-04-09 19:07:21.210519]Total energy: 16782519.663747363
[2022-04-09 19:08:38.048226]Total energy: 16775892.295313561
[2022-04-09 19:09:54.426245]Total energy: 16780868.09730622
[2022-04-09 19:11:26.256232]Total energy: 16784857.14059511
[2022-04-09 19:12:48.022424]Total energy: 16787696.14446622
[2022-04-09 19:14:12.622025]Total energy: 16770435.74332679
[2022-04-09 19:15:29.383545]Total energy: 16789337.641764376
[2022-04-09 19:17:10.919668]Total energy: 16774580.32549863
[2022-04-09 19:19:42.098527]Total energy: 16787981.88007344
[2022-04-09 19:21:16.979445]Total energy: 16784603.89086424
[2022-04-09 19:22:34.050783]Total energy: 16794565.179933112
[2022-04-09 19:23:50.381368]Total energy: 16789593.78621715
[2022-04-09 19:25:05.810021]Total energy: 16779222.089503206
[2022-04-09 19:26:21.862174]Total energy: 16791418.91288
[2022-04-09 19:27:37.737394]Total energy: 16798136.546529952
[2022-04-09 19:28:54.117327]Total energy: 16788248.97471358
[2022-04-09 19:30:11.709462]Total energy: 16790985.761439495
[2022-04-09 19:31:33.861873]Total energy: 16790822.62112603
[2022-04-09 19:32:56.155051]Total energy: 16782616.19155316
[2022-04-09 19:34:20.013708]Total energy: 16785759.52169441
[2022-04-09 19:35:40.274322]Total energy: 16789008.570710044
[2022-04-09 19:36:56.027443]Total energy: 16791671.8543333
[2022-04-09 19:38:11.956858]Total energy: 16789994.481235344
[2022-04-09 19:39:27.405130]Total energy: 16785408.216158796
[2022-04-09 19:40:51.307939]Total energy: 16792057.50891009
[2022-04-09 19:42:10.103860]Total energy: 16790220.408268984
[2022-04-09 19:43:27.003480]Total energy: 16783566.524718896
[2022-04-09 19:44:42.815444]Total energy: 16777081.778881524
[2022-04-09 19:45:58.666487]Total energy: 16791399.85059707
[2022-04-09 19:47:14.178594]Total energy: 16783581.73419782
[2022-04-09 19:48:28.674404]Total energy: 16788568.966761094
[2022-04-09 19:49:44.300831]Total energy: 16773091.267583163
[2022-04-09 19:51:18.505264]Total energy: 16778283.692103826
[2022-04-09 19:52:55.713278]Total energy: 16786885.039098013
[2022-04-09 19:54:21.175291]Total energy: 16784155.802972756
[2022-04-09 19:55:39.813065]Total energy: 16787626.22050114
[2022-04-09 19:56:54.857511]Total energy: 16796894.059857316
[2022-04-09 19:58:10.061159]Total energy: 16787184.07617902
[2022-04-09 19:59:26.585618]Total energy: 16776840.553843282
[2022-04-09 20:00:50.461725]Total energy: 16783741.868936967
[2022-04-09 20:02:07.544463]Total energy: 16785507.324104592
[2022-04-09 20:03:23.670357]Total energy: 16787945.10105034
[2022-04-09 20:04:39.189828]Total energy: 16776855.47469714
[2022-04-09 20:05:55.121059]Total energy: 16786820.86633107
[2022-04-09 20:07:11.389394]Total energy: 16790633.256575502
[2022-04-09 20:08:28.575404]Total energy: 16788418.669635072
[2022-04-09 20:09:44.945739]Total energy: 16780586.980554894
[2022-04-09 20:11:18.759853]Total energy: 16793487.268503748
[2022-04-09 20:12:43.210228]Total energy: 16790548.409996174
[2022-04-09 20:14:06.829954]Total energy: 16784578.705285024
[2022-04-09 20:15:31.072836]Total energy: 16774381.08079016
[2022-04-09 20:16:50.238111]Total energy: 16791920.123594485
[2022-04-09 20:18:06.550252]Total energy: 16791952.046214454
[2022-04-09 20:19:23.433937]Total energy: 16788627.631153967
[2022-04-09 20:20:58.850218]Total energy: 16780717.68451861
[2022-04-09 20:22:26.104111]Total energy: 16777971.882007703
[2022-04-09 20:23:44.912636]Total energy: 16778634.18268236
[2022-04-09 20:25:00.102592]Total energy: 16780954.686695762
[2022-04-09 20:26:16.818053]Total energy: 16787560.657951657
[2022-04-09 20:27:34.183552]Total energy: 16788358.795243274
[2022-04-09 20:28:50.866849]Total energy: 16795341.99478459
[2022-04-09 20:30:08.268735]Total energy: 16779433.49449191
[2022-04-09 20:31:31.163895]Total energy: 16773186.60416679
[2022-04-09 20:32:49.174020]Total energy: 16792233.111230243
[2022-04-09 20:34:10.874263]Total energy: 16783295.494015906
[2022-04-09 20:35:27.786087]Total energy: 16783282.27148662
[2022-04-09 20:36:43.236206]Total energy: 16784414.574724827
[2022-04-09 20:37:58.698297]Total energy: 16785263.53880767
[2022-04-09 20:39:15.982032]Total energy: 16782283.337073922
[2022-04-09 20:41:08.284857]Total energy: 16795377.816137094
[2022-04-09 20:42:33.017347]Total energy: 16786198.495457884
[2022-04-09 20:43:56.523259]Total energy: 16785239.347574648
[2022-04-09 20:45:21.459787]Total energy: 16789376.33633782
[2022-04-09 20:46:39.222872]Total energy: 16770364.460181156
[2022-04-09 20:47:52.912239]Total energy: 16809003.96146186
[2022-04-09 20:49:07.912154]Total energy: 16787820.9053344
[2022-04-09 20:50:30.807284]Total energy: 16788288.44207444
[2022-04-09 20:52:08.813827]Total energy: 16782246.20553504
[2022-04-09 20:53:33.575317]Total energy: 16781621.414486986
[2022-04-09 20:54:51.725686]Total energy: 16791699.19468342
[2022-04-09 20:56:08.183110]Total energy: 16781354.09762934
[2022-04-09 20:57:23.363353]Total energy: 16782783.962265808
[2022-04-09 20:58:40.448392]Total energy: 16810712.78873242
[2022-04-09 21:00:00.575959]Total energy: 16790566.61461062
[2022-04-09 21:01:37.729977]Total energy: 16784038.59055887
[2022-04-09 21:03:05.487831]Total energy: 16779794.688768607
[2022-04-09 21:04:33.996298]Total energy: 16782744.440956622
[2022-04-09 21:06:02.307305]Total energy: 16789949.903813787
[2022-04-09 21:07:27.108625]Total energy: 16783008.97845548
[2022-04-09 21:08:55.743301]Total energy: 16775193.379026808
[2022-04-09 21:10:14.184878]Total energy: 16792296.567030437
[2022-04-09 21:11:30.123989]Total energy: 16791146.30645912
[2022-04-09 21:12:46.416888]Total energy: 16777892.11710181
[2022-04-09 21:14:02.326689]Total energy: 16786300.56674663
[2022-04-09 21:15:20.431560]Total energy: 16786916.829707645
[2022-04-09 21:16:36.845474]Total energy: 16786617.19053314
[2022-04-09 21:17:53.193490]Total energy: 16798955.62772454
[2022-04-09 21:19:09.468942]Total energy: 16794790.47767845
[2022-04-09 21:20:54.292981]Total energy: 16774922.652876323
[2022-04-09 21:22:25.455662]Total energy: 16789167.146212533
[2022-04-09 21:23:51.950049]Total energy: 16795205.395762812
[2022-04-09 21:25:10.345046]Total energy: 16782077.282154568
[2022-04-09 21:26:27.628869]Total energy: 16784796.42876343
[2022-04-09 21:27:43.723049]Total energy: 16779560.083243176
[2022-04-09 21:28:59.780072]Total energy: 16780068.44560816
[2022-04-09 21:30:15.677114]Total energy: 16785630.80811159
[2022-04-09 21:31:38.424313]Total energy: 16786216.95651436
[2022-04-09 21:33:06.508583]Total energy: 16797427.321184818
[2022-04-09 21:34:35.776129]Total energy: 16788808.351035725
[2022-04-09 21:36:05.328178]Total energy: 16780717.69371945
[2022-04-09 21:37:24.832306]Total energy: 16778219.30421763
[2022-04-09 21:38:41.213297]Total energy: 16773809.671218684
[2022-04-09 21:39:58.020861]Total energy: 16797192.8008317
[2022-04-09 21:41:19.706002]Total energy: 16792114.685269576
[2022-04-09 21:42:46.232224]Total energy: 16796302.231742784
[2022-04-09 21:44:14.538163]Total energy: 16782091.867619123
[2022-04-09 21:45:32.433829]Total energy: 16783808.978655916
[2022-04-09 21:46:48.585597]Total energy: 16784156.60468349
[2022-04-09 21:48:05.422311]Total energy: 16774243.405846603
[2022-04-09 21:49:20.797200]Total energy: 16783468.8152621
[2022-04-09 21:50:56.309961]Total energy: 16776200.801282177
[2022-04-09 21:52:24.480977]Total energy: 16783476.93163034
[2022-04-09 21:53:50.310527]Total energy: 16790037.35521371
[2022-04-09 21:55:04.836025]Total energy: 16777315.017311722
[2022-04-09 21:56:23.139649]Total energy: 16780016.854308303
[2022-04-09 21:57:39.310794]Total energy: 16781487.9835467
[2022-04-09 21:58:54.996319]Total energy: 16795100.81767557
[2022-04-09 22:00:11.537387]Total energy: 16778879.04183197
[2022-04-09 22:01:30.766022]Total energy: 16782148.66167262
[2022-04-09 22:02:51.862280]Total energy: 16795721.876431786
[2022-04-09 22:04:14.358525]Total energy: 16776145.464801004
[2022-04-09 22:05:39.821426]Total energy: 16788833.45942979
[2022-04-09 22:06:57.759581]Total energy: 16807909.551323224
[2022-04-09 22:08:14.350934]Total energy: 16788345.17406145
[2022-04-09 22:09:31.732934]Total energy: 16782459.52128412
[2022-04-09 22:11:11.013110]Total energy: 16777803.371214233
[2022-04-09 22:12:49.385289]Total energy: 16791669.525567193
[2022-04-09 22:14:17.536641]Total energy: 16795074.56323319
[2022-04-09 22:15:35.793921]Total energy: 16783086.38461794
[2022-04-09 22:16:52.652837]Total energy: 16811249.402919415
