initial: all - diverse_all
[2022-04-10 18:29:26.835224]Total energy: 16710706.832929388
[2022-04-10 18:31:12.050238]Total energy: 16722013.913104612
[2022-04-10 18:33:01.899056]Total energy: 16731859.50065319
[2022-04-10 18:34:25.593829]Total energy: 16727262.508614711
[2022-04-10 18:35:39.785517]Total energy: 16725896.03214441
[2022-04-10 18:36:54.999701]Total energy: 16731109.299482819
[2022-04-10 18:38:08.939822]Total energy: 16736579.751705443
[2022-04-10 18:39:23.653050]Total energy: 16730566.284340573
[2022-04-10 18:41:29.129885]Total energy: 16722799.889751524
[2022-04-10 18:43:36.041641]Total energy: 16744662.582031174
[2022-04-10 18:45:06.403737]Total energy: 16742122.862256963
[2022-04-10 18:46:31.202133]Total energy: 16730936.73050316
[2022-04-10 18:47:49.567483]Total energy: 16732498.125792246
[2022-04-10 18:49:05.466656]Total energy: 16739085.188426707
[2022-04-10 18:50:32.735603]Total energy: 16734166.261262633
[2022-04-10 18:52:27.629366]Total energy: 16721843.305689212
[2022-04-10 18:54:01.825515]Total energy: 16739458.072693579
[2022-04-10 18:55:19.641014]Total energy: 16734207.490536802
[2022-04-10 18:56:34.189261]Total energy: 16743278.16426499
[2022-04-10 18:57:48.739767]Total energy: 16729024.668404931
[2022-04-10 18:59:02.493250]Total energy: 16726017.772678029
[2022-04-10 19:00:16.095743]Total energy: 16743768.229639417
[2022-04-10 19:02:04.048001]Total energy: 16740014.666833509
[2022-04-10 19:03:44.358804]Total energy: 16728814.393133394
[2022-04-10 19:05:18.251167]Total energy: 16721431.352590753
[2022-04-10 19:06:54.891496]Total energy: 16738601.85184709
[2022-04-10 19:08:33.200685]Total energy: 16729918.559397915
[2022-04-10 19:10:10.655964]Total energy: 16719044.665201169
[2022-04-10 19:11:49.488011]Total energy: 16732068.333600713
[2022-04-10 19:13:12.132455]Total energy: 16747294.581831401
[2022-04-10 19:14:28.068055]Total energy: 16725231.642590174
[2022-04-10 19:15:41.967630]Total energy: 16730525.896926861
[2022-04-10 19:16:57.025459]Total energy: 16742433.08879776
[2022-04-10 19:18:12.464081]Total energy: 16735901.580578847
[2022-04-10 19:19:26.373668]Total energy: 16720377.507757867
[2022-04-10 19:21:04.454503]Total energy: 16743663.003161494
[2022-04-10 19:22:48.780947]Total energy: 16735938.444098648
[2022-04-10 19:24:24.330124]Total energy: 16713223.199141476
[2022-04-10 19:25:59.853299]Total energy: 16743472.602427788
[2022-04-10 19:27:25.609774]Total energy: 16714804.510299755
[2022-04-10 19:28:42.671687]Total energy: 16731201.577118417
[2022-04-10 19:29:58.424309]Total energy: 16737439.04055923
[2022-04-10 19:31:13.378442]Total energy: 16738264.675733007
[2022-04-10 19:32:27.409212]Total energy: 16724450.360018501
[2022-04-10 19:33:41.109609]Total energy: 16750941.351719199
[2022-04-10 19:34:54.629974]Total energy: 16726216.652129138
[2022-04-10 19:36:08.246119]Total energy: 16726457.95880444
[2022-04-10 19:37:21.558891]Total energy: 16734690.161648942
[2022-04-10 19:38:36.039243]Total energy: 16727290.861525612
[2022-04-10 19:39:49.512492]Total energy: 16742919.14941878
[2022-04-10 19:41:25.072327]Total energy: 16740485.415299583
[2022-04-10 19:43:05.251688]Total energy: 16733324.498542681
[2022-04-10 19:44:34.411181]Total energy: 16729470.190455895
[2022-04-10 19:46:06.156423]Total energy: 16726061.483290035
[2022-04-10 19:47:37.561531]Total energy: 16727122.7983932
[2022-04-10 19:49:09.460890]Total energy: 16727167.775508694
[2022-04-10 19:50:41.484043]Total energy: 16724536.378141845
[2022-04-10 19:52:05.746712]Total energy: 16751868.996729458
[2022-04-10 19:53:24.371428]Total energy: 16739440.437087337
[2022-04-10 19:54:42.064848]Total energy: 16726946.408189699
[2022-04-10 19:55:58.858094]Total energy: 16723908.13552436
[2022-04-10 19:57:15.942686]Total energy: 16727610.695237486
[2022-04-10 19:58:33.269048]Total energy: 16736345.792466186
[2022-04-10 19:59:49.483242]Total energy: 16729816.874652063
[2022-04-10 20:01:17.649066]Total energy: 16752698.601675078
[2022-04-10 20:02:41.716695]Total energy: 16745590.38053153
[2022-04-10 20:03:55.761554]Total energy: 16732550.37664613
[2022-04-10 20:05:10.149939]Total energy: 16720671.316655237
[2022-04-10 20:06:25.266072]Total energy: 16719692.814786268
[2022-04-10 20:07:41.611802]Total energy: 16747994.496281296
[2022-04-10 20:08:59.335807]Total energy: 16737600.611643318
[2022-04-10 20:10:14.166134]Total energy: 16739140.998794083
[2022-04-10 20:11:57.921344]Total energy: 16744993.385800466
[2022-04-10 20:13:37.383108]Total energy: 16732426.260721989
[2022-04-10 20:15:06.372813]Total energy: 16724191.575730463
[2022-04-10 20:16:31.295113]Total energy: 16723892.950800579
[2022-04-10 20:17:54.246724]Total energy: 16749334.418244956
[2022-04-10 20:19:08.300824]Total energy: 16730932.213667693
[2022-04-10 20:20:52.741014]Total energy: 16737321.333356775
[2022-04-10 20:22:59.476794]Total energy: 16711458.847759143
[2022-04-10 20:24:43.845082]Total energy: 16754686.230907083
[2022-04-10 20:26:16.060301]Total energy: 16729918.789028494
[2022-04-10 20:27:37.593181]Total energy: 16725782.299028186
[2022-04-10 20:28:53.674701]Total energy: 16753259.060906937
[2022-04-10 20:30:09.353836]Total energy: 16723006.839941842
[2022-04-10 20:31:45.124787]Total energy: 16719034.811424246
[2022-04-10 20:33:24.893951]Total energy: 16724652.029651372
[2022-04-10 20:34:58.469614]Total energy: 16737446.755435644
[2022-04-10 20:36:25.881706]Total energy: 16721088.578772487
[2022-04-10 20:37:42.005434]Total energy: 16737085.813535746
[2022-04-10 20:38:59.085983]Total energy: 16725913.713259187
[2022-04-10 20:40:15.714489]Total energy: 16738633.779689245
[2022-04-10 20:41:38.403467]Total energy: 16726249.024490299
[2022-04-10 20:43:00.693543]Total energy: 16730332.497619344
[2022-04-10 20:44:16.147936]Total energy: 16743524.063495366
[2022-04-10 20:45:31.025148]Total energy: 16718124.432566328
[2022-04-10 20:46:46.322844]Total energy: 16738906.624037798
[2022-04-10 20:48:00.869504]Total energy: 16735744.454405976
[2022-04-10 20:49:14.930104]Total energy: 16740488.146794917
[2022-04-10 20:51:05.137352]Total energy: 16740574.345059529
[2022-04-10 20:53:11.080658]Total energy: 16723586.897912702
[2022-04-10 20:54:52.052618]Total energy: 16725253.433580317
[2022-04-10 20:56:22.777243]Total energy: 16709074.514680183
[2022-04-10 20:58:00.171529]Total energy: 16727215.114983277
[2022-04-10 20:59:26.069607]Total energy: 16722066.582809703
[2022-04-10 21:01:11.290252]Total energy: 16721382.11499588
[2022-04-10 21:02:52.397987]Total energy: 16741003.196162194
[2022-04-10 21:04:21.415946]Total energy: 16730865.512217142
[2022-04-10 21:05:53.896897]Total energy: 16725710.5770101
[2022-04-10 21:07:28.295246]Total energy: 16716663.308829421
[2022-04-10 21:08:53.536891]Total energy: 16737741.941113574
[2022-04-10 21:10:11.355506]Total energy: 16755051.970957076
[2022-04-10 21:11:50.938276]Total energy: 16731553.416994432
[2022-04-10 21:13:44.490966]Total energy: 16724755.330413543
[2022-04-10 21:15:08.310128]Total energy: 16729076.10663186
[2022-04-10 21:16:27.597049]Total energy: 16736152.770452788
[2022-04-10 21:17:50.706764]Total energy: 16711780.098635139
[2022-04-10 21:19:09.626497]Total energy: 16723934.277089247
[2022-04-10 21:21:05.222414]Total energy: 16726785.679101963
[2022-04-10 21:23:06.732766]Total energy: 16751774.505514681
[2022-04-10 21:24:42.289059]Total energy: 16727674.261829022
[2022-04-10 21:26:11.608755]Total energy: 16732676.543941908
[2022-04-10 21:27:42.490589]Total energy: 16748913.906258998
[2022-04-10 21:29:05.083591]Total energy: 16737067.614006476
[2022-04-10 21:30:20.669839]Total energy: 16719548.575513044
[2022-04-10 21:31:34.975630]Total energy: 16733316.539987346
[2022-04-10 21:32:50.745755]Total energy: 16718125.866016278
[2022-04-10 21:34:06.460849]Total energy: 16747719.878227884
[2022-04-10 21:35:20.927082]Total energy: 16752941.168386526
[2022-04-10 21:36:36.205330]Total energy: 16722322.498587746
[2022-04-10 21:37:51.174993]Total energy: 16731996.420335134
[2022-04-10 21:39:06.424594]Total energy: 16728379.008622497
[2022-04-10 21:40:57.475801]Total energy: 16736926.032088932
[2022-04-10 21:42:31.940446]Total energy: 16741199.868603801
[2022-04-10 21:44:04.881648]Total energy: 16726853.225541377
[2022-04-10 21:45:30.631386]Total energy: 16730771.99180148
[2022-04-10 21:46:52.219734]Total energy: 16738314.179012796
[2022-04-10 21:48:06.829954]Total energy: 16744780.988841452
[2022-04-10 21:49:22.583760]Total energy: 16708369.195148116
[2022-04-10 21:50:55.628926]Total energy: 16732436.368018085
[2022-04-10 21:52:33.699636]Total energy: 16735686.831712166
[2022-04-10 21:53:58.140786]Total energy: 16720624.181361085
[2022-04-10 21:55:15.038465]Total energy: 16726722.529479902
[2022-04-10 21:56:33.604753]Total energy: 16718693.637340276
[2022-04-10 21:57:50.072858]Total energy: 16731484.433568776
[2022-04-10 21:59:06.756392]Total energy: 16742822.675230961
[2022-04-10 22:00:30.839650]Total energy: 16732170.197879609
[2022-04-10 22:02:20.540529]Total energy: 16727319.919644877
[2022-04-10 22:04:00.196451]Total energy: 16724465.67411055
[2022-04-10 22:05:30.577872]Total energy: 16735951.149329482
[2022-04-10 22:07:02.366557]Total energy: 16728321.878942486
[2022-04-10 22:08:23.202836]Total energy: 16727878.823804174
[2022-04-10 22:09:37.422786]Total energy: 16726200.662286935
[2022-04-10 22:11:07.191372]Total energy: 16741000.667434895
[2022-04-10 22:12:41.222458]Total energy: 16729628.620015055
[2022-04-10 22:14:09.155765]Total energy: 16721543.066560078
[2022-04-10 22:15:30.889866]Total energy: 16737814.711516652
[2022-04-10 22:16:44.836912]Total energy: 16732392.67807145
[2022-04-10 22:17:58.401744]Total energy: 16738658.752901988
[2022-04-10 22:19:13.151583]Total energy: 16726259.808647024
[2022-04-10 22:20:58.457509]Total energy: 16736373.160105458
[2022-04-10 22:22:34.033313]Total energy: 16744590.822697973
[2022-04-10 22:23:48.320955]Total energy: 16746837.35831051
[2022-04-10 22:25:05.456332]Total energy: 16731819.455669466
[2022-04-10 22:26:22.759166]Total energy: 16728424.00494294
[2022-04-10 22:27:38.937633]Total energy: 16729674.943647401
[2022-04-10 22:28:55.177964]Total energy: 16732119.339394066
[2022-04-10 22:30:14.411806]Total energy: 16741050.119484913
[2022-04-10 22:31:46.865752]Total energy: 16747417.889142245
[2022-04-10 22:33:23.227963]Total energy: 16717112.898294872
[2022-04-10 22:34:43.445719]Total energy: 16723778.773418296
[2022-04-10 22:36:02.900394]Total energy: 16724064.058986012
[2022-04-10 22:37:20.824029]Total energy: 16734888.098794537
[2022-04-10 22:38:38.028978]Total energy: 16727682.10111279
[2022-04-10 22:39:54.729168]Total energy: 16719143.601080738
[2022-04-10 22:41:28.931924]Total energy: 16746352.193800353
[2022-04-10 22:43:08.394933]Total energy: 16710953.845898904
[2022-04-10 22:44:31.709494]Total energy: 16738346.505279433
[2022-04-10 22:45:48.043173]Total energy: 16739288.273893781
[2022-04-10 22:47:03.751774]Total energy: 16708343.129033018
[2022-04-10 22:48:18.486958]Total energy: 16715487.56103365
[2022-04-10 22:49:33.705525]Total energy: 16744986.756374545
[2022-04-10 22:51:24.512869]Total energy: 16729239.809807602
[2022-04-10 22:53:03.282404]Total energy: 16718901.116031898
[2022-04-10 22:54:30.279267]Total energy: 16739994.02041808
[2022-04-10 22:55:58.232273]Total energy: 16728452.167579439
[2022-04-10 22:57:12.727843]Total energy: 16734304.733275052
[2022-04-10 22:58:27.076615]Total energy: 16726380.778620595
[2022-04-10 22:59:42.679197]Total energy: 16725663.018037645
[2022-04-10 23:01:24.832350]Total energy: 16722760.703926105
[2022-04-10 23:02:49.166836]Total energy: 16738566.094735738
[2022-04-10 23:04:04.067681]Total energy: 16729121.27024444
[2022-04-10 23:05:18.036767]Total energy: 16731572.719837673
[2022-04-10 23:06:32.431867]Total energy: 16740040.391270585
[2022-04-10 23:07:46.863665]Total energy: 16731276.823783098
[2022-04-10 23:09:03.796032]Total energy: 16716699.404776098
[2022-04-10 23:10:44.514497]Total energy: 16731154.476179969
[2022-04-10 23:12:35.717459]Total energy: 16726271.656128738
[2022-04-10 23:14:10.092201]Total energy: 16736814.75135115
[2022-04-10 23:15:30.415210]Total energy: 16742315.484061662
[2022-04-10 23:16:48.684157]Total energy: 16726674.155450627
[2022-04-10 23:18:03.657262]Total energy: 16710168.733080927
[2022-04-10 23:19:18.662136]Total energy: 16744751.163776536
[2022-04-10 23:20:51.053320]Total energy: 16725459.237756964
[2022-04-10 23:22:27.224914]Total energy: 16719693.468109345
[2022-04-10 23:23:45.121258]Total energy: 16743682.25516995
[2022-04-10 23:25:02.489040]Total energy: 16745659.362617103
[2022-04-10 23:26:27.238813]Total energy: 16731104.611312654
[2022-04-10 23:27:44.462952]Total energy: 16738019.144025423
[2022-04-10 23:29:02.533670]Total energy: 16718459.729025224
[2022-04-10 23:30:20.856559]Total energy: 16740374.446697187
[2022-04-10 23:31:42.010851]Total energy: 16730097.98692067
[2022-04-10 23:33:03.761789]Total energy: 16726942.982095446
[2022-04-10 23:34:23.863504]Total energy: 16745890.149461383
[2022-04-10 23:35:43.572516]Total energy: 16737123.614202645
[2022-04-10 23:37:02.107750]Total energy: 16727885.222675715
[2022-04-10 23:38:22.564259]Total energy: 16725512.789988434
[2022-04-10 23:39:39.394321]Total energy: 16729004.41221128
[2022-04-10 23:41:16.291970]Total energy: 16716615.66110913
[2022-04-10 23:42:51.472830]Total energy: 16731789.9249243
[2022-04-10 23:44:21.016740]Total energy: 16732692.481288917
[2022-04-10 23:45:38.512376]Total energy: 16730080.383459477
[2022-04-10 23:46:57.503645]Total energy: 16735894.27739592
[2022-04-10 23:48:13.196598]Total energy: 16725061.514610393
[2022-04-10 23:49:27.798105]Total energy: 16718842.998767931
[2022-04-10 23:51:07.566339]Total energy: 16721887.804832837
[2022-04-10 23:53:00.162741]Total energy: 16729363.14061653
[2022-04-10 23:54:30.955371]Total energy: 16735438.18026264
[2022-04-10 23:55:54.564422]Total energy: 16737851.561517797
[2022-04-10 23:57:14.362890]Total energy: 16733433.895799672
[2022-04-10 23:58:29.760209]Total energy: 16727282.21121466
[2022-04-10 23:59:44.895552]Total energy: 16726236.189268703
[2022-04-11 00:01:03.615825]Total energy: 16722698.381023716
[2022-04-11 00:02:28.367636]Total energy: 16731129.999396324
[2022-04-11 00:03:45.793133]Total energy: 16739241.933816718
[2022-04-11 00:05:00.480635]Total energy: 16731091.052387338
[2022-04-11 00:06:16.887539]Total energy: 16738113.78549323
[2022-04-11 00:07:31.243043]Total energy: 16735249.820552554
[2022-04-11 00:08:47.147049]Total energy: 16737864.558746086
[2022-04-11 00:10:05.895161]Total energy: 16717923.842692342
[2022-04-11 00:11:34.640625]Total energy: 16714438.93226158
[2022-04-11 00:12:57.484465]Total energy: 16712923.881257119
[2022-04-11 00:14:16.264938]Total energy: 16725485.438198073
[2022-04-11 00:15:35.812889]Total energy: 16726257.453119483
[2022-04-11 00:16:55.654171]Total energy: 16731508.958570246
[2022-04-11 00:18:17.020419]Total energy: 16745106.474387325
[2022-04-11 00:19:36.396776]Total energy: 16724441.757396279
[2022-04-11 00:21:02.611567]Total energy: 16715456.672490751
[2022-04-11 00:22:28.620711]Total energy: 16750055.936345253
[2022-04-11 00:23:47.861325]Total energy: 16727175.279679084
[2022-04-11 00:25:06.787508]Total energy: 16729015.934524484
[2022-04-11 00:26:26.821298]Total energy: 16725288.415126499
[2022-04-11 00:27:43.758457]Total energy: 16738846.003703026
[2022-04-11 00:29:02.817816]Total energy: 16707075.175610695
[2022-04-11 00:30:18.718477]Total energy: 16718021.43965189
[2022-04-11 00:31:50.135412]Total energy: 16744005.125724826
[2022-04-11 00:33:10.680470]Total energy: 16718123.098077102
[2022-04-11 00:34:26.988818]Total energy: 16734000.687848732
[2022-04-11 00:35:42.776134]Total energy: 16721350.842136677
[2022-04-11 00:36:57.344816]Total energy: 16749054.429824615
[2022-04-11 00:38:13.243430]Total energy: 16725129.478762424
[2022-04-11 00:39:26.868592]Total energy: 16725688.457313271
[2022-04-11 00:40:40.398194]Total energy: 16736818.675344225
[2022-04-11 00:41:54.460473]Total energy: 16729012.228084693
[2022-04-11 00:43:07.166818]Total energy: 16734106.14790583
[2022-04-11 00:44:19.803446]Total energy: 16721351.27125232
[2022-04-11 00:45:32.620103]Total energy: 16719171.774477078
[2022-04-11 00:46:46.564611]Total energy: 16737598.88492488
[2022-04-11 00:47:59.282760]Total energy: 16734121.61624656
[2022-04-11 00:49:13.385595]Total energy: 16713152.054412521
[2022-04-11 00:50:37.185728]Total energy: 16738895.398086
[2022-04-11 00:51:54.460440]Total energy: 16729267.881956546
[2022-04-11 00:53:15.799524]Total energy: 16739007.408039402
[2022-04-11 00:54:33.117800]Total energy: 16732515.616519373
[2022-04-11 00:55:46.105985]Total energy: 16736207.155116523
[2022-04-11 00:56:58.686122]Total energy: 16744484.633091897
[2022-04-11 00:58:10.810088]Total energy: 16745002.12101697
[2022-04-11 00:59:23.203300]Total energy: 16724964.390268376
[2022-04-11 01:00:45.334729]Total energy: 16729893.307287203
[2022-04-11 01:02:04.366050]Total energy: 16724059.13911221
[2022-04-11 01:03:17.990925]Total energy: 16721742.950864574
[2022-04-11 01:04:34.177034]Total energy: 16737040.015044851
[2022-04-11 01:05:48.790417]Total energy: 16735821.665856015
[2022-04-11 01:07:05.631112]Total energy: 16729264.545233516
[2022-04-11 01:08:21.031066]Total energy: 16756726.055323303
[2022-04-11 01:09:39.332965]Total energy: 16733459.51973594
[2022-04-11 01:10:59.417910]Total energy: 16742459.310046146
[2022-04-11 01:12:18.814974]Total energy: 16763198.877068428
[2022-04-11 01:13:34.157186]Total energy: 16734668.28094773
