initial: 102 - optimal_only_seed
[2022-04-09 05:28:42.735318]Total energy: 41904350.629401326
[2022-04-09 05:30:14.660140]Total energy: 41916084.99361709
[2022-04-09 05:31:53.615679]Total energy: 41838189.76657502
[2022-04-09 05:33:34.193820]Total energy: 41951567.43674994
[2022-04-09 05:35:04.290749]Total energy: 41968258.46914718
[2022-04-09 05:36:34.036348]Total energy: 41855733.57316285
[2022-04-09 05:38:06.769224]Total energy: 41944553.00447883
[2022-04-09 05:39:37.585489]Total energy: 41927842.95172261
[2022-04-09 05:41:21.961962]Total energy: 41890643.62892483
[2022-04-09 05:42:55.774836]Total energy: 41939056.69787518
[2022-04-09 05:44:25.793470]Total energy: 41948899.929971315
[2022-04-09 05:45:54.818607]Total energy: 41959001.85188974
[2022-04-09 05:47:25.868206]Total energy: 41915907.101792686
[2022-04-09 05:48:55.672867]Total energy: 41833463.28174872
[2022-04-09 05:50:40.235487]Total energy: 42020826.856525905
[2022-04-09 05:52:22.343434]Total energy: 41949861.88431892
[2022-04-09 05:53:54.041127]Total energy: 41901599.96666574
[2022-04-09 05:55:24.012179]Total energy: 41949185.66247268
[2022-04-09 05:56:54.457610]Total energy: 41920860.870892055
[2022-04-09 05:58:23.760054]Total energy: 41969859.784869604
[2022-04-09 05:59:55.347242]Total energy: 41939680.04108595
[2022-04-09 06:01:33.784080]Total energy: 41975103.10895385
[2022-04-09 06:03:10.234736]Total energy: 41931165.438118115
[2022-04-09 06:04:40.989159]Total energy: 42002356.77305185
[2022-04-09 06:06:10.971762]Total energy: 41921060.05478165
[2022-04-09 06:07:40.680691]Total energy: 41938337.843465686
[2022-04-09 06:09:10.239736]Total energy: 41868061.55466279
[2022-04-09 06:11:01.971868]Total energy: 41918304.14625702
[2022-04-09 06:13:01.762090]Total energy: 41906215.48901529
[2022-04-09 06:14:40.965042]Total energy: 41925266.71843762
[2022-04-09 06:16:11.035157]Total energy: 41952768.82529671
[2022-04-09 06:17:39.944561]Total energy: 41914949.65776017
[2022-04-09 06:19:12.446460]Total energy: 41977287.65272786
[2022-04-09 06:21:08.768685]Total energy: 41938575.280065365
[2022-04-09 06:22:56.508612]Total energy: 41849660.078631595
[2022-04-09 06:24:26.649603]Total energy: 41997836.46326784
[2022-04-09 06:25:56.463504]Total energy: 41939405.04386482
[2022-04-09 06:27:28.722259]Total energy: 41964253.86002469
[2022-04-09 06:29:00.447099]Total energy: 41900277.27181895
[2022-04-09 06:31:07.804484]Total energy: 41958735.065115
[2022-04-09 06:33:00.187367]Total energy: 41878218.86072559
[2022-04-09 06:34:35.571391]Total energy: 41908658.44616493
[2022-04-09 06:36:06.669241]Total energy: 41951864.58924738
[2022-04-09 06:37:39.242411]Total energy: 41924085.4369471
[2022-04-09 06:39:09.612418]Total energy: 41912834.00113461
[2022-04-09 06:41:04.602667]Total energy: 41956314.059286445
[2022-04-09 06:43:04.957086]Total energy: 41900906.39295276
[2022-04-09 06:44:34.794967]Total energy: 41987569.529490955
[2022-04-09 06:46:03.918242]Total energy: 41951827.21951612
[2022-04-09 06:47:40.233537]Total energy: 41916231.49896163
[2022-04-09 06:49:20.099421]Total energy: 41928803.138380565
[2022-04-09 06:51:27.857845]Total energy: 41964949.7372905
[2022-04-09 06:53:07.301403]Total energy: 41945069.85417878
[2022-04-09 06:54:41.666821]Total energy: 41844972.089400254
[2022-04-09 06:56:12.536241]Total energy: 41981344.63398453
[2022-04-09 06:57:43.882572]Total energy: 41927443.54138155
[2022-04-09 06:59:13.308178]Total energy: 41950771.342054084
[2022-04-09 07:00:59.198133]Total energy: 41934885.92148186
[2022-04-09 07:02:34.865985]Total energy: 41940154.376771644
[2022-04-09 07:04:06.124019]Total energy: 41897782.957384795
[2022-04-09 07:05:35.839305]Total energy: 41969993.998622365
[2022-04-09 07:07:06.522167]Total energy: 41877675.15400858
[2022-04-09 07:08:39.816611]Total energy: 42011231.58434779
[2022-04-09 07:10:08.257359]Total energy: 41923910.225000374
[2022-04-09 07:11:58.234826]Total energy: 41962209.86028009
[2022-04-09 07:13:41.062090]Total energy: 41920740.808873765
[2022-04-09 07:15:11.849067]Total energy: 41938621.46953289
[2022-04-09 07:16:41.719449]Total energy: 41955558.72953124
[2022-04-09 07:18:11.365973]Total energy: 41913227.40794873
[2022-04-09 07:19:44.256035]Total energy: 41957000.52743163
[2022-04-09 07:21:38.500354]Total energy: 41906283.57553445
[2022-04-09 07:23:23.377473]Total energy: 42017744.752524294
[2022-04-09 07:24:56.995292]Total energy: 41917592.551087335
[2022-04-09 07:26:28.438273]Total energy: 41880676.11607788
[2022-04-09 07:32:36.555407]Total energy: 41910203.880438976
[2022-04-09 07:34:11.577467]Total energy: 41921032.54339404
[2022-04-09 07:35:45.268331]Total energy: 41958008.99473462
[2022-04-09 07:37:14.295648]Total energy: 41913382.935722806
[2022-04-09 07:38:43.719586]Total energy: 41985765.04110393
[2022-04-09 07:40:15.895328]Total energy: 41936445.720792405
[2022-04-09 07:41:47.892951]Total energy: 41943070.770204656
[2022-04-09 07:43:31.146548]Total energy: 41937861.278080784
[2022-04-09 07:45:02.920677]Total energy: 41911575.64292024
[2022-04-09 07:46:31.766273]Total energy: 41970616.309589505
[2022-04-09 07:48:02.734997]Total energy: 41893731.53036258
[2022-04-09 07:49:36.394186]Total energy: 41911576.78550116
[2022-04-09 07:51:15.737095]Total energy: 41887425.301002525
[2022-04-09 07:52:51.168591]Total energy: 41946571.40459183
[2022-04-09 07:54:24.015820]Total energy: 41917823.77975265
[2022-04-09 07:55:56.688743]Total energy: 41908855.3434951
[2022-04-09 07:57:30.408851]Total energy: 41905339.760807656
[2022-04-09 07:59:00.869968]Total energy: 41941780.810973294
[2022-04-09 08:00:55.463850]Total energy: 41902947.239826456
[2022-04-09 08:02:36.573351]Total energy: 41876440.76964563
[2022-04-09 08:04:13.754998]Total energy: 41888546.0032084
[2022-04-09 08:05:43.401144]Total energy: 41952669.290482566
[2022-04-09 08:07:15.294478]Total energy: 41891465.92087574
[2022-04-09 08:08:44.076546]Total energy: 41933055.34554865
[2022-04-09 08:10:14.165429]Total energy: 41885694.369145416
[2022-04-09 08:11:53.212984]Total energy: 41940885.470509276
[2022-04-09 08:13:32.411097]Total energy: 41911049.94068443
[2022-04-09 08:15:02.580919]Total energy: 41897289.78642527
[2022-04-09 08:16:32.772753]Total energy: 41887805.549561374
[2022-04-09 08:18:03.295304]Total energy: 41894770.687067896
[2022-04-09 08:19:33.702124]Total energy: 41910943.102062136
[2022-04-09 08:21:20.840586]Total energy: 41910991.84262736
[2022-04-09 08:23:03.515010]Total energy: 41950174.27179305
[2022-04-09 08:24:41.389953]Total energy: 41906774.530534826
[2022-04-09 08:26:12.959462]Total energy: 41962763.26857484
[2022-04-09 08:27:44.992037]Total energy: 41898962.9519686
[2022-04-09 08:29:15.449333]Total energy: 41963613.31748386
[2022-04-09 08:31:10.258364]Total energy: 41925863.742195904
[2022-04-09 08:32:57.620855]Total energy: 41923255.67975527
[2022-04-09 08:34:27.056095]Total energy: 41925470.31946834
[2022-04-09 08:35:57.641297]Total energy: 41922008.55829823
[2022-04-09 08:37:28.177100]Total energy: 41943669.15048369
[2022-04-09 08:38:57.403577]Total energy: 41904959.8009763
[2022-04-09 08:40:51.311449]Total energy: 41900163.192274354
[2022-04-09 08:42:35.208137]Total energy: 41993681.86616107
[2022-04-09 08:44:05.448366]Total energy: 41944485.61253568
[2022-04-09 08:45:38.044644]Total energy: 41936605.18469127
[2022-04-09 08:47:07.953014]Total energy: 41936980.45544942
[2022-04-09 08:48:38.200969]Total energy: 41897385.551724896
[2022-04-09 08:50:10.797850]Total energy: 41896088.42735663
[2022-04-09 08:51:54.617886]Total energy: 41919801.915422045
[2022-04-09 08:53:32.415969]Total energy: 41879071.938001566
[2022-04-09 08:55:01.295652]Total energy: 41959167.835247256
[2022-04-09 08:56:29.118737]Total energy: 41913109.026170395
[2022-04-09 08:57:57.514673]Total energy: 41972528.38794251
[2022-04-09 08:59:24.542984]Total energy: 41906791.12888733
[2022-04-09 09:01:18.341894]Total energy: 41933744.410203904
[2022-04-09 09:03:10.853457]Total energy: 41927938.00343375
[2022-04-09 09:04:47.430023]Total energy: 41917140.28014082
[2022-04-09 09:06:17.183532]Total energy: 41869067.26076463
[2022-04-09 09:07:47.597393]Total energy: 41920832.046621986
[2022-04-09 09:09:20.281450]Total energy: 41832759.804116584
[2022-04-09 09:11:14.853064]Total energy: 41877166.37135357
[2022-04-09 09:13:09.694716]Total energy: 41907205.240620635
[2022-04-09 09:14:51.750804]Total energy: 41867917.45994181
[2022-04-09 09:16:32.469644]Total energy: 41867702.12050398
[2022-04-09 09:18:08.304633]Total energy: 41918307.4624321
[2022-04-09 09:19:39.982680]Total energy: 41889740.67617152
[2022-04-09 09:21:10.881687]Total energy: 41998824.377761014
[2022-04-09 09:22:41.720165]Total energy: 41932080.26976728
[2022-04-09 09:24:11.704249]Total energy: 41916013.96545606
[2022-04-09 09:25:42.585943]Total energy: 41916433.54865684
[2022-04-09 09:27:12.378448]Total energy: 41955024.32917355
[2022-04-09 09:28:42.676337]Total energy: 41976660.86006139
[2022-04-09 09:30:12.815241]Total energy: 41929966.95887075
[2022-04-09 09:31:59.810018]Total energy: 41882109.21628297
[2022-04-09 09:33:44.975511]Total energy: 42006559.039542064
[2022-04-09 09:35:30.731622]Total energy: 41962130.60247874
[2022-04-09 09:37:09.571605]Total energy: 41888634.637145475
[2022-04-09 09:38:40.228672]Total energy: 41853089.16756129
[2022-04-09 09:40:12.264071]Total energy: 41944365.62770189
[2022-04-09 09:41:58.995912]Total energy: 41919985.30383012
[2022-04-09 09:43:49.590077]Total energy: 41901167.44355842
[2022-04-09 09:45:36.876915]Total energy: 41885898.46160856
[2022-04-09 09:47:18.881169]Total energy: 41906511.13264336
[2022-04-09 09:48:51.600687]Total energy: 41943259.12297066
[2022-04-09 09:50:22.217856]Total energy: 41919115.844613366
[2022-04-09 09:52:42.467488]Total energy: 41841851.13905363
[2022-04-09 09:54:21.865174]Total energy: 41873144.22090105
[2022-04-09 09:55:56.288802]Total energy: 41944796.6479582
[2022-04-09 09:57:26.185681]Total energy: 41879794.7001229
[2022-04-09 09:58:57.375936]Total energy: 41909898.441480845
[2022-04-09 10:01:06.414516]Total energy: 41849671.34077848
[2022-04-09 10:03:15.480557]Total energy: 41930331.08833888
[2022-04-09 10:04:53.887797]Total energy: 41894843.988671474
[2022-04-09 10:06:24.991454]Total energy: 41928906.459565535
[2022-04-09 10:07:56.642047]Total energy: 41927818.88117471
[2022-04-09 10:09:27.195386]Total energy: 41931048.797522195
[2022-04-09 10:11:10.516445]Total energy: 41933416.8159144
[2022-04-09 10:12:57.648494]Total energy: 41922148.40824059
[2022-04-09 10:14:33.415852]Total energy: 41922604.447464876
[2022-04-09 10:16:05.129356]Total energy: 41933362.28117599
[2022-04-09 10:17:35.488768]Total energy: 41876681.352100074
[2022-04-09 10:19:06.641005]Total energy: 41893027.184285514
[2022-04-09 10:20:57.632589]Total energy: 41878695.71366845
[2022-04-09 10:22:53.406138]Total energy: 41858838.31289365
[2022-04-09 10:24:38.508247]Total energy: 41859032.31144778
[2022-04-09 10:26:15.780771]Total energy: 41875834.10781296
[2022-04-09 10:27:48.991094]Total energy: 41893614.662919804
[2022-04-09 10:29:18.909470]Total energy: 41886611.82318871
[2022-04-09 10:31:00.222575]Total energy: 41890337.03146171
[2022-04-09 10:32:40.425165]Total energy: 41914902.641610436
[2022-04-09 10:34:10.630577]Total energy: 41879917.71674371
[2022-04-09 10:35:40.032467]Total energy: 41860147.26803146
[2022-04-09 10:37:15.975584]Total energy: 41858674.836068235
[2022-04-09 10:38:49.936708]Total energy: 41901743.59890547
[2022-04-09 10:40:19.880971]Total energy: 41908660.26743767
[2022-04-09 10:42:35.532247]Total energy: 41881218.67911945
[2022-04-09 10:44:23.412239]Total energy: 41868421.41074165
[2022-04-09 10:45:57.667914]Total energy: 41818410.22218995
[2022-04-09 10:47:29.255628]Total energy: 41894888.225189574
[2022-04-09 10:48:59.726491]Total energy: 41850283.05932052
[2022-04-09 10:50:58.249970]Total energy: 41873193.81349571
[2022-04-09 10:52:44.877289]Total energy: 41881051.919943035
[2022-04-09 10:54:33.660576]Total energy: 41904058.84862142
[2022-04-09 10:56:12.648777]Total energy: 41884020.12158843
[2022-04-09 10:57:42.533823]Total energy: 41871577.90459402
[2022-04-09 10:59:14.090705]Total energy: 41889093.34079793
[2022-04-09 11:01:08.383390]Total energy: 41870017.86643816
[2022-04-09 11:02:58.440563]Total energy: 41937688.514777385
[2022-04-09 11:04:29.923789]Total energy: 41946131.70578947
[2022-04-09 11:06:01.190808]Total energy: 41883164.977911524
[2022-04-09 11:07:33.985117]Total energy: 41884279.918287426
[2022-04-09 11:09:04.576693]Total energy: 41872628.46491223
[2022-04-09 11:10:53.398098]Total energy: 41878642.749622926
[2022-04-09 11:12:50.248813]Total energy: 41908540.22533898
[2022-04-09 11:14:26.886313]Total energy: 41917409.773898885
[2022-04-09 11:15:59.071209]Total energy: 41897926.079530805
[2022-04-09 11:17:31.160519]Total energy: 41857545.355539076
[2022-04-09 11:19:04.526710]Total energy: 41863387.10145796
[2022-04-09 11:20:40.624637]Total energy: 41858552.85930092
[2022-04-09 11:22:26.034285]Total energy: 41883529.427306525
[2022-04-09 11:24:05.780830]Total energy: 41884120.91909871
[2022-04-09 11:25:35.109108]Total energy: 41868930.1206166
[2022-04-09 11:27:06.474756]Total energy: 41871985.27148642
[2022-04-09 11:28:42.047461]Total energy: 41879816.81052568
[2022-04-09 11:30:11.841614]Total energy: 41905688.38594363
[2022-04-09 11:31:47.393190]Total energy: 41904987.8531523
[2022-04-09 11:33:28.127977]Total energy: 41909984.49739492
[2022-04-09 11:35:00.427054]Total energy: 41851932.39205301
[2022-04-09 11:36:32.161207]Total energy: 41882718.6586907
[2022-04-09 11:38:01.808372]Total energy: 41899652.76622097
[2022-04-09 11:39:32.182923]Total energy: 41846820.27163298
[2022-04-09 11:41:22.111359]Total energy: 41885836.79592343
[2022-04-09 11:43:16.106505]Total energy: 41863666.17025316
[2022-04-09 11:44:54.047062]Total energy: 41888153.938715965
[2022-04-09 11:46:27.799736]Total energy: 41900859.040098384
[2022-04-09 11:47:58.881744]Total energy: 41946532.377816275
[2022-04-09 11:49:30.687060]Total energy: 41904365.88957027
[2022-04-09 11:51:21.444419]Total energy: 41895145.780501254
[2022-04-09 11:53:08.244958]Total energy: 41887629.08834472
[2022-04-09 11:54:38.458463]Total energy: 41946843.05883663
[2022-04-09 11:56:09.509019]Total energy: 41912101.389223196
[2022-04-09 11:57:44.145983]Total energy: 41868168.33995377
[2022-04-09 11:59:14.541004]Total energy: 41888802.144289754
[2022-04-09 12:01:15.917273]Total energy: 41902781.101115316
[2022-04-09 12:03:01.760640]Total energy: 41895026.27707385
[2022-04-09 12:04:41.602419]Total energy: 41935484.86296968
[2022-04-09 12:06:19.543732]Total energy: 41864381.94660822
[2022-04-09 12:07:49.960743]Total energy: 41880300.094876476
[2022-04-09 12:09:19.304859]Total energy: 41897367.47044394
[2022-04-09 12:11:14.630109]Total energy: 41879963.77263877
[2022-04-09 12:12:52.662992]Total energy: 41868684.50900612
[2022-04-09 12:14:25.226620]Total energy: 41903135.649716556
[2022-04-09 12:15:55.823397]Total energy: 41869494.72374413
[2022-04-09 12:17:27.444201]Total energy: 41891479.110492334
[2022-04-09 12:18:57.996574]Total energy: 41921150.49925384
[2022-04-09 12:20:56.544158]Total energy: 41866057.39307026
[2022-04-09 12:22:45.170959]Total energy: 41963628.49314562
[2022-04-09 12:24:17.197185]Total energy: 41905652.498336524
[2022-04-09 12:25:47.280568]Total energy: 41867079.216651134
[2022-04-09 12:27:21.316516]Total energy: 41907808.934485614
[2022-04-09 12:28:53.471422]Total energy: 41842854.63720343
[2022-04-09 12:30:34.302095]Total energy: 41891448.621863864
[2022-04-09 12:32:34.479546]Total energy: 41897361.76185684
[2022-04-09 12:34:18.167512]Total energy: 41878492.714680895
[2022-04-09 12:35:54.854759]Total energy: 41905912.82397064
[2022-04-09 12:37:25.949632]Total energy: 41960499.15285852
[2022-04-09 12:38:56.213495]Total energy: 41910987.02285691
[2022-04-09 12:40:48.617988]Total energy: 41926102.1425772
[2022-04-09 12:42:35.963829]Total energy: 41892352.38954587
[2022-04-09 12:44:11.341230]Total energy: 41889993.73172486
[2022-04-09 12:45:41.156306]Total energy: 41865552.448263004
[2022-04-09 12:47:10.223901]Total energy: 41869843.96556852
[2022-04-09 12:48:42.826568]Total energy: 41853035.60932457
[2022-04-09 12:50:13.593048]Total energy: 41867910.81971879
[2022-04-09 12:51:58.275518]Total energy: 41934875.49622064
[2022-04-09 12:53:33.519297]Total energy: 41912301.524239
[2022-04-09 12:55:03.540935]Total energy: 41878117.753121935
[2022-04-09 12:56:33.548897]Total energy: 41920471.38727639
[2022-04-09 12:58:04.535908]Total energy: 41907236.215623036
[2022-04-09 12:59:34.065394]Total energy: 41957638.92815227
[2022-04-09 13:01:25.253448]Total energy: 41928956.9084898
[2022-04-09 13:03:13.283114]Total energy: 41889583.6613349
[2022-04-09 13:04:56.199387]Total energy: 41882096.18704172
[2022-04-09 13:06:33.670154]Total energy: 41902252.34493527
[2022-04-09 13:08:04.711194]Total energy: 41934566.54773584
[2022-04-09 13:09:34.617667]Total energy: 41866863.82676755
[2022-04-09 13:11:27.508013]Total energy: 41887637.17688396
[2022-04-09 13:13:09.820346]Total energy: 41858089.640746504
[2022-04-09 13:14:48.596519]Total energy: 41935396.78468042
[2022-04-09 13:16:20.908452]Total energy: 41860424.74316212
[2022-04-09 13:17:52.345462]Total energy: 41848484.0609756
[2022-04-09 13:19:23.975258]Total energy: 41883377.386882514
[2022-04-09 13:20:59.238637]Total energy: 41894917.361166626
[2022-04-09 13:22:34.289510]Total energy: 41864592.98315945
[2022-04-09 13:24:07.948441]Total energy: 41881610.40769276
[2022-04-09 13:25:38.698281]Total energy: 41866362.49034317
[2022-04-09 13:27:10.070031]Total energy: 41854374.97036299
[2022-04-09 13:28:41.048538]Total energy: 41874253.76388777
[2022-04-09 13:30:15.497684]Total energy: 41888513.197868854
[2022-04-09 13:31:46.503391]Total energy: 41900386.586498566
[2022-04-09 13:33:17.759640]Total energy: 41930621.65851727
