initial: all - diverse_no_blind_all
[2022-04-13 13:02:38.806674]Total energy: 16624706.901282921
[2022-04-13 13:03:54.439776]Total energy: 16621849.423370961
[2022-04-13 13:05:10.616259]Total energy: 16608199.104731878
[2022-04-13 13:06:26.754731]Total energy: 16607325.458865376
[2022-04-13 13:07:42.117284]Total energy: 16623344.717052542
[2022-04-13 13:08:56.272591]Total energy: 16619454.695031043
[2022-04-13 13:10:12.159219]Total energy: 16583097.678637348
[2022-04-13 13:11:28.325887]Total energy: 16622534.474792143
[2022-04-13 13:12:44.138009]Total energy: 16608231.139928145
[2022-04-13 13:14:02.232778]Total energy: 16622033.205559637
[2022-04-13 13:15:17.028332]Total energy: 16610938.656156844
[2022-04-13 13:16:32.644122]Total energy: 16615371.93673789
[2022-04-13 13:17:49.778469]Total energy: 16613150.470525661
[2022-04-13 13:19:07.066285]Total energy: 16610440.01798767
[2022-04-13 13:20:27.906309]Total energy: 16612924.638082955
[2022-04-13 13:21:44.793214]Total energy: 16598586.168208456
[2022-04-13 13:23:04.460148]Total energy: 16632501.113678597
[2022-04-13 13:24:19.525007]Total energy: 16603893.470509425
[2022-04-13 13:25:36.760332]Total energy: 16599064.351305157
[2022-04-13 13:26:53.771117]Total energy: 16603086.589390995
[2022-04-13 13:28:09.939174]Total energy: 16586892.140911512
[2022-04-13 13:29:24.053255]Total energy: 16591623.939343913
[2022-04-13 13:30:47.388194]Total energy: 16604500.08829205
[2022-04-13 13:32:08.092984]Total energy: 16622081.53582457
[2022-04-13 13:33:22.464754]Total energy: 16609346.98000099
[2022-04-13 13:34:39.555560]Total energy: 16577797.736669589
[2022-04-13 13:35:58.108741]Total energy: 16607191.476853522
[2022-04-13 13:37:15.427315]Total energy: 16595491.486518959
[2022-04-13 13:38:31.754587]Total energy: 16606364.499752805
[2022-04-13 13:39:46.994108]Total energy: 16603956.039387506
[2022-04-13 13:41:02.640129]Total energy: 16605405.584486563
[2022-04-13 13:42:19.064585]Total energy: 16606004.610713337
[2022-04-13 13:43:33.727802]Total energy: 16595133.65667423
[2022-04-13 13:44:48.040741]Total energy: 16623890.850239577
[2022-04-13 13:46:00.547310]Total energy: 16601096.431150587
[2022-04-13 13:47:19.182434]Total energy: 16613861.213536024
[2022-04-13 13:48:33.718110]Total energy: 16602959.907459747
[2022-04-13 13:49:48.543509]Total energy: 16599860.73103995
[2022-04-13 13:51:07.184369]Total energy: 16612548.744859599
[2022-04-13 13:52:19.827572]Total energy: 16607242.694209447
[2022-04-13 13:53:39.615733]Total energy: 16596676.571580974
[2022-04-13 13:54:55.185697]Total energy: 16596361.33495735
[2022-04-13 13:56:11.532020]Total energy: 16605114.989783349
[2022-04-13 13:57:29.655312]Total energy: 16614220.712364687
[2022-04-13 13:58:44.012409]Total energy: 16573019.33105892
[2022-04-13 13:59:58.375403]Total energy: 16602433.613908136
[2022-04-13 14:01:15.102483]Total energy: 16603586.034838853
[2022-04-13 14:02:29.779138]Total energy: 16621638.558637338
[2022-04-13 14:03:47.082669]Total energy: 16600760.432615776
[2022-04-13 14:05:01.550310]Total energy: 16608084.30436226
[2022-04-13 14:06:16.800255]Total energy: 16617275.305919535
[2022-04-13 14:07:34.197131]Total energy: 16598222.119055398
[2022-04-13 14:08:49.801212]Total energy: 16606218.288207123
[2022-04-13 14:10:04.320303]Total energy: 16594389.627851516
[2022-04-13 14:11:20.552301]Total energy: 16619493.150613107
[2022-04-13 14:12:37.593818]Total energy: 16612543.838094994
[2022-04-13 14:13:56.230494]Total energy: 16599956.308249714
[2022-04-13 14:15:15.879134]Total energy: 16598904.584923856
[2022-04-13 14:16:31.998304]Total energy: 16629026.40908859
[2022-04-13 14:17:48.551894]Total energy: 16647116.11334293
[2022-04-13 14:19:06.974201]Total energy: 16604596.161797382
[2022-04-13 14:20:25.364897]Total energy: 16594575.577445056
[2022-04-13 14:21:47.295522]Total energy: 16602246.288572557
[2022-04-13 14:23:00.282371]Total energy: 16610255.22320485
[2022-04-13 14:24:19.855535]Total energy: 16600371.486552093
[2022-04-13 14:25:36.692997]Total energy: 16606276.466350406
[2022-04-13 14:26:56.178121]Total energy: 16628992.270702807
[2022-04-13 14:28:13.965589]Total energy: 16593763.145942219
[2022-04-13 14:29:28.991122]Total energy: 16635528.205045607
[2022-04-13 14:30:45.723242]Total energy: 16597333.05899793
[2022-04-13 14:32:04.163289]Total energy: 16602756.16267632
[2022-04-13 14:33:22.808682]Total energy: 16611478.45041991
[2022-04-13 14:34:37.684047]Total energy: 16630719.263727305
[2022-04-13 14:35:54.159504]Total energy: 16588792.248980276
[2022-04-13 14:37:12.969595]Total energy: 16631694.626378385
[2022-04-13 14:38:26.906825]Total energy: 16598280.45509561
[2022-04-13 14:39:42.246001]Total energy: 16610364.454896178
[2022-04-13 14:41:09.345692]Total energy: 16613415.083276473
[2022-04-13 14:42:28.413919]Total energy: 16584639.184551453
[2022-04-13 14:43:46.430186]Total energy: 16608652.625913983
[2022-04-13 14:45:05.618326]Total energy: 16627906.121393934
[2022-04-13 14:46:19.091288]Total energy: 16594625.693597395
[2022-04-13 14:47:33.840206]Total energy: 16615800.684734527
[2022-04-13 14:48:55.158312]Total energy: 16581246.422293616
[2022-04-13 14:50:15.045200]Total energy: 16597480.45186266
[2022-04-13 14:51:35.738659]Total energy: 16616122.631904848
[2022-04-13 14:52:57.862546]Total energy: 16604242.65366857
[2022-04-13 14:54:16.718463]Total energy: 16613180.506726395
[2022-04-13 14:55:35.710377]Total energy: 16605437.609273255
[2022-04-13 14:56:53.491102]Total energy: 16613826.386561794
[2022-04-13 14:58:09.172450]Total energy: 16620982.04415926
[2022-04-13 14:59:22.990426]Total energy: 16604902.635989629
[2022-04-13 15:00:43.400521]Total energy: 16615283.289263612
[2022-04-13 15:01:59.296728]Total energy: 16628770.276794575
[2022-04-13 15:03:15.965886]Total energy: 16616422.215464823
[2022-04-13 15:04:30.463625]Total energy: 16601019.374785617
[2022-04-13 15:05:43.058179]Total energy: 16608025.99122885
[2022-04-13 15:07:00.713624]Total energy: 16609899.584967416
[2022-04-13 15:08:20.676489]Total energy: 16623506.33727337
[2022-04-13 15:09:42.131918]Total energy: 16628484.060987534
[2022-04-13 15:11:02.251052]Total energy: 16583944.928513335
[2022-04-13 15:12:16.467329]Total energy: 16608718.819832414
[2022-04-13 15:13:33.986080]Total energy: 16595170.290947229
[2022-04-13 15:14:52.117510]Total energy: 16625902.54162024
[2022-04-13 15:16:09.333298]Total energy: 16623315.987914745
[2022-04-13 15:17:30.116679]Total energy: 16593097.5317737
[2022-04-13 15:18:48.889182]Total energy: 16594563.520864183
[2022-04-13 15:20:09.339827]Total energy: 16609071.179575427
[2022-04-13 15:21:28.651259]Total energy: 16597634.717835333
[2022-04-13 15:22:49.048796]Total energy: 16605035.58548645
[2022-04-13 15:24:05.740331]Total energy: 16597612.650165396
[2022-04-13 15:25:21.719938]Total energy: 16596094.31521119
[2022-04-13 15:26:37.099196]Total energy: 16594341.098742353
[2022-04-13 15:27:57.187252]Total energy: 16608400.696934147
[2022-04-13 15:29:14.614475]Total energy: 16626497.432246678
[2022-04-13 15:30:33.488388]Total energy: 16637574.204134084
[2022-04-13 15:31:49.975056]Total energy: 16615863.146117827
[2022-04-13 15:33:06.455980]Total energy: 16608788.117135702
[2022-04-13 15:34:22.603020]Total energy: 16592205.99085482
[2022-04-13 15:35:38.874211]Total energy: 16635813.492349453
[2022-04-13 15:36:56.160330]Total energy: 16601978.849105133
[2022-04-13 15:38:12.886100]Total energy: 16599822.948774923
[2022-04-13 15:39:28.363000]Total energy: 16602190.854503322
[2022-04-13 15:40:50.591627]Total energy: 16577305.357426234
[2022-04-13 15:42:12.192636]Total energy: 16576855.977081807
[2022-04-13 15:43:28.311783]Total energy: 16617226.2069441
[2022-04-13 15:44:48.882235]Total energy: 16603107.566185152
[2022-04-13 15:46:05.687606]Total energy: 16585343.799913192
[2022-04-13 15:47:21.532951]Total energy: 16583501.59914854
[2022-04-13 15:48:38.379422]Total energy: 16612025.497580258
[2022-04-13 15:49:54.606509]Total energy: 16611816.593398128
[2022-04-13 15:51:15.354290]Total energy: 16605930.78636498
[2022-04-13 15:52:31.659621]Total energy: 16589497.669593476
[2022-04-13 15:53:48.056562]Total energy: 16620751.828527156
[2022-04-13 15:55:05.167278]Total energy: 16580485.276401395
[2022-04-13 15:56:26.720887]Total energy: 16603087.981261024
[2022-04-13 15:57:47.321541]Total energy: 16609767.95064047
[2022-04-13 15:59:07.890078]Total energy: 16609931.403900111
[2022-04-13 16:00:42.739424]Total energy: 16610537.872110536
[2022-04-13 16:02:09.864379]Total energy: 16631022.1813924
[2022-04-13 16:03:31.316568]Total energy: 16586722.1149455
[2022-04-13 16:04:50.755279]Total energy: 16617333.821352875
[2022-04-13 16:06:10.299760]Total energy: 16602049.694601059
[2022-04-13 16:07:29.938687]Total energy: 16595935.62291721
[2022-04-13 16:08:49.894918]Total energy: 16612203.290094541
[2022-04-13 16:10:08.787822]Total energy: 16616801.733954512
[2022-04-13 16:11:36.117001]Total energy: 16610557.959171131
[2022-04-13 16:12:54.748089]Total energy: 16581868.766475873
[2022-04-13 16:14:16.208211]Total energy: 16606724.074241431
[2022-04-13 16:15:35.041634]Total energy: 16605468.141949622
[2022-04-13 16:16:52.967922]Total energy: 16581382.373676157
[2022-04-13 16:18:06.875089]Total energy: 16614760.023531046
[2022-04-13 16:19:23.934061]Total energy: 16615009.961574849
[2022-04-13 16:20:52.047529]Total energy: 16598049.656171717
[2022-04-13 16:22:10.687389]Total energy: 16603848.286284847
[2022-04-13 16:23:27.681488]Total energy: 16618814.768292464
[2022-04-13 16:24:43.557431]Total energy: 16572110.878679601
[2022-04-13 16:26:00.137425]Total energy: 16617902.90208668
[2022-04-13 16:27:16.162467]Total energy: 16594238.493004935
[2022-04-13 16:28:33.188306]Total energy: 16620640.471617721
[2022-04-13 16:29:47.879191]Total energy: 16608808.070944553
[2022-04-13 16:31:06.269752]Total energy: 16609471.318892824
[2022-04-13 16:32:22.802893]Total energy: 16601167.074907362
[2022-04-13 16:33:38.159072]Total energy: 16618352.528854895
[2022-04-13 16:34:59.984974]Total energy: 16597986.561631266
[2022-04-13 16:36:19.798796]Total energy: 16595225.679030487
[2022-04-13 16:37:36.968487]Total energy: 16592897.28037658
[2022-04-13 16:38:53.854208]Total energy: 16575812.29692874
[2022-04-13 16:40:06.971976]Total energy: 16605600.326898113
[2022-04-13 16:41:26.417173]Total energy: 16622616.806650762
[2022-04-13 16:42:43.962679]Total energy: 16604793.321166158
[2022-04-13 16:43:59.694137]Total energy: 16609310.636049507
[2022-04-13 16:45:20.230603]Total energy: 16605481.685152879
[2022-04-13 16:46:41.429650]Total energy: 16604581.468341384
[2022-04-13 16:47:58.611683]Total energy: 16610885.384545993
[2022-04-13 16:49:15.227302]Total energy: 16602646.611559918
[2022-04-13 16:50:49.278897]Total energy: 16587611.534772133
[2022-04-13 16:52:13.957955]Total energy: 16604612.056927772
[2022-04-13 16:53:31.628938]Total energy: 16601295.863773264
[2022-04-13 16:54:48.774770]Total energy: 16613719.409720182
[2022-04-13 16:56:07.030786]Total energy: 16615102.099241327
[2022-04-13 16:57:24.268610]Total energy: 16597468.967484653
[2022-04-13 16:58:41.009376]Total energy: 16600060.390699586
[2022-04-13 16:59:58.194671]Total energy: 16605745.977335617
[2022-04-13 17:01:24.959460]Total energy: 16596626.755388504
[2022-04-13 17:02:46.596295]Total energy: 16601748.574118346
[2022-04-13 17:04:04.844713]Total energy: 16608092.542775905
[2022-04-13 17:05:21.909614]Total energy: 16600633.239175612
[2022-04-13 17:06:42.675999]Total energy: 16609637.958377095
[2022-04-13 17:08:01.755315]Total energy: 16606966.328680152
[2022-04-13 17:09:19.697938]Total energy: 16582015.37826202
[2022-04-13 17:10:39.216920]Total energy: 16633479.748973327
[2022-04-13 17:12:00.127210]Total energy: 16617677.804378986
[2022-04-13 17:13:15.406107]Total energy: 16593387.904642401
[2022-04-13 17:14:31.474562]Total energy: 16611409.620871007
[2022-04-13 17:15:48.576041]Total energy: 16578782.713757286
[2022-04-13 17:17:09.599970]Total energy: 16615474.127320953
[2022-04-13 17:18:25.610692]Total energy: 16613350.81593357
[2022-04-13 17:19:41.234180]Total energy: 16626360.61450524
[2022-04-13 17:21:00.674692]Total energy: 16595224.663307013
[2022-04-13 17:22:16.774739]Total energy: 16593735.526529647
[2022-04-13 17:23:32.809281]Total energy: 16600467.846614897
[2022-04-13 17:24:47.970120]Total energy: 16584220.82694557
[2022-04-13 17:26:03.878043]Total energy: 16597292.274330819
[2022-04-13 17:27:22.831346]Total energy: 16593733.37745012
[2022-04-13 17:28:37.999388]Total energy: 16629297.796141777
[2022-04-13 17:29:53.946178]Total energy: 16593478.908253225
[2022-04-13 17:31:07.424834]Total energy: 16588006.356905386
[2022-04-13 17:32:22.872545]Total energy: 16636775.877751308
[2022-04-13 17:33:37.232764]Total energy: 16606261.562744558
[2022-04-13 17:34:52.135362]Total energy: 16601286.34715811
[2022-04-13 17:36:11.145735]Total energy: 16598847.038866987
[2022-04-13 17:37:23.609498]Total energy: 16600524.468823414
[2022-04-13 17:38:37.253378]Total energy: 16611722.268878395
[2022-04-13 17:39:53.106405]Total energy: 16596750.658028118
[2022-04-13 17:41:17.916845]Total energy: 16591147.188917339
[2022-04-13 17:42:35.369825]Total energy: 16608571.10434366
[2022-04-13 17:43:51.094455]Total energy: 16600895.008643884
[2022-04-13 17:45:09.006532]Total energy: 16594685.68042099
[2022-04-13 17:46:24.750044]Total energy: 16610432.656262036
[2022-04-13 17:47:41.932535]Total energy: 16613569.013638927
[2022-04-13 17:49:00.804115]Total energy: 16606793.442748537
[2022-04-13 17:50:17.727663]Total energy: 16605917.263511209
[2022-04-13 17:51:37.001748]Total energy: 16625105.779292585
[2022-04-13 17:52:53.933738]Total energy: 16607838.32646731
[2022-04-13 17:54:08.675945]Total energy: 16639992.279305715
[2022-04-13 17:55:28.981121]Total energy: 16590653.487174772
[2022-04-13 17:56:42.755903]Total energy: 16603592.710572498
[2022-04-13 17:58:01.193608]Total energy: 16607327.535227932
[2022-04-13 17:59:17.558759]Total energy: 16623754.03744319
[2022-04-13 18:00:45.486238]Total energy: 16624925.454315118
[2022-04-13 18:02:12.294247]Total energy: 16619813.693098318
[2022-04-13 18:03:32.096315]Total energy: 16612709.756639542
[2022-04-13 18:04:50.499311]Total energy: 16593607.391041439
[2022-04-13 18:06:05.733624]Total energy: 16613887.57055328
[2022-04-13 18:07:24.430024]Total energy: 16608521.423368208
[2022-04-13 18:08:38.877789]Total energy: 16582112.050316613
[2022-04-13 18:09:54.536438]Total energy: 16602296.090477202
[2022-04-13 18:11:09.354943]Total energy: 16601374.917627051
[2022-04-13 18:12:23.151160]Total energy: 16608433.982451212
[2022-04-13 18:13:38.120770]Total energy: 16616090.645276772
[2022-04-13 18:14:51.282606]Total energy: 16615063.21140069
[2022-04-13 18:16:07.997373]Total energy: 16592185.782144994
[2022-04-13 18:17:23.156348]Total energy: 16595838.287453812
[2022-04-13 18:18:38.592360]Total energy: 16623620.885633813
[2022-04-13 18:19:56.722201]Total energy: 16597889.284176359
[2022-04-13 18:21:15.551227]Total energy: 16610893.814958356
[2022-04-13 18:22:32.039349]Total energy: 16611206.242862117
[2022-04-13 18:23:52.831476]Total energy: 16607170.410752712
[2022-04-13 18:25:07.592292]Total energy: 16609697.932850951
[2022-04-13 18:26:22.304559]Total energy: 16617140.80089624
[2022-04-13 18:27:40.210477]Total energy: 16611569.806444079
[2022-04-13 18:28:53.043915]Total energy: 16605191.048512029
[2022-04-13 18:30:10.122637]Total energy: 16617842.005651468
[2022-04-13 18:31:26.289430]Total energy: 16602919.918132627
[2022-04-13 18:32:40.364865]Total energy: 16605173.273525078
[2022-04-13 18:33:56.432464]Total energy: 16609253.94519189
[2022-04-13 18:35:10.202213]Total energy: 16599006.41055629
[2022-04-13 18:36:30.811435]Total energy: 16598160.883132266
[2022-04-13 18:37:45.988560]Total energy: 16599592.63843347
[2022-04-13 18:39:02.706647]Total energy: 16615001.993984085
[2022-04-13 18:40:17.892868]Total energy: 16613520.162911838
[2022-04-13 18:41:39.522953]Total energy: 16580597.799244847
[2022-04-13 18:42:54.127691]Total energy: 16611850.060589137
[2022-04-13 18:44:09.300872]Total energy: 16592730.560368285
[2022-04-13 18:45:23.920747]Total energy: 16606028.582107686
[2022-04-13 18:46:43.830075]Total energy: 16612721.07896279
[2022-04-13 18:48:03.896964]Total energy: 16601166.817464223
[2022-04-13 18:49:18.807896]Total energy: 16607224.493249262
[2022-04-13 18:50:39.690712]Total energy: 16612047.283398958
[2022-04-13 18:51:57.085084]Total energy: 16604557.741211303
[2022-04-13 18:53:12.879791]Total energy: 16627026.912152182
[2022-04-13 18:54:27.449342]Total energy: 16594625.447529113
[2022-04-13 18:55:42.246004]Total energy: 16600423.33806798
[2022-04-13 18:56:56.648230]Total energy: 16584826.153779306
[2022-04-13 18:58:11.525972]Total energy: 16619918.1047937
[2022-04-13 18:59:26.082435]Total energy: 16599486.63392884
[2022-04-13 19:00:41.128663]Total energy: 16579078.409913981
[2022-04-13 19:01:56.169664]Total energy: 16603496.680410791
[2022-04-13 19:03:11.305509]Total energy: 16630109.82278387
[2022-04-13 19:04:25.735522]Total energy: 16595104.064686999
[2022-04-13 19:05:42.859290]Total energy: 16579570.224596035
[2022-04-13 19:07:02.621753]Total energy: 16601038.685569175
[2022-04-13 19:08:17.619229]Total energy: 16595886.460465256
[2022-04-13 19:09:33.895596]Total energy: 16600155.502987137
[2022-04-13 19:11:01.156882]Total energy: 16599440.322352601
[2022-04-13 19:12:25.764904]Total energy: 16606791.347621985
[2022-04-13 19:13:41.412439]Total energy: 16573475.30428108
[2022-04-13 19:15:01.611716]Total energy: 16600106.299707431
[2022-04-13 19:16:18.645094]Total energy: 16606442.840924403
