initial: all - diverse_no_blind_all
[2022-04-10 01:59:12.737385]Total energy: 16644682.8438624
[2022-04-10 02:00:56.710626]Total energy: 16659510.155075125
[2022-04-10 02:02:38.364834]Total energy: 16578922.068159055
[2022-04-10 02:04:06.041429]Total energy: 16608937.534629358
[2022-04-10 02:05:27.372967]Total energy: 16603373.795280404
[2022-04-10 02:06:58.792110]Total energy: 16594722.610945296
[2022-04-10 02:08:14.749976]Total energy: 16578240.74239611
[2022-04-10 02:09:30.632552]Total energy: 16612448.217317548
[2022-04-10 02:10:45.813277]Total energy: 16641318.491681304
[2022-04-10 02:12:01.654353]Total energy: 16611424.814505931
[2022-04-10 02:13:16.852341]Total energy: 16610088.061385851
[2022-04-10 02:14:30.558864]Total energy: 16641484.832627265
[2022-04-10 02:15:45.358981]Total energy: 16597200.533424983
[2022-04-10 02:16:59.744350]Total energy: 16615779.58685145
[2022-04-10 02:18:14.975581]Total energy: 16618115.546456572
[2022-04-10 02:19:30.486158]Total energy: 16633166.981226508
[2022-04-10 02:21:26.259340]Total energy: 16645379.742517423
[2022-04-10 02:23:24.023208]Total energy: 16601920.571625866
[2022-04-10 02:24:47.117217]Total energy: 16592211.353089567
[2022-04-10 02:26:02.964963]Total energy: 16601338.082848053
[2022-04-10 02:27:17.716064]Total energy: 16625046.134660603
[2022-04-10 02:28:32.425236]Total energy: 16613244.160108127
[2022-04-10 02:29:47.455094]Total energy: 16620408.024524767
[2022-04-10 02:31:10.626119]Total energy: 16592411.631729718
[2022-04-10 02:32:41.433112]Total energy: 16641149.818006337
[2022-04-10 02:34:15.111894]Total energy: 16609286.82267086
[2022-04-10 02:35:52.359395]Total energy: 16621479.624617167
[2022-04-10 02:37:19.820765]Total energy: 16636263.44132682
[2022-04-10 02:38:33.981980]Total energy: 16593968.968377467
[2022-04-10 02:39:48.087645]Total energy: 16616549.9115837
[2022-04-10 02:41:02.741651]Total energy: 16623492.609772576
[2022-04-10 02:42:17.450738]Total energy: 16596162.125028638
[2022-04-10 02:43:33.663871]Total energy: 16640794.427204445
[2022-04-10 02:44:48.436448]Total energy: 16599090.84789411
[2022-04-10 02:46:02.932458]Total energy: 16602913.582474876
[2022-04-10 02:47:18.764530]Total energy: 16610115.692952255
[2022-04-10 02:48:33.211619]Total energy: 16622168.263951726
[2022-04-10 02:49:47.976856]Total energy: 16624714.776586214
[2022-04-10 02:51:12.829263]Total energy: 16624535.830089394
[2022-04-10 02:52:43.709898]Total energy: 16614907.46249108
[2022-04-10 02:54:16.567486]Total energy: 16626225.077581761
[2022-04-10 02:55:36.065288]Total energy: 16645536.869706424
[2022-04-10 02:56:51.140281]Total energy: 16632053.028113216
[2022-04-10 02:58:07.225483]Total energy: 16633670.501190798
[2022-04-10 02:59:22.097578]Total energy: 16618919.049401058
[2022-04-10 03:01:23.868847]Total energy: 16605924.130071515
[2022-04-10 03:03:07.979994]Total energy: 16643632.359020947
[2022-04-10 03:04:32.456495]Total energy: 16604154.559214095
[2022-04-10 03:05:57.801832]Total energy: 16616929.229747623
[2022-04-10 03:07:24.368478]Total energy: 16659757.2314944
[2022-04-10 03:08:45.888951]Total energy: 16624822.233555745
[2022-04-10 03:10:01.446528]Total energy: 16590278.389176933
[2022-04-10 03:11:16.449994]Total energy: 16604234.055086304
[2022-04-10 03:12:30.977336]Total energy: 16601839.770664498
[2022-04-10 03:13:46.179486]Total energy: 16625667.686807673
[2022-04-10 03:15:03.824003]Total energy: 16545569.362282485
[2022-04-10 03:16:19.304589]Total energy: 16543216.027493728
[2022-04-10 03:17:34.058132]Total energy: 16515989.748254322
[2022-04-10 03:18:48.901037]Total energy: 16564510.492975116
[2022-04-10 03:20:03.501961]Total energy: 16582246.696187215
[2022-04-10 03:21:44.236499]Total energy: 16542682.089116279
[2022-04-10 03:23:26.902312]Total energy: 16542092.324080328
[2022-04-10 03:25:00.892769]Total energy: 16573899.481516048
[2022-04-10 03:26:35.181489]Total energy: 16606216.871324422
[2022-04-10 03:28:08.327692]Total energy: 16553269.2814015
[2022-04-10 03:29:39.334441]Total energy: 16573968.254363967
[2022-04-10 03:30:58.998311]Total energy: 16551374.890263954
[2022-04-10 03:32:19.997475]Total energy: 16558118.751369614
[2022-04-10 03:33:36.873302]Total energy: 16586235.014858684
[2022-04-10 03:34:56.608832]Total energy: 16588744.39334534
[2022-04-10 03:36:15.135894]Total energy: 16571140.219571255
[2022-04-10 03:37:32.592143]Total energy: 16559505.864992183
[2022-04-10 03:38:48.631457]Total energy: 16554010.062981965
[2022-04-10 03:40:04.470707]Total energy: 16565443.029321643
[2022-04-10 03:41:46.780686]Total energy: 16569996.319638824
[2022-04-10 03:43:25.492935]Total energy: 16568634.601361789
[2022-04-10 03:45:03.584755]Total energy: 16572560.307690306
[2022-04-10 03:46:38.052399]Total energy: 16552090.083454588
[2022-04-10 03:48:10.436258]Total energy: 16575347.480213953
[2022-04-10 03:49:45.685280]Total energy: 16583210.09555387
[2022-04-10 03:51:22.572751]Total energy: 16616841.002929712
[2022-04-10 03:52:47.736211]Total energy: 16570327.230421882
[2022-04-10 03:54:03.782902]Total energy: 16579797.771108916
[2022-04-10 03:55:19.381780]Total energy: 16577320.547591703
[2022-04-10 03:56:34.093699]Total energy: 16563469.40680301
[2022-04-10 03:57:47.571057]Total energy: 16557356.548901992
[2022-04-10 03:59:01.992627]Total energy: 16575124.221709184
[2022-04-10 04:00:16.824364]Total energy: 16557571.362346683
[2022-04-10 04:01:37.655455]Total energy: 16566293.674060853
[2022-04-10 04:03:04.408087]Total energy: 16557623.83917379
[2022-04-10 04:04:31.877301]Total energy: 16565108.275961172
[2022-04-10 04:06:00.098904]Total energy: 16598894.931688674
[2022-04-10 04:07:25.738692]Total energy: 16543360.481017705
[2022-04-10 04:08:52.880386]Total energy: 16601051.875389634
[2022-04-10 04:10:10.847448]Total energy: 16553771.052612731
[2022-04-10 04:11:25.082878]Total energy: 16581526.876806714
[2022-04-10 04:12:40.063216]Total energy: 16576471.486008804
[2022-04-10 04:13:53.911470]Total energy: 16559492.601592755
[2022-04-10 04:15:08.357072]Total energy: 16568762.363271235
[2022-04-10 04:16:23.670776]Total energy: 16570950.536039623
[2022-04-10 04:17:38.709888]Total energy: 16551264.89253797
[2022-04-10 04:18:53.202573]Total energy: 16563382.900737764
[2022-04-10 04:20:08.011875]Total energy: 16575447.589006856
[2022-04-10 04:21:45.124626]Total energy: 16574217.168365264
[2022-04-10 04:23:26.484512]Total energy: 16576873.248299092
[2022-04-10 04:24:58.006060]Total energy: 16568487.609625196
[2022-04-10 04:26:31.895971]Total energy: 16573897.866451597
[2022-04-10 04:28:06.342513]Total energy: 16601271.577137738
[2022-04-10 04:29:44.549773]Total energy: 16582015.87975467
[2022-04-10 04:31:05.969595]Total energy: 16556203.56274936
[2022-04-10 04:32:20.701584]Total energy: 16572906.06856889
[2022-04-10 04:33:34.405235]Total energy: 16574775.019834109
[2022-04-10 04:34:47.814696]Total energy: 16593238.65217378
[2022-04-10 04:36:01.999680]Total energy: 16586694.634549657
[2022-04-10 04:37:15.717406]Total energy: 16575637.252286004
[2022-04-10 04:38:30.343883]Total energy: 16535454.540626375
[2022-04-10 04:39:44.842360]Total energy: 16545294.879595596
[2022-04-10 04:41:25.634821]Total energy: 16580154.358055359
[2022-04-10 04:43:07.906367]Total energy: 16579984.826147432
[2022-04-10 04:44:35.673602]Total energy: 16596537.832553022
[2022-04-10 04:46:03.861985]Total energy: 16571539.319280189
[2022-04-10 04:47:24.955584]Total energy: 16577496.711560966
[2022-04-10 04:48:39.417036]Total energy: 16530629.92144104
[2022-04-10 04:49:53.890578]Total energy: 16557475.912462832
[2022-04-10 04:51:08.044140]Total energy: 16562429.834651943
[2022-04-10 04:52:21.854990]Total energy: 16578511.916658636
[2022-04-10 04:53:36.362991]Total energy: 16599188.36437156
[2022-04-10 04:54:50.342957]Total energy: 16565245.368359884
[2022-04-10 04:56:09.870893]Total energy: 16574189.788297465
[2022-04-10 04:57:24.221707]Total energy: 16580550.250865383
[2022-04-10 04:58:37.555829]Total energy: 16562275.573930066
[2022-04-10 04:59:51.581721]Total energy: 16574143.430929666
[2022-04-10 05:01:32.852788]Total energy: 16527690.890854107
[2022-04-10 05:03:15.696629]Total energy: 16589888.049844155
[2022-04-10 05:04:48.061239]Total energy: 16590884.864168154
[2022-04-10 05:06:23.586144]Total energy: 16559517.467377478
[2022-04-10 05:07:46.688794]Total energy: 16573017.927641228
[2022-04-10 05:09:01.652731]Total energy: 16512904.04691175
[2022-04-10 05:10:16.197040]Total energy: 16558830.310114658
[2022-04-10 05:11:30.149407]Total energy: 16552518.303222457
[2022-04-10 05:12:44.817060]Total energy: 16604728.905103879
[2022-04-10 05:13:58.882553]Total energy: 16573983.552360496
[2022-04-10 05:15:14.086786]Total energy: 16542150.751606343
[2022-04-10 05:16:27.708520]Total energy: 16531224.867537918
[2022-04-10 05:17:43.109873]Total energy: 16577491.715923052
[2022-04-10 05:18:58.008119]Total energy: 16530311.675901495
[2022-04-10 05:20:12.099921]Total energy: 16572597.60069473
[2022-04-10 05:21:34.374150]Total energy: 16569938.889563749
[2022-04-10 05:23:05.301934]Total energy: 16587312.681247829
[2022-04-10 05:24:37.681977]Total energy: 16555243.539683368
[2022-04-10 05:26:13.926262]Total energy: 16547668.913529357
[2022-04-10 05:27:49.805113]Total energy: 16527515.064410493
[2022-04-10 05:29:16.233558]Total energy: 16503577.820013335
[2022-04-10 05:30:31.824890]Total energy: 16566484.263969332
[2022-04-10 05:31:46.442802]Total energy: 16504255.095876327
[2022-04-10 05:33:00.797505]Total energy: 16573942.420002006
[2022-04-10 05:34:15.414669]Total energy: 16517285.833379027
[2022-04-10 05:35:31.190031]Total energy: 16555436.929582598
[2022-04-10 05:36:45.959694]Total energy: 16520343.927439423
[2022-04-10 05:38:00.765745]Total energy: 16525340.9037624
[2022-04-10 05:39:14.549627]Total energy: 16532180.28677301
[2022-04-10 05:40:53.474689]Total energy: 16543345.469705738
[2022-04-10 05:42:33.380377]Total energy: 16538894.813238692
[2022-04-10 05:44:02.308664]Total energy: 16581164.890642779
[2022-04-10 05:45:33.822919]Total energy: 16529538.128817357
[2022-04-10 05:47:04.138652]Total energy: 16502992.256119663
[2022-04-10 05:48:37.146163]Total energy: 16530659.500448046
[2022-04-10 05:49:59.874958]Total energy: 16561847.965475544
[2022-04-10 05:51:14.857586]Total energy: 16531674.334190607
[2022-04-10 05:52:29.475345]Total energy: 16541223.788293947
[2022-04-10 05:53:43.694987]Total energy: 16560372.776458755
[2022-04-10 05:54:57.882466]Total energy: 16569047.421983225
[2022-04-10 05:56:11.830978]Total energy: 16531829.45633989
[2022-04-10 05:57:27.606435]Total energy: 16523168.277639618
[2022-04-10 05:58:41.993488]Total energy: 16531091.162483247
[2022-04-10 05:59:56.748698]Total energy: 16525687.518650554
[2022-04-10 06:01:35.185253]Total energy: 16551195.721490642
[2022-04-10 06:03:07.834896]Total energy: 16521736.068286076
[2022-04-10 06:04:43.624978]Total energy: 16535758.513944803
[2022-04-10 06:05:59.271129]Total energy: 16557529.263167808
[2022-04-10 06:07:15.011989]Total energy: 16552981.594838237
[2022-04-10 06:08:29.941113]Total energy: 16538648.072195858
[2022-04-10 06:09:45.079947]Total energy: 16537005.947996791
[2022-04-10 06:11:00.492202]Total energy: 16523265.705257343
[2022-04-10 06:12:14.978086]Total energy: 16573582.699274879
[2022-04-10 06:13:29.756456]Total energy: 16529664.125148809
[2022-04-10 06:14:44.283277]Total energy: 16518073.14738843
[2022-04-10 06:15:58.618143]Total energy: 16565201.6584224
[2022-04-10 06:17:13.514879]Total energy: 16551701.8805156
[2022-04-10 06:18:28.178644]Total energy: 16587440.786885075
[2022-04-10 06:19:43.107107]Total energy: 16563285.431447769
[2022-04-10 06:21:20.447943]Total energy: 16560454.301620657
[2022-04-10 06:23:08.647988]Total energy: 16571651.264180914
[2022-04-10 06:24:33.697329]Total energy: 16528906.151027722
[2022-04-10 06:25:50.701931]Total energy: 16537283.70431306
[2022-04-10 06:27:05.698615]Total energy: 16531654.337508352
[2022-04-10 06:28:20.082018]Total energy: 16544027.20234129
[2022-04-10 06:29:35.838677]Total energy: 16513307.015498446
[2022-04-10 06:31:15.747757]Total energy: 16521060.588272605
[2022-04-10 06:32:50.706629]Total energy: 16512514.183463542
[2022-04-10 06:34:06.161659]Total energy: 16542189.507873677
[2022-04-10 06:35:24.896300]Total energy: 16500118.644579757
[2022-04-10 06:36:39.976070]Total energy: 16535283.843106436
[2022-04-10 06:37:54.601679]Total energy: 16551943.702892201
[2022-04-10 06:39:09.286502]Total energy: 16550890.691790469
[2022-04-10 06:40:35.522685]Total energy: 16571212.765395561
[2022-04-10 06:42:05.224269]Total energy: 16512701.389997315
[2022-04-10 06:43:35.550585]Total energy: 16562566.902130501
[2022-04-10 06:45:09.290224]Total energy: 16554711.943676788
[2022-04-10 06:46:45.741468]Total energy: 16558382.210436141
[2022-04-10 06:48:09.823852]Total energy: 16569008.239585297
[2022-04-10 06:49:24.126566]Total energy: 16540683.448860347
[2022-04-10 06:50:38.314183]Total energy: 16552801.550326454
[2022-04-10 06:51:52.971730]Total energy: 16540526.928716974
[2022-04-10 06:53:07.957801]Total energy: 16543915.847496876
[2022-04-10 06:54:22.775679]Total energy: 16559763.232591178
[2022-04-10 06:55:36.877493]Total energy: 16533033.265789129
[2022-04-10 06:56:51.534322]Total energy: 16542075.07352299
[2022-04-10 06:58:06.455451]Total energy: 16557270.132715741
[2022-04-10 06:59:20.515092]Total energy: 16566370.019036146
[2022-04-10 07:00:59.742166]Total energy: 16529532.928310866
[2022-04-10 07:02:46.657234]Total energy: 16528326.789930878
[2022-04-10 07:04:14.661543]Total energy: 16549419.977451662
[2022-04-10 07:05:42.567958]Total energy: 16583418.816013372
[2022-04-10 07:07:01.901283]Total energy: 16547678.46963478
[2022-04-10 07:08:16.722921]Total energy: 16562381.047612166
[2022-04-10 07:09:31.946529]Total energy: 16525453.012286527
[2022-04-10 07:10:46.912188]Total energy: 16540418.376229491
[2022-04-10 07:12:01.057059]Total energy: 16576657.820593877
[2022-04-10 07:13:15.709257]Total energy: 16569749.271720545
[2022-04-10 07:14:30.289948]Total energy: 16536559.186321808
[2022-04-10 07:15:45.053531]Total energy: 16528866.2923564
[2022-04-10 07:17:00.161483]Total energy: 16547152.781101841
[2022-04-10 07:18:16.627966]Total energy: 16560192.681713752
[2022-04-10 07:19:31.169857]Total energy: 16551044.267599173
[2022-04-10 07:20:46.480329]Total energy: 16507970.268014353
[2022-04-10 07:22:02.648434]Total energy: 16556442.382167883
[2022-04-10 07:23:17.093973]Total energy: 16524931.901829371
[2022-04-10 07:24:30.887546]Total energy: 16509617.667200422
[2022-04-10 07:25:44.288494]Total energy: 16538662.882034115
[2022-04-10 07:26:58.093174]Total energy: 16556337.118751884
[2022-04-10 07:28:11.277495]Total energy: 16572820.802728519
[2022-04-10 07:29:24.954267]Total energy: 16542594.44414048
[2022-04-10 07:30:59.240730]Total energy: 16578137.962115776
[2022-04-10 07:32:27.860270]Total energy: 16494442.089278074
[2022-04-10 07:33:40.925000]Total energy: 16541882.30323817
[2022-04-10 07:34:53.808963]Total energy: 16580842.928214842
[2022-04-10 07:36:07.022445]Total energy: 16594168.738355773
[2022-04-10 07:37:21.471453]Total energy: 16574830.799109602
[2022-04-10 07:38:36.377721]Total energy: 16564533.888457168
[2022-04-10 07:39:50.554703]Total energy: 16571850.240886513
[2022-04-10 07:41:13.492039]Total energy: 16585446.13706805
[2022-04-10 07:42:41.980882]Total energy: 16579240.409881687
[2022-04-10 07:44:05.992359]Total energy: 16553276.191880085
[2022-04-10 07:45:35.544664]Total energy: 16554045.505797412
[2022-04-10 07:47:03.531593]Total energy: 16530859.932021333
[2022-04-10 07:48:30.883642]Total energy: 16579355.837448874
[2022-04-10 07:50:00.900877]Total energy: 16568557.485064346
[2022-04-10 07:51:33.348742]Total energy: 16531774.33987605
[2022-04-10 07:53:07.026876]Total energy: 16562671.175306503
[2022-04-10 07:54:40.358291]Total energy: 16557429.484182017
[2022-04-10 07:56:17.438896]Total energy: 16565994.305236496
[2022-04-10 07:57:37.385865]Total energy: 16516781.129224805
[2022-04-10 07:58:52.223245]Total energy: 16535383.884195026
[2022-04-10 08:00:07.828284]Total energy: 16539924.497613503
[2022-04-10 08:01:23.585428]Total energy: 16559124.15003686
[2022-04-10 08:02:38.066483]Total energy: 16548543.280795095
[2022-04-10 08:03:53.225626]Total energy: 16551965.751046337
[2022-04-10 08:05:06.943644]Total energy: 16559751.97804878
[2022-04-10 08:06:21.271325]Total energy: 16570073.10747004
[2022-04-10 08:07:36.207986]Total energy: 16549096.948299682
[2022-04-10 08:08:50.888833]Total energy: 16577565.56887345
[2022-04-10 08:10:05.219959]Total energy: 16555492.02075399
[2022-04-10 08:11:33.984171]Total energy: 16588063.10751226
[2022-04-10 08:13:09.525466]Total energy: 16561952.483375749
[2022-04-10 08:14:28.069262]Total energy: 16539973.386221932
[2022-04-10 08:15:43.288682]Total energy: 16547827.1967715
[2022-04-10 08:16:57.815188]Total energy: 16540642.000646323
[2022-04-10 08:18:12.738214]Total energy: 16570316.9227011
[2022-04-10 08:19:29.340922]Total energy: 16565651.829087717
[2022-04-10 08:20:56.051469]Total energy: 16531860.66991714
[2022-04-10 08:22:18.152714]Total energy: 16540320.5451813
[2022-04-10 08:23:32.803840]Total energy: 16552455.652430266
[2022-04-10 08:24:47.803717]Total energy: 16547450.796870671
[2022-04-10 08:26:02.787124]Total energy: 16542369.308002867
[2022-04-10 08:27:17.287369]Total energy: 16589158.156645723
[2022-04-10 08:28:31.936613]Total energy: 16557398.218546042
[2022-04-10 08:29:47.155004]Total energy: 16567354.411352923
[2022-04-10 08:31:23.037404]Total energy: 16585415.165702052
[2022-04-10 08:32:54.134743]Total energy: 16576946.38005617
