initial: 112 - diverse_no_blind_seed
[2022-04-10 03:08:19.999186]Total energy: 16968766.0251577
[2022-04-10 03:09:47.361034]Total energy: 16969955.680072907
[2022-04-10 03:11:10.081839]Total energy: 16946846.596208226
[2022-04-10 03:12:31.633201]Total energy: 16942203.0926164
[2022-04-10 03:13:53.582447]Total energy: 16980931.193598777
[2022-04-10 03:15:15.886023]Total energy: 16938515.864597697
[2022-04-10 03:16:40.548142]Total energy: 16967520.986015033
[2022-04-10 03:18:03.497701]Total energy: 16965198.720182683
[2022-04-10 03:19:25.355391]Total energy: 16970078.73450052
[2022-04-10 03:21:13.775855]Total energy: 16973355.764164604
[2022-04-10 03:23:05.353505]Total energy: 17017920.936811954
[2022-04-10 03:24:45.804354]Total energy: 16979585.48576547
[2022-04-10 03:26:27.216683]Total energy: 16951711.06101593
[2022-04-10 03:28:11.537865]Total energy: 16970315.15897118
[2022-04-10 03:29:53.459426]Total energy: 16962329.967850827
[2022-04-10 03:31:24.861523]Total energy: 16975375.0148081
[2022-04-10 03:32:47.582161]Total energy: 16966454.06062369
[2022-04-10 03:34:12.053822]Total energy: 16938360.412631456
[2022-04-10 03:35:38.290168]Total energy: 16943831.513472725
[2022-04-10 03:37:03.304026]Total energy: 16976531.89901783
[2022-04-10 03:38:29.772244]Total energy: 16960037.637936734
[2022-04-10 03:39:54.564308]Total energy: 16925373.965149943
[2022-04-10 03:41:43.317612]Total energy: 16964365.23494139
[2022-04-10 03:43:35.832958]Total energy: 16944634.42542139
[2022-04-10 03:45:21.436245]Total energy: 16985436.645543866
[2022-04-10 03:47:06.374454]Total energy: 16944099.913805198
[2022-04-10 03:48:50.429867]Total energy: 17015009.44979672
[2022-04-10 03:50:36.433907]Total energy: 16959691.09603014
[2022-04-10 03:52:21.107658]Total energy: 16952442.89447448
[2022-04-10 03:53:45.841422]Total energy: 16995962.263625875
[2022-04-10 03:55:11.885561]Total energy: 16985396.17921255
[2022-04-10 03:56:28.693641]Total energy: 16964081.88901485
[2022-04-10 03:57:44.083644]Total energy: 16944619.453456488
[2022-04-10 03:59:03.476837]Total energy: 16976629.303241253
[2022-04-10 04:00:37.463333]Total energy: 17020850.745180614
[2022-04-10 04:02:19.448950]Total energy: 16966623.90808198
[2022-04-10 04:03:49.298220]Total energy: 16947729.883594956
[2022-04-10 04:05:18.419681]Total energy: 16943919.054308474
[2022-04-10 04:06:48.392586]Total energy: 17016325.003610462
[2022-04-10 04:08:16.060174]Total energy: 16945542.474760972
[2022-04-10 04:09:38.737595]Total energy: 16956209.803276226
[2022-04-10 04:10:55.783430]Total energy: 17011048.673279483
[2022-04-10 04:12:14.939270]Total energy: 16959108.45865763
[2022-04-10 04:13:32.135374]Total energy: 16942810.49415072
[2022-04-10 04:14:48.917708]Total energy: 16979928.927310314
[2022-04-10 04:16:12.748205]Total energy: 16949342.51608009
[2022-04-10 04:17:35.274846]Total energy: 16975787.47091314
[2022-04-10 04:18:58.684260]Total energy: 16987665.296385493
[2022-04-10 04:20:29.592171]Total energy: 16942800.95011505
[2022-04-10 04:22:33.200223]Total energy: 16961121.50650691
[2022-04-10 04:24:16.278672]Total energy: 16972574.78304002
[2022-04-10 04:25:58.932671]Total energy: 16960071.81084211
[2022-04-10 04:27:40.284200]Total energy: 16963905.485706206
[2022-04-10 04:29:27.557766]Total energy: 16944661.30052666
[2022-04-10 04:30:58.866655]Total energy: 16942229.070741806
[2022-04-10 04:32:16.502861]Total energy: 16992500.0306951
[2022-04-10 04:33:37.482454]Total energy: 16973451.296008527
[2022-04-10 04:34:59.335468]Total energy: 16967688.138786975
[2022-04-10 04:36:21.861206]Total energy: 16961208.19936384
[2022-04-10 04:37:43.639865]Total energy: 16943879.21403735
[2022-04-10 04:39:05.904367]Total energy: 16930703.90135416
[2022-04-10 04:40:51.795371]Total energy: 16921928.29154277
[2022-04-10 04:42:43.798642]Total energy: 16960466.47245694
[2022-04-10 04:44:19.951740]Total energy: 16977162.622170612
[2022-04-10 04:45:48.119479]Total energy: 16939665.494987514
[2022-04-10 04:47:09.760879]Total energy: 16938206.254145622
[2022-04-10 04:48:32.048876]Total energy: 16965474.67565386
[2022-04-10 04:49:53.546350]Total energy: 16983949.919990137
[2022-04-10 04:51:15.089373]Total energy: 17002591.726948444
[2022-04-10 04:52:34.497365]Total energy: 16965234.311719384
[2022-04-10 04:53:52.307724]Total energy: 16960230.44140738
[2022-04-10 04:55:12.465574]Total energy: 16913598.114040133
[2022-04-10 04:56:31.036045]Total energy: 16962724.746188033
[2022-04-10 04:57:49.079693]Total energy: 16926673.753826845
[2022-04-10 04:59:07.613779]Total energy: 16970845.933142036
[2022-04-10 05:00:51.609537]Total energy: 16937035.00837046
[2022-04-10 05:02:37.306433]Total energy: 16942796.47923386
[2022-04-10 05:04:11.710445]Total energy: 16982048.13261075
[2022-04-10 05:05:54.032104]Total energy: 16960295.204806946
[2022-04-10 05:07:29.848690]Total energy: 16961671.275563505
[2022-04-10 05:08:50.438101]Total energy: 16942903.773470946
[2022-04-10 05:10:08.000653]Total energy: 16950944.18285044
[2022-04-10 05:11:28.696153]Total energy: 16980548.392304044
[2022-04-10 05:12:47.454124]Total energy: 16963025.470458813
[2022-04-10 05:14:08.164641]Total energy: 16924971.212754544
[2022-04-10 05:15:27.201411]Total energy: 16964697.189253528
[2022-04-10 05:16:47.812984]Total energy: 16973910.751487505
[2022-04-10 05:18:07.213975]Total energy: 16967091.700223733
[2022-04-10 05:19:25.844593]Total energy: 16951631.94061868
[2022-04-10 05:20:52.816901]Total energy: 16959619.654307395
[2022-04-10 05:22:27.295053]Total energy: 16961320.958141375
[2022-04-10 05:24:06.561657]Total energy: 16937102.47587048
[2022-04-10 05:25:50.671148]Total energy: 16954095.88664864
[2022-04-10 05:27:33.332775]Total energy: 16951292.36163972
[2022-04-10 05:29:04.067103]Total energy: 16979531.225708574
[2022-04-10 05:30:24.943914]Total energy: 16968023.19599503
[2022-04-10 05:31:43.515353]Total energy: 16944761.482294593
[2022-04-10 05:33:04.392235]Total energy: 16948671.291920293
[2022-04-10 05:34:23.983718]Total energy: 16958888.2032311
[2022-04-10 05:35:43.724615]Total energy: 16980435.96218192
[2022-04-10 05:37:02.814489]Total energy: 16998746.49713885
[2022-04-10 05:38:21.891779]Total energy: 16985112.829643987
[2022-04-10 05:39:41.210879]Total energy: 16941167.286996335
[2022-04-10 05:41:25.063642]Total energy: 16955740.70805155
[2022-04-10 05:43:11.414995]Total energy: 16983613.554694127
[2022-04-10 05:44:43.279062]Total energy: 16896319.673270654
[2022-04-10 05:46:16.092029]Total energy: 16974717.849382274
[2022-04-10 05:47:44.611024]Total energy: 16968895.55067147
[2022-04-10 05:49:11.911565]Total energy: 16946283.977866016
[2022-04-10 05:50:31.753874]Total energy: 16988860.91054081
[2022-04-10 05:51:50.651177]Total energy: 16947494.877327826
[2022-04-10 05:53:10.927176]Total energy: 16977430.37226119
[2022-04-10 05:54:28.955703]Total energy: 16989005.912276976
[2022-04-10 05:55:49.156215]Total energy: 16957426.864380367
[2022-04-10 05:57:08.755632]Total energy: 16971406.785645023
[2022-04-10 05:58:28.396475]Total energy: 16951090.5852155
[2022-04-10 05:59:50.924721]Total energy: 16941447.852221098
[2022-04-10 06:01:36.022706]Total energy: 16987576.06187236
[2022-04-10 06:03:13.918499]Total energy: 16956324.96264513
[2022-04-10 06:04:45.929062]Total energy: 16989895.3228542
[2022-04-10 06:06:04.081977]Total energy: 16950649.611130748
[2022-04-10 06:07:22.217207]Total energy: 16934788.92809748
[2022-04-10 06:08:41.300983]Total energy: 16949966.845427807
[2022-04-10 06:10:01.485709]Total energy: 16961042.027118318
[2022-04-10 06:11:20.340118]Total energy: 16913114.339743774
[2022-04-10 06:12:38.817117]Total energy: 16977894.831128113
[2022-04-10 06:13:58.940457]Total energy: 16935841.595250115
[2022-04-10 06:15:16.663160]Total energy: 16965934.045224547
[2022-04-10 06:16:36.233957]Total energy: 16966170.654857453
[2022-04-10 06:17:55.025659]Total energy: 16969047.864738945
[2022-04-10 06:19:13.950933]Total energy: 17003495.855808116
[2022-04-10 06:20:43.829085]Total energy: 16946671.087755382
[2022-04-10 06:22:43.094513]Total energy: 17000494.874200333
[2022-04-10 06:24:20.216621]Total energy: 16949349.37846589
[2022-04-10 06:25:42.690828]Total energy: 16968822.532954037
[2022-04-10 06:27:01.496997]Total energy: 16962535.338279843
[2022-04-10 06:28:22.709613]Total energy: 16965866.712515622
[2022-04-10 06:29:42.554628]Total energy: 16954027.849858157
[2022-04-10 06:31:26.210396]Total energy: 16978935.670327067
[2022-04-10 06:33:05.844593]Total energy: 16987377.39426929
[2022-04-10 06:34:27.158655]Total energy: 16988383.033854794
[2022-04-10 06:35:51.496694]Total energy: 16974866.904259875
[2022-04-10 06:37:11.296915]Total energy: 17006632.25506988
[2022-04-10 06:38:30.268452]Total energy: 16951799.19393627
[2022-04-10 06:39:48.444679]Total energy: 16956388.74385884
[2022-04-10 06:41:17.376603]Total energy: 16939214.267528992
[2022-04-10 06:42:50.407821]Total energy: 16961989.11023226
[2022-04-10 06:44:22.534521]Total energy: 16973432.53538975
[2022-04-10 06:46:06.704981]Total energy: 16959942.005488813
[2022-04-10 06:47:49.713511]Total energy: 16981344.670644354
[2022-04-10 06:49:15.433678]Total energy: 16950696.10456919
[2022-04-10 06:50:34.385316]Total energy: 16948716.730379943
[2022-04-10 06:51:54.587606]Total energy: 16957425.357799456
[2022-04-10 06:53:13.808583]Total energy: 16973292.831340663
[2022-04-10 06:54:32.562623]Total energy: 16977947.458283238
[2022-04-10 06:55:52.289728]Total energy: 16948256.902592354
[2022-04-10 06:57:11.599589]Total energy: 16922068.938111644
[2022-04-10 06:58:31.403108]Total energy: 16924907.691951532
[2022-04-10 06:59:50.325344]Total energy: 16927837.209554333
[2022-04-10 07:01:34.553022]Total energy: 16983172.041783925
[2022-04-10 07:03:22.566242]Total energy: 16973761.63499655
[2022-04-10 07:04:56.119058]Total energy: 16947893.84323065
[2022-04-10 07:06:20.870534]Total energy: 16964655.384457942
[2022-04-10 07:07:42.801480]Total energy: 16884857.518969588
[2022-04-10 07:09:01.371684]Total energy: 16889644.297225814
[2022-04-10 07:10:21.139323]Total energy: 16945175.480041906
[2022-04-10 07:11:39.953671]Total energy: 16955439.960143846
[2022-04-10 07:13:00.773795]Total energy: 16937239.752374478
[2022-04-10 07:14:19.248782]Total energy: 16910858.727393452
[2022-04-10 07:15:37.488835]Total energy: 17002498.99240635
[2022-04-10 07:16:57.668606]Total energy: 16884918.029791377
[2022-04-10 07:18:18.160225]Total energy: 16937806.895837884
[2022-04-10 07:19:38.021665]Total energy: 16936913.778923806
[2022-04-10 07:20:56.700092]Total energy: 16936664.906639345
[2022-04-10 07:22:13.429383]Total energy: 16907052.701337058
[2022-04-10 07:23:33.837813]Total energy: 16931323.631109398
[2022-04-10 07:24:55.615651]Total energy: 16927502.97297722
[2022-04-10 07:26:13.196885]Total energy: 16957808.8072309
[2022-04-10 07:27:32.145350]Total energy: 16969594.614345986
[2022-04-10 07:28:54.638352]Total energy: 16967573.88912567
[2022-04-10 07:30:20.274780]Total energy: 16957653.08323459
[2022-04-10 07:31:51.073212]Total energy: 16942614.680367514
[2022-04-10 07:33:09.443323]Total energy: 16919363.267917987
[2022-04-10 07:34:28.336478]Total energy: 16951503.489590604
[2022-04-10 07:35:48.516308]Total energy: 16938335.375188604
[2022-04-10 07:37:08.431791]Total energy: 16943071.95531006
[2022-04-10 07:38:28.418711]Total energy: 16939532.280524254
[2022-04-10 07:39:48.043990]Total energy: 16923945.58793019
[2022-04-10 07:41:15.505071]Total energy: 16952479.687933423
[2022-04-10 07:42:51.302958]Total energy: 16964685.21153468
[2022-04-10 07:44:24.014640]Total energy: 16949973.25185075
[2022-04-10 07:45:58.523962]Total energy: 16922388.600357957
[2022-04-10 07:47:31.734060]Total energy: 16914681.02695291
[2022-04-10 07:49:01.798998]Total energy: 16938798.425082926
[2022-04-10 07:50:38.452121]Total energy: 16892991.504012085
[2022-04-10 07:52:15.218938]Total energy: 16978174.80488603
[2022-04-10 07:53:53.691704]Total energy: 16946618.182439804
[2022-04-10 07:55:29.007391]Total energy: 16920972.60363124
[2022-04-10 07:56:58.262149]Total energy: 16917172.654292826
[2022-04-10 07:58:17.904020]Total energy: 16935222.46451094
[2022-04-10 07:59:38.528024]Total energy: 16980492.258539706
[2022-04-10 08:00:58.164542]Total energy: 16930359.369604174
[2022-04-10 08:02:17.378884]Total energy: 16941045.432879113
[2022-04-10 08:03:39.401709]Total energy: 16883878.472835362
[2022-04-10 08:04:58.132111]Total energy: 16918045.345666397
[2022-04-10 08:06:17.392080]Total energy: 16966374.724088516
[2022-04-10 08:07:36.215436]Total energy: 16911563.160439614
[2022-04-10 08:08:55.281452]Total energy: 16872391.54443172
[2022-04-10 08:10:17.264911]Total energy: 16848259.9716871
[2022-04-10 08:11:45.541706]Total energy: 16948771.359159533
[2022-04-10 08:13:18.878578]Total energy: 16941566.53847629
[2022-04-10 08:14:37.363255]Total energy: 16929514.070601095
[2022-04-10 08:15:55.380308]Total energy: 16908322.776904177
[2022-04-10 08:17:12.783118]Total energy: 16901440.860695202
[2022-04-10 08:18:35.327435]Total energy: 16899418.69849489
[2022-04-10 08:19:52.476040]Total energy: 16942373.599099267
[2022-04-10 08:21:20.412492]Total energy: 16947486.05546957
[2022-04-10 08:22:47.503225]Total energy: 16932898.995659348
[2022-04-10 08:24:06.820672]Total energy: 16907607.629123982
[2022-04-10 08:25:23.948450]Total energy: 16944601.54413262
[2022-04-10 08:26:43.904558]Total energy: 16909137.220430467
[2022-04-10 08:28:01.397698]Total energy: 16914590.983972356
[2022-04-10 08:29:19.449712]Total energy: 16929671.65798831
[2022-04-10 08:31:04.232342]Total energy: 16935708.541962836
[2022-04-10 08:32:47.980908]Total energy: 16974061.158817567
[2022-04-10 08:34:19.816033]Total energy: 16920326.605889212
[2022-04-10 08:35:46.319600]Total energy: 16914636.058383763
[2022-04-10 08:37:05.190298]Total energy: 16908766.025202516
[2022-04-10 08:38:22.688719]Total energy: 16918533.561771315
[2022-04-10 08:39:42.191778]Total energy: 16932186.61327135
[2022-04-10 08:41:17.528865]Total energy: 16950912.9567895
[2022-04-10 08:42:49.771467]Total energy: 16946326.55786433
[2022-04-10 08:44:19.934859]Total energy: 16940362.30105961
[2022-04-10 08:45:54.468805]Total energy: 16902213.459324837
[2022-04-10 08:47:28.001772]Total energy: 16933520.36438019
[2022-04-10 08:48:57.316032]Total energy: 16961445.78584377
[2022-04-10 08:50:15.364310]Total energy: 16941381.047725387
[2022-04-10 08:51:34.171964]Total energy: 16920585.95571489
[2022-04-10 08:52:53.641903]Total energy: 16913023.001592275
[2022-04-10 08:54:13.378995]Total energy: 16916311.745112386
[2022-04-10 08:55:34.628697]Total energy: 16933110.79494221
[2022-04-10 08:56:51.964590]Total energy: 16906247.571417432
[2022-04-10 08:58:08.984560]Total energy: 16947935.849683292
[2022-04-10 08:59:27.429126]Total energy: 16939294.497580122
[2022-04-10 09:00:45.066167]Total energy: 16911696.829523906
[2022-04-10 09:02:03.144262]Total energy: 16928734.938005634
[2022-04-10 09:03:19.907488]Total energy: 16911769.423740454
[2022-04-10 09:04:37.715114]Total energy: 16922708.052626625
[2022-04-10 09:05:55.410136]Total energy: 16915302.412156783
[2022-04-10 09:07:12.633392]Total energy: 16893573.134815373
[2022-04-10 09:08:30.240618]Total energy: 16893243.1656118
[2022-04-10 09:09:50.022381]Total energy: 16928665.965546638
[2022-04-10 09:11:17.551381]Total energy: 16901114.803082664
[2022-04-10 09:12:56.437615]Total energy: 16883282.486605998
[2022-04-10 09:14:24.116608]Total energy: 16880206.388814606
[2022-04-10 09:15:43.072855]Total energy: 16913002.349807657
[2022-04-10 09:17:01.983783]Total energy: 16890370.29931019
[2022-04-10 09:18:20.277204]Total energy: 16920064.79042954
[2022-04-10 09:19:37.998053]Total energy: 16932209.052764792
[2022-04-10 09:20:59.350609]Total energy: 16915462.974469032
[2022-04-10 09:22:20.983870]Total energy: 16896245.44784633
[2022-04-10 09:23:39.525493]Total energy: 16913532.614224218
[2022-04-10 09:24:59.918571]Total energy: 16896405.73121522
[2022-04-10 09:26:19.438534]Total energy: 16889796.609507937
[2022-04-10 09:27:42.415733]Total energy: 16884281.82754734
[2022-04-10 09:29:05.474790]Total energy: 16902225.986064658
[2022-04-10 09:30:31.538630]Total energy: 16915271.09639154
[2022-04-10 09:32:03.961824]Total energy: 16901708.83160216
[2022-04-10 09:33:28.004687]Total energy: 16898669.36708136
[2022-04-10 09:34:47.453707]Total energy: 16946061.78114585
[2022-04-10 09:36:06.780271]Total energy: 16908336.388032563
[2022-04-10 09:37:27.126545]Total energy: 16951280.516304445
[2022-04-10 09:38:47.286355]Total energy: 16928985.50090551
[2022-04-10 09:40:06.051490]Total energy: 16907198.216368347
[2022-04-10 09:41:27.191487]Total energy: 16890764.566551194
[2022-04-10 09:42:46.590124]Total energy: 16939824.072190586
[2022-04-10 09:44:05.769941]Total energy: 16967399.055271227
[2022-04-10 09:45:25.059618]Total energy: 16936404.3237486
[2022-04-10 09:46:44.254462]Total energy: 16908203.396621972
[2022-04-10 09:48:04.569847]Total energy: 16930473.10471401
[2022-04-10 09:49:23.699761]Total energy: 16882983.605488043
[2022-04-10 09:50:51.668322]Total energy: 16949660.670299876
[2022-04-10 09:52:24.465098]Total energy: 16937523.066897485
[2022-04-10 09:53:58.043132]Total energy: 16916717.746350653
[2022-04-10 09:55:31.435585]Total energy: 16894958.25608633
[2022-04-10 09:57:05.837263]Total energy: 16942956.994845573
[2022-04-10 09:58:26.344605]Total energy: 16913386.092842504
[2022-04-10 09:59:45.112664]Total energy: 16932923.611507017
[2022-04-10 10:01:16.569225]Total energy: 16885506.18192047
[2022-04-10 10:03:04.990934]Total energy: 16917591.8425533
[2022-04-10 10:04:31.351506]Total energy: 16940832.191858146
[2022-04-10 10:05:53.188580]Total energy: 16939404.898863617
