initial: all - diverse_all
[2022-04-08 06:22:15.283983]Total energy: 16721317.540798359
[2022-04-08 06:24:16.387091]Total energy: 16733675.492488202
[2022-04-08 06:25:25.711149]Total energy: 16736161.725446332
[2022-04-08 06:26:33.675705]Total energy: 16790464.647228252
[2022-04-08 06:27:41.164884]Total energy: 16740757.984223085
[2022-04-08 06:28:50.281172]Total energy: 16726430.604304772
[2022-04-08 06:29:57.930299]Total energy: 16756755.628010292
[2022-04-08 06:31:04.935034]Total energy: 16759162.603030587
[2022-04-08 06:32:13.237940]Total energy: 16769012.099404326
[2022-04-08 06:33:20.485617]Total energy: 16741299.520891871
[2022-04-08 06:34:28.050083]Total energy: 16721164.773086626
[2022-04-08 06:35:39.438028]Total energy: 16728008.352258038
[2022-04-08 06:36:47.464131]Total energy: 16754954.489085311
[2022-04-08 06:37:54.865796]Total energy: 16767855.79999097
[2022-04-08 06:39:04.416115]Total energy: 16742489.076451862
[2022-04-08 06:40:13.105104]Total energy: 16776944.39995645
[2022-04-08 06:41:20.731193]Total energy: 16726798.475647435
[2022-04-08 06:42:29.741591]Total energy: 16766884.701635135
[2022-04-08 06:43:38.470506]Total energy: 16723376.18993646
[2022-04-08 06:44:47.562669]Total energy: 16735901.413283011
[2022-04-08 06:45:55.642699]Total energy: 16740387.875683868
[2022-04-08 06:47:04.282558]Total energy: 16695016.332884574
[2022-04-08 06:48:14.970136]Total energy: 16777770.28777875
[2022-04-08 06:49:23.111433]Total energy: 16712648.416443678
[2022-04-08 06:50:37.320188]Total energy: 16738433.384944221
[2022-04-08 06:51:55.621505]Total energy: 16739620.068583941
[2022-04-08 06:53:14.923672]Total energy: 16728072.56374844
[2022-04-08 06:54:38.477039]Total energy: 16712609.224880796
[2022-04-08 06:56:05.829358]Total energy: 16749604.98080841
[2022-04-08 06:57:22.601269]Total energy: 16784579.68959307
[2022-04-08 06:58:32.716686]Total energy: 16762594.688876852
[2022-04-08 06:59:41.261844]Total energy: 16720430.307550944
[2022-04-08 07:01:15.810930]Total energy: 16782495.60231619
[2022-04-08 07:02:46.262782]Total energy: 16753648.215640489
[2022-04-08 07:04:04.039821]Total energy: 16725143.901963215
[2022-04-08 07:05:23.720016]Total energy: 16738427.671608187
[2022-04-08 07:06:29.141428]Total energy: 16717481.000828527
[2022-04-08 07:07:35.643315]Total energy: 16790800.48058709
[2022-04-08 07:08:41.450915]Total energy: 16723329.238667082
[2022-04-08 07:09:47.773236]Total energy: 16736567.333944082
[2022-04-08 07:11:06.020021]Total energy: 16707311.482527338
[2022-04-08 07:12:12.966014]Total energy: 16716393.757038977
[2022-04-08 07:13:19.454774]Total energy: 16728106.033479407
[2022-04-08 07:14:24.472276]Total energy: 16745386.854675258
[2022-04-08 07:15:31.275943]Total energy: 16762320.522707943
[2022-04-08 07:16:37.700135]Total energy: 16701759.038021928
[2022-04-08 07:17:43.977856]Total energy: 16757615.428842865
[2022-04-08 07:18:48.850427]Total energy: 16736465.821969474
[2022-04-08 07:19:55.183996]Total energy: 16776031.704083428
[2022-04-08 07:21:11.343472]Total energy: 16746064.861745212
[2022-04-08 07:22:27.544806]Total energy: 16726165.528961752
[2022-04-08 07:23:34.112340]Total energy: 16713811.178874284
[2022-04-08 07:24:40.888729]Total energy: 16727822.46875043
[2022-04-08 07:25:49.688284]Total energy: 16709790.720090114
[2022-04-08 07:26:56.017127]Total energy: 16712231.377925478
[2022-04-08 07:28:02.213766]Total energy: 16722496.667099917
[2022-04-08 07:29:09.053011]Total energy: 16721123.140321044
[2022-04-08 07:30:16.042877]Total energy: 16733100.794599604
[2022-04-08 07:31:31.658311]Total energy: 16717729.553378109
[2022-04-08 07:32:55.048640]Total energy: 16733792.024443043
[2022-04-08 07:34:03.371490]Total energy: 16669768.230002891
[2022-04-08 07:35:09.838928]Total energy: 16713926.837684087
[2022-04-08 07:36:15.974281]Total energy: 16722189.88921163
[2022-04-08 07:37:22.294469]Total energy: 16725175.682355657
[2022-04-08 07:38:29.201605]Total energy: 16717974.34201087
[2022-04-08 07:39:36.306443]Total energy: 16700968.456186628
[2022-04-08 07:40:55.324070]Total energy: 16716049.00841104
[2022-04-08 07:42:07.882039]Total energy: 16753807.42677022
[2022-04-08 07:43:15.687034]Total energy: 16711195.115736902
[2022-04-08 07:44:21.625904]Total energy: 16720918.935931258
[2022-04-08 07:45:27.895905]Total energy: 16749333.285467837
[2022-04-08 07:46:34.202668]Total energy: 16719657.633306937
[2022-04-08 07:47:40.983329]Total energy: 16725933.923124116
[2022-04-08 07:48:47.613693]Total energy: 16704489.46963868
[2022-04-08 07:49:55.620608]Total energy: 16725878.344728626
[2022-04-08 07:51:01.830917]Total energy: 16690652.098372504
[2022-04-08 07:52:07.851369]Total energy: 16735900.90420387
[2022-04-08 07:53:13.740397]Total energy: 16735817.02715604
[2022-04-08 07:54:19.340170]Total energy: 16749618.203268124
[2022-04-08 07:55:25.321088]Total energy: 16690938.556179613
[2022-04-08 07:56:32.436462]Total energy: 16747606.873902896
[2022-04-08 07:57:38.834495]Total energy: 16708797.889504213
[2022-04-08 07:58:45.281701]Total energy: 16712653.946215225
[2022-04-08 07:59:51.466241]Total energy: 16712568.004838899
[2022-04-08 08:01:06.629768]Total energy: 16718620.218765248
[2022-04-08 08:02:21.366833]Total energy: 16694701.752121646
[2022-04-08 08:03:28.107527]Total energy: 16730648.969311502
[2022-04-08 08:04:34.906411]Total energy: 16704708.194024859
[2022-04-08 08:05:42.053207]Total energy: 16711339.845861569
[2022-04-08 08:06:48.462260]Total energy: 16699229.662382917
[2022-04-08 08:07:54.288677]Total energy: 16740455.777001318
[2022-04-08 08:08:59.549663]Total energy: 16750466.61715095
[2022-04-08 08:10:05.742251]Total energy: 16755361.406168126
[2022-04-08 08:11:29.110517]Total energy: 16734197.426529787
[2022-04-08 08:12:56.624831]Total energy: 16684642.610022096
[2022-04-08 08:14:03.630031]Total energy: 16726623.783303704
[2022-04-08 08:15:10.187823]Total energy: 16730751.112993745
[2022-04-08 08:16:16.450525]Total energy: 16732261.64184045
[2022-04-08 08:17:22.088250]Total energy: 16734137.199769568
[2022-04-08 08:18:27.880780]Total energy: 16746990.133489901
[2022-04-08 08:19:33.769247]Total energy: 16764273.070784252
[2022-04-08 08:21:03.765257]Total energy: 16707252.689158974
[2022-04-08 08:22:37.682000]Total energy: 16737094.664458228
[2022-04-08 08:23:45.059829]Total energy: 16692909.849257493
[2022-04-08 08:24:51.416251]Total energy: 16717529.59245615
[2022-04-08 08:26:00.110292]Total energy: 16706250.921024183
[2022-04-08 08:27:07.057288]Total energy: 16722745.297082458
[2022-04-08 08:28:13.368186]Total energy: 16707861.984526383
[2022-04-08 08:29:20.626979]Total energy: 16717891.208508393
[2022-04-08 08:31:04.264541]Total energy: 16722343.211276358
[2022-04-08 08:32:23.587715]Total energy: 16746548.71807008
[2022-04-08 08:33:30.790548]Total energy: 16712865.392040217
[2022-04-08 08:34:37.064765]Total energy: 16725802.589450136
[2022-04-08 08:35:52.759376]Total energy: 16734624.436463486
[2022-04-08 08:36:58.721554]Total energy: 16720664.45605813
[2022-04-08 08:38:04.894561]Total energy: 16736481.040933419
[2022-04-08 08:39:12.234166]Total energy: 16706199.563108888
[2022-04-08 08:40:26.544819]Total energy: 16708964.462722719
[2022-04-08 08:42:02.355846]Total energy: 16714814.01503926
[2022-04-08 08:43:23.806680]Total energy: 16745566.247902812
[2022-04-08 08:44:39.821064]Total energy: 16714412.360995337
[2022-04-08 08:45:47.328709]Total energy: 16709335.41297862
[2022-04-08 08:46:54.123888]Total energy: 16711989.907463532
[2022-04-08 08:48:03.227183]Total energy: 16719821.424620057
[2022-04-08 08:49:11.608012]Total energy: 16754062.382882025
[2022-04-08 08:50:19.546951]Total energy: 16718344.56159392
[2022-04-08 08:51:53.356215]Total energy: 16701403.622392535
[2022-04-08 08:53:09.934257]Total energy: 16769024.163614947
[2022-04-08 08:54:24.858036]Total energy: 16732087.55933086
[2022-04-08 08:55:34.880447]Total energy: 16722452.636451682
[2022-04-08 08:56:42.125077]Total energy: 16729918.268576283
[2022-04-08 08:57:48.412024]Total energy: 16721943.315649608
[2022-04-08 08:58:55.075819]Total energy: 16748426.179354602
[2022-04-08 09:00:00.640203]Total energy: 16735750.46785608
[2022-04-08 09:01:24.048437]Total energy: 16713094.159557706
[2022-04-08 09:02:42.259998]Total energy: 16718143.856849771
[2022-04-08 09:03:53.412546]Total energy: 16720862.845790606
[2022-04-08 09:05:00.935508]Total energy: 16714242.228486283
[2022-04-08 09:06:07.334155]Total energy: 16763693.595158022
[2022-04-08 09:07:13.277652]Total energy: 16707610.749167401
[2022-04-08 09:08:21.373679]Total energy: 16730679.989878708
[2022-04-08 09:09:26.796171]Total energy: 16714118.456737172
[2022-04-08 09:10:41.134153]Total energy: 16760857.146144062
[2022-04-08 09:12:03.815984]Total energy: 16709957.70802748
[2022-04-08 09:13:17.303315]Total energy: 16682972.340815065
[2022-04-08 09:14:25.421488]Total energy: 16713435.075864492
[2022-04-08 09:15:32.895231]Total energy: 16706913.268002095
[2022-04-08 09:16:39.742985]Total energy: 16762545.675946523
[2022-04-08 09:17:47.529022]Total energy: 16741934.124804342
[2022-04-08 09:18:55.636005]Total energy: 16735472.123927908
[2022-04-08 09:20:03.372162]Total energy: 16690430.467109162
[2022-04-08 09:21:21.771499]Total energy: 16709211.466193007
[2022-04-08 09:22:39.885636]Total energy: 16707995.751353778
[2022-04-08 09:23:46.904051]Total energy: 16698523.22437847
[2022-04-08 09:25:01.510510]Total energy: 16720141.738541756
[2022-04-08 09:26:08.103445]Total energy: 16714407.305323057
[2022-04-08 09:27:16.241653]Total energy: 16725718.261229344
[2022-04-08 09:28:22.201273]Total energy: 16715301.055063592
[2022-04-08 09:29:28.569930]Total energy: 16694665.63404188
[2022-04-08 09:30:44.877882]Total energy: 16685268.35451074
[2022-04-08 09:31:59.056703]Total energy: 16742545.677443327
[2022-04-08 09:33:05.713150]Total energy: 16703895.718831498
[2022-04-08 09:34:10.933505]Total energy: 16719376.034876183
[2022-04-08 09:35:15.393114]Total energy: 16679047.912361903
[2022-04-08 09:36:20.408011]Total energy: 16681627.575299561
[2022-04-08 09:37:25.549873]Total energy: 16695761.309826894
[2022-04-08 09:38:34.958277]Total energy: 16666151.51732758
[2022-04-08 09:39:39.796964]Total energy: 16714465.177688725
[2022-04-08 09:40:49.867817]Total energy: 16691162.526459705
[2022-04-08 09:41:59.964069]Total energy: 16694672.868504584
[2022-04-08 09:43:05.386162]Total energy: 16702282.725443913
[2022-04-08 09:44:10.459227]Total energy: 16687366.252365295
[2022-04-08 09:45:16.124365]Total energy: 16706050.73322934
[2022-04-08 09:46:20.850057]Total energy: 16685621.598154604
[2022-04-08 09:47:26.375843]Total energy: 16726491.073776728
[2022-04-08 09:48:32.028170]Total energy: 16684577.099316685
[2022-04-08 09:49:37.445965]Total energy: 16689085.645468483
[2022-04-08 09:51:01.949117]Total energy: 16699634.806413442
[2022-04-08 09:52:12.345816]Total energy: 16675180.273482058
[2022-04-08 09:53:19.894905]Total energy: 16667563.405446196
[2022-04-08 09:54:27.506824]Total energy: 16673082.093029832
[2022-04-08 09:55:35.709236]Total energy: 16697855.168338606
[2022-04-08 09:56:42.647613]Total energy: 16705122.543851044
[2022-04-08 09:57:49.861549]Total energy: 16685420.389721649
[2022-04-08 09:58:56.828543]Total energy: 16703427.622135038
[2022-04-08 10:00:04.857773]Total energy: 16685101.952147536
[2022-04-08 10:01:33.754242]Total energy: 16714000.588568406
[2022-04-08 10:02:59.428375]Total energy: 16719115.185688552
[2022-04-08 10:04:05.202002]Total energy: 16719309.431107817
[2022-04-08 10:05:11.465232]Total energy: 16683217.626138011
[2022-04-08 10:06:18.130301]Total energy: 16704961.19948577
[2022-04-08 10:07:23.809331]Total energy: 16697312.267640809
[2022-04-08 10:08:30.876710]Total energy: 16679771.176830513
[2022-04-08 10:09:37.367861]Total energy: 16718725.151176885
[2022-04-08 10:10:58.144992]Total energy: 16699686.703085713
[2022-04-08 10:12:12.082148]Total energy: 16684602.454597227
[2022-04-08 10:13:17.848407]Total energy: 16669226.999064488
[2022-04-08 10:14:24.225876]Total energy: 16709216.989138983
[2022-04-08 10:15:31.643114]Total energy: 16708537.470608257
[2022-04-08 10:16:37.982914]Total energy: 16692240.091339448
[2022-04-08 10:17:43.635723]Total energy: 16724680.917695986
[2022-04-08 10:18:51.066624]Total energy: 16686721.388550429
[2022-04-08 10:19:56.732200]Total energy: 16718230.278091354
[2022-04-08 10:21:08.372317]Total energy: 16710604.964258974
[2022-04-08 10:22:25.623990]Total energy: 16681979.592377031
[2022-04-08 10:23:46.225333]Total energy: 16661617.843506955
[2022-04-08 10:24:58.436828]Total energy: 16692933.541528365
[2022-04-08 10:26:04.437567]Total energy: 16711023.646048613
[2022-04-08 10:27:11.269336]Total energy: 16685502.743859667
[2022-04-08 10:28:16.552333]Total energy: 16714115.563449992
[2022-04-08 10:29:22.194144]Total energy: 16698532.084122082
[2022-04-08 10:30:29.209274]Total energy: 16683050.231400726
[2022-04-08 10:31:39.146192]Total energy: 16716937.85918995
[2022-04-08 10:32:44.778559]Total energy: 16672106.924818587
[2022-04-08 10:33:51.797844]Total energy: 16679895.061462035
[2022-04-08 10:34:57.472712]Total energy: 16701653.531702831
[2022-04-08 10:36:03.990114]Total energy: 16724106.30545843
[2022-04-08 10:37:11.799935]Total energy: 16711038.050437374
[2022-04-08 10:38:18.987370]Total energy: 16707892.992741141
[2022-04-08 10:39:26.793531]Total energy: 16682149.774168024
[2022-04-08 10:40:49.418812]Total energy: 16716665.956201833
[2022-04-08 10:42:11.388077]Total energy: 16685018.52716809
[2022-04-08 10:43:27.233964]Total energy: 16659844.724790204
[2022-04-08 10:44:35.115660]Total energy: 16726665.000293052
[2022-04-08 10:45:40.923394]Total energy: 16709089.33161625
[2022-04-08 10:46:48.173586]Total energy: 16667439.21271934
[2022-04-08 10:47:55.121017]Total energy: 16709316.23190964
[2022-04-08 10:49:01.910852]Total energy: 16689911.86900768
[2022-04-08 10:50:07.304173]Total energy: 16712980.732906142
[2022-04-08 10:51:22.579447]Total energy: 16713660.276163023
[2022-04-08 10:52:39.462687]Total energy: 16709921.15940816
[2022-04-08 10:53:57.536288]Total energy: 16711708.465565024
[2022-04-08 10:55:12.230317]Total energy: 16684148.260181705
[2022-04-08 10:56:27.500737]Total energy: 16736387.376503386
[2022-04-08 10:57:34.782619]Total energy: 16697736.322326444
[2022-04-08 10:58:41.089369]Total energy: 16712475.21521111
[2022-04-08 10:59:48.633284]Total energy: 16692347.679697536
[2022-04-08 11:01:13.159363]Total energy: 16722981.836839518
[2022-04-08 11:03:04.413475]Total energy: 16706555.992882466
[2022-04-08 11:04:34.511572]Total energy: 16695106.595466917
[2022-04-08 11:05:55.951147]Total energy: 16686970.060742263
[2022-04-08 11:07:09.401115]Total energy: 16698058.818442838
[2022-04-08 11:08:16.085448]Total energy: 16706641.714492802
[2022-04-08 11:09:23.268796]Total energy: 16701324.729435125
[2022-04-08 11:10:54.296598]Total energy: 16727961.382962363
[2022-04-08 11:12:31.603604]Total energy: 16713008.50622376
[2022-04-08 11:13:58.238437]Total energy: 16695826.222229049
[2022-04-08 11:15:17.990956]Total energy: 16704878.614935508
[2022-04-08 11:16:24.356899]Total energy: 16691856.246149523
[2022-04-08 11:17:32.021593]Total energy: 16705277.829199981
[2022-04-08 11:18:41.379552]Total energy: 16672393.431471495
[2022-04-08 11:19:47.351147]Total energy: 16694590.101272522
[2022-04-08 11:21:08.069330]Total energy: 16658876.961207768
[2022-04-08 11:22:30.990551]Total energy: 16697105.882417163
[2022-04-08 11:23:37.608690]Total energy: 16713154.3970458
[2022-04-08 11:24:46.044272]Total energy: 16717752.60700657
[2022-04-08 11:25:52.372822]Total energy: 16726012.162640203
[2022-04-08 11:26:59.931389]Total energy: 16703829.004344773
[2022-04-08 11:28:06.308656]Total energy: 16723205.633676976
[2022-04-08 11:29:14.007406]Total energy: 16730167.647275543
[2022-04-08 11:30:21.832719]Total energy: 16734438.109033363
[2022-04-08 11:32:17.855890]Total energy: 16720186.679346448
[2022-04-08 11:33:41.222333]Total energy: 16720430.018536866
[2022-04-08 11:35:02.066244]Total energy: 16695484.967841981
[2022-04-08 11:36:28.291588]Total energy: 16719872.755298471
[2022-04-08 11:37:44.565808]Total energy: 16712723.049094144
[2022-04-08 11:38:50.555115]Total energy: 16721445.78575544
[2022-04-08 11:39:57.926613]Total energy: 16683425.778983861
[2022-04-08 11:41:05.615823]Total energy: 16726661.622296661
[2022-04-08 11:42:11.722097]Total energy: 16718018.636152808
[2022-04-08 11:43:18.818896]Total energy: 16725632.170110222
[2022-04-08 11:44:40.986799]Total energy: 16717536.931008527
[2022-04-08 11:45:47.537043]Total energy: 16699229.326280417
[2022-04-08 11:46:54.611375]Total energy: 16735057.712809432
[2022-04-08 11:48:01.180486]Total energy: 16718524.014374094
[2022-04-08 11:49:08.000661]Total energy: 16706340.502762243
[2022-04-08 11:50:15.366091]Total energy: 16706308.751046777
[2022-04-08 11:51:39.508394]Total energy: 16690486.962946365
[2022-04-08 11:52:58.815795]Total energy: 16690171.904201386
[2022-04-08 11:54:20.071957]Total energy: 16728464.911583418
[2022-04-08 11:55:43.090503]Total energy: 16691814.200546604
[2022-04-08 11:56:57.098405]Total energy: 16729992.719558755
[2022-04-08 11:58:03.911595]Total energy: 16703376.235142017
[2022-04-08 11:59:09.919824]Total energy: 16713876.555965539
[2022-04-08 12:00:16.516361]Total energy: 16704434.468239265
[2022-04-08 12:01:47.814173]Total energy: 16719250.64031041
[2022-04-08 12:03:07.131348]Total energy: 16666372.231188789
[2022-04-08 12:04:13.710737]Total energy: 16692213.611913841
[2022-04-08 12:05:20.186730]Total energy: 16716752.073679945
[2022-04-08 12:06:28.198256]Total energy: 16691382.023737175
