initial: all - diverse_no_blind_all
[2022-04-10 02:19:53.912956]Total energy: 16837337.45856458
[2022-04-10 02:21:45.590517]Total energy: 16839825.54589091
[2022-04-10 02:23:31.940292]Total energy: 16809864.49568273
[2022-04-10 02:24:59.506770]Total energy: 16836053.740580224
[2022-04-10 02:26:17.020124]Total energy: 16813149.90753849
[2022-04-10 02:27:32.262631]Total energy: 16805259.67631774
[2022-04-10 02:28:47.314442]Total energy: 16846866.54818235
[2022-04-10 02:30:04.493341]Total energy: 16816282.213020813
[2022-04-10 02:31:38.740523]Total energy: 16839812.113855463
[2022-04-10 02:33:23.911383]Total energy: 16808062.400182642
[2022-04-10 02:34:57.929812]Total energy: 16821270.76310619
[2022-04-10 02:36:20.819067]Total energy: 16833202.71806111
[2022-04-10 02:37:41.786988]Total energy: 16821427.97088444
[2022-04-10 02:39:01.473806]Total energy: 16826066.92753942
[2022-04-10 02:40:20.375788]Total energy: 16819006.940343495
[2022-04-10 02:41:42.200901]Total energy: 16823235.1661247
[2022-04-10 02:42:59.519999]Total energy: 16837102.634040583
[2022-04-10 02:44:15.253555]Total energy: 16811546.44271751
[2022-04-10 02:45:30.286400]Total energy: 16845628.10871089
[2022-04-10 02:46:45.654406]Total energy: 16855991.307312436
[2022-04-10 02:48:02.425561]Total energy: 16826936.998360522
[2022-04-10 02:49:23.061803]Total energy: 16833808.82475158
[2022-04-10 02:51:10.012233]Total energy: 16815361.21973217
[2022-04-10 02:52:47.612783]Total energy: 16810899.66611594
[2022-04-10 02:54:20.007050]Total energy: 16830975.207721066
[2022-04-10 02:55:40.434219]Total energy: 16801967.367657587
[2022-04-10 02:56:59.516783]Total energy: 16827144.36497124
[2022-04-10 02:58:16.121637]Total energy: 16818919.5150769
[2022-04-10 02:59:31.414931]Total energy: 16841265.221651554
[2022-04-10 03:00:50.837751]Total energy: 16842939.085154384
[2022-04-10 03:02:16.852300]Total energy: 16816160.08190919
[2022-04-10 03:03:42.130005]Total energy: 16816403.02513959
[2022-04-10 03:05:10.405363]Total energy: 16835905.00766289
[2022-04-10 03:06:37.995020]Total energy: 16847354.843961094
[2022-04-10 03:08:10.120520]Total energy: 16852695.101550113
[2022-04-10 03:09:39.101452]Total energy: 16833594.64008836
[2022-04-10 03:10:58.777244]Total energy: 16821086.11629082
[2022-04-10 03:12:16.293019]Total energy: 16823549.83358971
[2022-04-10 03:13:36.324373]Total energy: 16836569.752766218
[2022-04-10 03:14:52.862154]Total energy: 16816000.380510654
[2022-04-10 03:16:08.546586]Total energy: 16854815.24191441
[2022-04-10 03:17:23.896093]Total energy: 16861224.18208058
[2022-04-10 03:18:38.520547]Total energy: 16806147.979925994
[2022-04-10 03:19:53.220915]Total energy: 16795077.19296239
[2022-04-10 03:21:25.937321]Total energy: 16786296.47225612
[2022-04-10 03:22:50.302461]Total energy: 16807305.23126239
[2022-04-10 03:24:18.256770]Total energy: 16776944.700096395
[2022-04-10 03:25:49.311332]Total energy: 16828011.20013069
[2022-04-10 03:27:21.735048]Total energy: 16855019.86186569
[2022-04-10 03:28:53.407243]Total energy: 16797744.94889728
[2022-04-10 03:30:15.943134]Total energy: 16795632.357628167
[2022-04-10 03:31:33.724204]Total energy: 16799241.559728242
[2022-04-10 03:32:55.513671]Total energy: 16813109.295581482
[2022-04-10 03:34:16.811739]Total energy: 16801930.499987703
[2022-04-10 03:35:34.228548]Total energy: 16795105.004061986
[2022-04-10 03:36:56.610518]Total energy: 16795607.52087247
[2022-04-10 03:38:14.732938]Total energy: 16805199.703188386
[2022-04-10 03:39:36.713995]Total energy: 16798276.95198432
[2022-04-10 03:41:24.357585]Total energy: 16817268.33532684
[2022-04-10 03:43:06.707076]Total energy: 16821409.675913993
[2022-04-10 03:44:31.470800]Total energy: 16759337.69820464
[2022-04-10 03:46:04.830478]Total energy: 16780750.68064907
[2022-04-10 03:47:37.683593]Total energy: 16782599.8396497
[2022-04-10 03:49:10.396659]Total energy: 16836040.5551937
[2022-04-10 03:50:44.106777]Total energy: 16774651.440094333
[2022-04-10 03:52:20.007185]Total energy: 16779652.205147136
[2022-04-10 03:53:38.420885]Total energy: 16802923.223559286
[2022-04-10 03:54:54.018228]Total energy: 16803798.68700373
[2022-04-10 03:56:10.693583]Total energy: 16803028.6582262
[2022-04-10 03:57:28.852862]Total energy: 16777055.767403152
[2022-04-10 03:58:45.096385]Total energy: 16813744.792762935
[2022-04-10 04:00:03.710737]Total energy: 16806925.81654618
[2022-04-10 04:01:27.598506]Total energy: 16817540.34440939
[2022-04-10 04:02:52.658249]Total energy: 16821987.179982156
[2022-04-10 04:04:17.839134]Total energy: 16781522.355537377
[2022-04-10 04:05:44.975092]Total energy: 16787306.8437226
[2022-04-10 04:07:10.528821]Total energy: 16805034.787701596
[2022-04-10 04:08:37.532867]Total energy: 16815868.089962162
[2022-04-10 04:09:55.718468]Total energy: 16828441.70037783
[2022-04-10 04:11:11.252665]Total energy: 16776897.92924268
[2022-04-10 04:12:32.246714]Total energy: 16788514.413174335
[2022-04-10 04:13:49.243486]Total energy: 16804636.62841216
[2022-04-10 04:15:05.455123]Total energy: 16785419.563294522
[2022-04-10 04:16:23.657319]Total energy: 16820904.313714877
[2022-04-10 04:17:41.191818]Total energy: 16811556.476469014
[2022-04-10 04:18:58.896267]Total energy: 16780925.0298598
[2022-04-10 04:20:17.115798]Total energy: 16785111.061747894
[2022-04-10 04:21:52.567572]Total energy: 16784127.580178652
[2022-04-10 04:23:32.044720]Total energy: 16798002.50313462
[2022-04-10 04:25:02.696489]Total energy: 16842509.39263632
[2022-04-10 04:26:26.624494]Total energy: 16834779.032153267
[2022-04-10 04:27:52.064106]Total energy: 16767020.067376614
[2022-04-10 04:29:17.991492]Total energy: 16768522.368808039
[2022-04-10 04:30:36.706988]Total energy: 16834061.357979074
[2022-04-10 04:31:52.048180]Total energy: 16831877.022640064
[2022-04-10 04:33:08.522159]Total energy: 16773506.494512497
[2022-04-10 04:34:24.584346]Total energy: 16796378.799485542
[2022-04-10 04:35:41.389033]Total energy: 16776581.587467484
[2022-04-10 04:37:00.003447]Total energy: 16811946.227851387
[2022-04-10 04:38:17.675132]Total energy: 16826397.920923527
[2022-04-10 04:39:34.591765]Total energy: 16804303.741587445
[2022-04-10 04:41:22.094138]Total energy: 16805561.512882106
[2022-04-10 04:43:16.690357]Total energy: 16774461.12783884
[2022-04-10 04:44:48.693651]Total energy: 16809040.039560772
[2022-04-10 04:46:21.095807]Total energy: 16817901.337215785
[2022-04-10 04:47:46.530492]Total energy: 16795629.809301235
[2022-04-10 04:49:05.605858]Total energy: 16802987.0010506
[2022-04-10 04:50:23.583545]Total energy: 16796947.08089969
[2022-04-10 04:51:39.525818]Total energy: 16761530.015340297
[2022-04-10 04:52:55.839796]Total energy: 16802599.51582414
[2022-04-10 04:54:12.796149]Total energy: 16814506.244723473
[2022-04-10 04:55:34.632109]Total energy: 16830058.801351886
[2022-04-10 04:56:50.229635]Total energy: 16799786.757021897
[2022-04-10 04:58:06.805093]Total energy: 16847282.16817973
[2022-04-10 04:59:24.439547]Total energy: 16835191.580605786
[2022-04-10 05:00:57.534681]Total energy: 16809622.09662661
[2022-04-10 05:02:32.083194]Total energy: 16776768.914994692
[2022-04-10 05:04:00.219394]Total energy: 16799967.790356778
[2022-04-10 05:05:29.048854]Total energy: 16811360.68951252
[2022-04-10 05:06:56.959886]Total energy: 16798332.41979445
[2022-04-10 05:08:15.071225]Total energy: 16825520.019951515
[2022-04-10 05:09:31.363116]Total energy: 16824040.07113042
[2022-04-10 05:10:48.030910]Total energy: 16756276.268703938
[2022-04-10 05:12:04.907243]Total energy: 16789069.918990515
[2022-04-10 05:13:21.177340]Total energy: 16789404.427989323
[2022-04-10 05:14:36.876530]Total energy: 16804691.18117752
[2022-04-10 05:15:54.113100]Total energy: 16789995.98460537
[2022-04-10 05:17:13.872772]Total energy: 16789840.47124687
[2022-04-10 05:18:32.049426]Total energy: 16785115.71233955
[2022-04-10 05:19:48.941598]Total energy: 16815909.623595223
[2022-04-10 05:21:23.868790]Total energy: 16796988.355994128
[2022-04-10 05:23:03.953051]Total energy: 16804829.733647656
[2022-04-10 05:24:35.080962]Total energy: 16839312.3159462
[2022-04-10 05:26:07.655047]Total energy: 16795333.91468286
[2022-04-10 05:27:38.279627]Total energy: 16780883.40670075
[2022-04-10 05:28:59.971909]Total energy: 16796286.449142326
[2022-04-10 05:30:18.163273]Total energy: 16747601.266192747
[2022-04-10 05:31:34.847337]Total energy: 16777577.59902706
[2022-04-10 05:32:53.874765]Total energy: 16777555.069941092
[2022-04-10 05:34:13.463950]Total energy: 16812951.433573794
[2022-04-10 05:35:32.469969]Total energy: 16786792.923650794
[2022-04-10 05:36:50.684010]Total energy: 16822953.42318765
[2022-04-10 05:38:09.274435]Total energy: 16808809.54676278
[2022-04-10 05:39:27.850648]Total energy: 16825451.0511713
[2022-04-10 05:41:16.796753]Total energy: 16797913.269438542
[2022-04-10 05:42:57.575937]Total energy: 16797939.359918047
[2022-04-10 05:44:26.243768]Total energy: 16773899.921297431
[2022-04-10 05:45:53.310505]Total energy: 16770633.725436972
[2022-04-10 05:47:19.308695]Total energy: 16784226.576025546
[2022-04-10 05:48:45.692329]Total energy: 16796490.54257536
[2022-04-10 05:50:05.760907]Total energy: 16803686.99518882
[2022-04-10 05:51:22.546552]Total energy: 16753579.187261943
[2022-04-10 05:52:41.758914]Total energy: 16714330.89268126
[2022-04-10 05:53:58.707987]Total energy: 16773134.58058242
[2022-04-10 05:55:16.060996]Total energy: 16785013.721841063
[2022-04-10 05:56:34.164624]Total energy: 16780062.588530254
[2022-04-10 05:57:55.192716]Total energy: 16797587.908541452
[2022-04-10 05:59:12.063891]Total energy: 16777073.773518065
[2022-04-10 06:00:38.884609]Total energy: 16787687.151198927
[2022-04-10 06:02:09.396986]Total energy: 16767379.319562808
[2022-04-10 06:03:39.593911]Total energy: 16783402.912820704
[2022-04-10 06:04:59.643672]Total energy: 16790924.827068083
[2022-04-10 06:06:18.513701]Total energy: 16788498.10304855
[2022-04-10 06:07:35.138592]Total energy: 16763048.759465637
[2022-04-10 06:08:51.941676]Total energy: 16796098.519025765
[2022-04-10 06:10:09.228292]Total energy: 16795220.439719737
[2022-04-10 06:11:26.125605]Total energy: 16788694.369196035
[2022-04-10 06:12:44.272965]Total energy: 16778490.30490771
[2022-04-10 06:14:03.386132]Total energy: 16758739.328515202
[2022-04-10 06:15:20.535116]Total energy: 16785062.16268006
[2022-04-10 06:16:38.270124]Total energy: 16819103.43036605
[2022-04-10 06:17:58.582221]Total energy: 16733996.533641119
[2022-04-10 06:19:15.919902]Total energy: 16818288.995631885
[2022-04-10 06:20:53.890268]Total energy: 16779443.88562195
[2022-04-10 06:22:26.677756]Total energy: 16791887.82579262
[2022-04-10 06:23:48.218284]Total energy: 16811195.619494382
[2022-04-10 06:25:07.924496]Total energy: 16804550.494900916
[2022-04-10 06:26:23.022913]Total energy: 16772074.525279561
[2022-04-10 06:27:39.527052]Total energy: 16775687.950646918
[2022-04-10 06:28:56.018453]Total energy: 16790289.78120252
[2022-04-10 06:30:13.932708]Total energy: 16831137.752586957
[2022-04-10 06:31:48.769561]Total energy: 16767644.122850249
[2022-04-10 06:33:11.324343]Total energy: 16769316.133450124
[2022-04-10 06:34:27.539205]Total energy: 16769833.013922494
[2022-04-10 06:35:47.465697]Total energy: 16779224.195935443
[2022-04-10 06:37:03.541028]Total energy: 16795663.77216655
[2022-04-10 06:38:20.101281]Total energy: 16801877.469223548
[2022-04-10 06:39:37.150755]Total energy: 16781321.207935162
[2022-04-10 06:41:15.489530]Total energy: 16757533.429216389
[2022-04-10 06:42:57.601156]Total energy: 16792385.716310248
[2022-04-10 06:44:24.290340]Total energy: 16780152.526959114
[2022-04-10 06:45:53.515437]Total energy: 16776047.346315164
[2022-04-10 06:47:26.170025]Total energy: 16782054.01166385
[2022-04-10 06:48:47.868047]Total energy: 16793796.96971136
[2022-04-10 06:50:04.767319]Total energy: 16808742.742256917
[2022-04-10 06:51:22.061075]Total energy: 16755846.271106742
[2022-04-10 06:52:39.135004]Total energy: 16796704.241961244
[2022-04-10 06:53:57.463794]Total energy: 16774260.903527884
[2022-04-10 06:55:14.954909]Total energy: 16745058.779645385
[2022-04-10 06:56:32.136510]Total energy: 16782705.52812954
[2022-04-10 06:57:48.567515]Total energy: 16804726.79588248
[2022-04-10 06:59:06.069030]Total energy: 16777037.802512212
[2022-04-10 07:00:41.512938]Total energy: 16788298.354655195
[2022-04-10 07:02:13.985403]Total energy: 16771699.539964156
[2022-04-10 07:03:39.989919]Total energy: 16786991.605814047
[2022-04-10 07:05:08.480374]Total energy: 16794565.460012145
[2022-04-10 07:06:29.219168]Total energy: 16781509.67199373
[2022-04-10 07:07:49.124817]Total energy: 16819880.969578523
[2022-04-10 07:09:06.509378]Total energy: 16768689.433245203
[2022-04-10 07:10:24.313798]Total energy: 16785839.92515862
[2022-04-10 07:11:42.622125]Total energy: 16784969.150022943
[2022-04-10 07:13:01.988338]Total energy: 16773834.870680267
[2022-04-10 07:14:19.076209]Total energy: 16805566.30207407
[2022-04-10 07:15:36.552865]Total energy: 16797255.672544543
[2022-04-10 07:16:53.697668]Total energy: 16787895.45135111
[2022-04-10 07:18:12.916833]Total energy: 16759656.302299965
[2022-04-10 07:19:31.832913]Total energy: 16813147.136754524
[2022-04-10 07:20:48.565644]Total energy: 16806016.784254603
[2022-04-10 07:22:08.263522]Total energy: 16776007.073042197
[2022-04-10 07:23:24.777874]Total energy: 16776272.634899091
[2022-04-10 07:24:43.019688]Total energy: 16774653.958219657
[2022-04-10 07:26:00.197957]Total energy: 16794410.938206024
[2022-04-10 07:27:17.325724]Total energy: 16804168.543298375
[2022-04-10 07:28:35.143396]Total energy: 16788648.996769022
[2022-04-10 07:29:52.893175]Total energy: 16772738.625928845
[2022-04-10 07:31:16.488067]Total energy: 16795362.40716647
[2022-04-10 07:32:34.757340]Total energy: 16773246.797516637
[2022-04-10 07:33:53.226889]Total energy: 16801614.29331621
[2022-04-10 07:35:09.908478]Total energy: 16760881.031871947
[2022-04-10 07:36:26.838314]Total energy: 16780643.63715285
[2022-04-10 07:37:43.206295]Total energy: 16787826.540338315
[2022-04-10 07:39:01.025191]Total energy: 16783550.533840925
[2022-04-10 07:40:19.920390]Total energy: 16798366.34982962
[2022-04-10 07:41:58.892243]Total energy: 16765500.66537973
[2022-04-10 07:43:35.275062]Total energy: 16791396.314058304
[2022-04-10 07:45:06.490338]Total energy: 16809249.389212485
[2022-04-10 07:46:39.204459]Total energy: 16755761.242120344
[2022-04-10 07:48:11.723403]Total energy: 16786697.929945126
[2022-04-10 07:49:45.991050]Total energy: 16774357.700734684
[2022-04-10 07:51:14.196860]Total energy: 16794197.388400994
[2022-04-10 07:52:43.321511]Total energy: 16798434.489935935
[2022-04-10 07:54:09.531200]Total energy: 16792677.717409726
[2022-04-10 07:55:42.560574]Total energy: 16779571.021979686
[2022-04-10 07:57:04.728394]Total energy: 16778357.901971586
[2022-04-10 07:58:21.858668]Total energy: 16784352.157372717
[2022-04-10 07:59:39.466856]Total energy: 16796100.06332723
[2022-04-10 08:01:08.552912]Total energy: 16779770.729167398
[2022-04-10 08:02:32.543176]Total energy: 16775084.621955622
[2022-04-10 08:03:50.905160]Total energy: 16781886.555811983
[2022-04-10 08:05:07.850220]Total energy: 16796331.865866713
[2022-04-10 08:06:24.962130]Total energy: 16761828.460615274
[2022-04-10 08:07:43.069904]Total energy: 16790325.663282517
[2022-04-10 08:09:00.620330]Total energy: 16767317.292480337
[2022-04-10 08:10:18.905788]Total energy: 16784024.73141857
[2022-04-10 08:11:46.024002]Total energy: 16765624.073947739
[2022-04-10 08:13:14.330900]Total energy: 16776191.645480819
[2022-04-10 08:14:33.046309]Total energy: 16752529.119060963
[2022-04-10 08:15:51.218295]Total energy: 16768443.29097824
[2022-04-10 08:17:10.341577]Total energy: 16765142.527363073
[2022-04-10 08:18:30.639525]Total energy: 16773669.494061496
[2022-04-10 08:19:47.076341]Total energy: 16780915.145448886
[2022-04-10 08:21:11.214562]Total energy: 16766684.882968254
[2022-04-10 08:22:32.665051]Total energy: 16764827.677558307
[2022-04-10 08:23:50.485293]Total energy: 16764002.987410821
[2022-04-10 08:25:09.592895]Total energy: 16728845.21474566
[2022-04-10 08:26:26.560851]Total energy: 16770847.5308782
[2022-04-10 08:27:44.742405]Total energy: 16735867.638748353
[2022-04-10 08:29:01.581827]Total energy: 16739660.095067471
[2022-04-10 08:30:26.959997]Total energy: 16766004.291022617
[2022-04-10 08:32:07.299133]Total energy: 16778070.23314362
[2022-04-10 08:33:35.303501]Total energy: 16783689.16714171
[2022-04-10 08:34:57.416622]Total energy: 16795537.5878255
[2022-04-10 08:36:15.978650]Total energy: 16770016.994334064
[2022-04-10 08:37:34.185349]Total energy: 16776121.894670136
[2022-04-10 08:38:51.865453]Total energy: 16772761.83582167
[2022-04-10 08:40:12.422395]Total energy: 16743236.786295058
[2022-04-10 08:41:32.340782]Total energy: 16770841.540529052
[2022-04-10 08:42:50.706557]Total energy: 16749940.637269475
[2022-04-10 08:44:08.199931]Total energy: 16781539.385160908
[2022-04-10 08:45:25.801663]Total energy: 16727042.31340743
[2022-04-10 08:46:43.384059]Total energy: 16779417.406603403
[2022-04-10 08:48:01.477572]Total energy: 16785920.27313021
[2022-04-10 08:49:20.273022]Total energy: 16766305.678849686
[2022-04-10 08:50:37.325890]Total energy: 16759881.293187356
[2022-04-10 08:51:53.739260]Total energy: 16782694.016799822
[2022-04-10 08:53:12.417890]Total energy: 16728776.269526657
[2022-04-10 08:54:30.200587]Total energy: 16753987.810820268
[2022-04-10 08:55:51.761922]Total energy: 16762606.557050778
[2022-04-10 08:57:08.126046]Total energy: 16797999.38569533
[2022-04-10 08:58:24.291188]Total energy: 16765542.570937842
[2022-04-10 08:59:42.056503]Total energy: 16773993.782999981
[2022-04-10 09:01:05.250892]Total energy: 16735586.015566835
[2022-04-10 09:02:31.261219]Total energy: 16748882.692907693
[2022-04-10 09:03:59.197791]Total energy: 16790226.279548045
