initial: all - optimal_only_all
[2022-04-08 06:48:51.791387]Total energy: 31369407.528042935
[2022-04-08 06:50:30.462906]Total energy: 31428879.77904957
[2022-04-08 06:52:20.481371]Total energy: 31392870.225152656
[2022-04-08 06:53:58.650526]Total energy: 31392409.059567586
[2022-04-08 06:55:38.527920]Total energy: 31345249.770661227
[2022-04-08 06:57:10.045620]Total energy: 31271341.42785223
[2022-04-08 06:58:37.755507]Total energy: 31350770.802972052
[2022-04-08 07:00:04.551391]Total energy: 31412980.930717252
[2022-04-08 07:01:47.075678]Total energy: 31267756.298810802
[2022-04-08 07:03:26.034010]Total energy: 31368435.955182638
[2022-04-08 07:05:02.427055]Total energy: 31425293.655136142
[2022-04-08 07:06:31.188155]Total energy: 31472977.930238295
[2022-04-08 07:07:58.587779]Total energy: 31396891.60811267
[2022-04-08 07:09:25.371071]Total energy: 31574828.16315202
[2022-04-08 07:11:05.631220]Total energy: 31468517.431208603
[2022-04-08 07:12:33.855386]Total energy: 31401632.07090226
[2022-04-08 07:14:00.990758]Total energy: 31479125.5290155
[2022-04-08 07:15:28.015491]Total energy: 31432145.54016755
[2022-04-08 07:16:57.333897]Total energy: 31446525.334775813
[2022-04-08 07:18:26.845447]Total energy: 31377926.76888812
[2022-04-08 07:19:54.592854]Total energy: 31402570.688293394
[2022-04-08 07:21:34.225897]Total energy: 31473037.33586297
[2022-04-08 07:23:04.700048]Total energy: 31419831.259610396
[2022-04-08 07:24:29.233747]Total energy: 31381332.43042602
[2022-04-08 07:25:56.240631]Total energy: 31473537.136598863
[2022-04-08 07:27:22.928502]Total energy: 31400322.937768135
[2022-04-08 07:28:48.019874]Total energy: 31357686.806765016
[2022-04-08 07:30:12.371011]Total energy: 31338488.456300143
[2022-04-08 07:31:50.608030]Total energy: 31419649.225717872
[2022-04-08 07:33:26.037552]Total energy: 31396823.586548652
[2022-04-08 07:34:51.755222]Total energy: 31460089.540697858
[2022-04-08 07:36:17.012116]Total energy: 31339716.24656467
[2022-04-08 07:37:42.433284]Total energy: 31371839.7495271
[2022-04-08 07:39:07.766245]Total energy: 31472580.961703587
[2022-04-08 07:40:45.588118]Total energy: 31553778.092326473
[2022-04-08 07:42:22.076432]Total energy: 31368555.930636473
[2022-04-08 07:43:50.164842]Total energy: 31489105.56640376
[2022-04-08 07:45:18.752091]Total energy: 31465585.665891927
[2022-04-08 07:46:44.932562]Total energy: 31433131.80271686
[2022-04-08 07:48:12.243329]Total energy: 31416089.811876908
[2022-04-08 07:49:38.123520]Total energy: 31349377.879783288
[2022-04-08 07:51:05.112322]Total energy: 31465728.57452266
[2022-04-08 07:52:28.903755]Total energy: 31455135.04553619
[2022-04-08 07:53:53.061323]Total energy: 31426812.56570039
[2022-04-08 07:55:20.787009]Total energy: 31282269.67835233
[2022-04-08 07:56:48.429316]Total energy: 31342854.675522756
[2022-04-08 07:58:16.232364]Total energy: 31437441.519453928
[2022-04-08 07:59:41.092902]Total energy: 31519384.698509336
[2022-04-08 08:01:11.482620]Total energy: 31387091.506511603
[2022-04-08 08:02:42.454174]Total energy: 31495518.31644521
[2022-04-08 08:04:09.605146]Total energy: 31261949.575462192
[2022-04-08 08:05:36.009960]Total energy: 31340737.514073357
[2022-04-08 08:07:06.045167]Total energy: 31170603.474212814
[2022-04-08 08:08:35.347936]Total energy: 31360713.99177791
[2022-04-08 08:10:02.436730]Total energy: 31487524.842210203
[2022-04-08 08:11:45.224270]Total energy: 31335118.135768097
[2022-04-08 08:13:15.759469]Total energy: 31396538.09564302
[2022-04-08 08:14:32.869039]Total energy: 31369074.811155453
[2022-04-08 08:15:49.742800]Total energy: 31459589.98343062
[2022-04-08 08:17:06.379911]Total energy: 31374713.331973493
[2022-04-08 08:18:23.053866]Total energy: 31291372.72823584
[2022-04-08 08:19:48.395942]Total energy: 31393621.780289143
[2022-04-08 08:21:27.107553]Total energy: 31380779.373856936
[2022-04-08 08:23:03.375092]Total energy: 31503683.96881016
[2022-04-08 08:24:29.387490]Total energy: 31443134.17914165
[2022-04-08 08:25:56.454128]Total energy: 31410295.990103003
[2022-04-08 08:27:21.304380]Total energy: 31463565.88191302
[2022-04-08 08:28:48.733070]Total energy: 31371493.36746435
[2022-04-08 08:30:12.388868]Total energy: 31452585.905243807
[2022-04-08 08:31:39.407407]Total energy: 31276870.86142775
[2022-04-08 08:33:15.085470]Total energy: 31384030.200628217
[2022-04-08 08:34:47.144521]Total energy: 31367788.896134287
[2022-04-08 08:36:28.435193]Total energy: 31351436.498576958
[2022-04-08 08:37:56.370384]Total energy: 31364818.883167442
[2022-04-08 08:39:26.537999]Total energy: 31433464.23332977
[2022-04-08 08:41:11.880410]Total energy: 31540902.322702784
[2022-04-08 08:42:47.267029]Total energy: 31334875.55101959
[2022-04-08 08:44:16.722208]Total energy: 31316776.80671524
[2022-04-08 08:45:36.641390]Total energy: 31374403.542461034
[2022-04-08 08:46:53.812898]Total energy: 31362093.818784535
[2022-04-08 08:48:20.476273]Total energy: 31441687.79861735
[2022-04-08 08:49:49.389141]Total energy: 31337067.784015585
[2022-04-08 08:51:23.661506]Total energy: 31442390.74459724
[2022-04-08 08:53:01.884268]Total energy: 31342910.967157617
[2022-04-08 08:54:35.885513]Total energy: 31284697.984781932
[2022-04-08 08:56:06.663022]Total energy: 31395316.0054305
[2022-04-08 08:57:33.470867]Total energy: 31405356.732189905
[2022-04-08 08:59:03.255357]Total energy: 31384217.38833664
[2022-04-08 09:00:30.735502]Total energy: 31472801.763480913
[2022-04-08 09:02:02.133564]Total energy: 31373500.648202784
[2022-04-08 09:03:29.870598]Total energy: 31380549.72049678
[2022-04-08 09:05:01.427208]Total energy: 31398446.275452685
[2022-04-08 09:06:32.920584]Total energy: 31320656.68701857
[2022-04-08 09:08:04.392353]Total energy: 31281892.166054
[2022-04-08 09:09:34.784782]Total energy: 31368667.007747978
[2022-04-08 09:11:25.344946]Total energy: 31549976.83278648
[2022-04-08 09:13:08.107976]Total energy: 31521253.722295854
[2022-04-08 09:14:37.203987]Total energy: 31363363.78455231
[2022-04-08 09:16:06.445435]Total energy: 31301797.82109274
[2022-04-08 09:17:35.583416]Total energy: 31445754.16315991
[2022-04-08 09:19:06.577949]Total energy: 31422336.091334417
[2022-04-08 09:21:15.048172]Total energy: 31356407.108172987
[2022-04-08 09:23:00.399117]Total energy: 31473437.127336975
[2022-04-08 09:24:33.673049]Total energy: 31314097.68670331
[2022-04-08 09:26:06.645733]Total energy: 31496553.101323124
[2022-04-08 09:27:34.591167]Total energy: 31349248.202686884
[2022-04-08 09:28:56.225043]Total energy: 31464528.5700605
[2022-04-08 09:30:15.437008]Total energy: 31345255.95374521
[2022-04-08 09:31:34.159611]Total energy: 31334350.442247353
[2022-04-08 09:32:56.898165]Total energy: 31392313.283905268
[2022-04-08 09:34:20.491933]Total energy: 31391238.141283896
[2022-04-08 09:35:46.709800]Total energy: 31297960.66935162
[2022-04-08 09:37:14.265500]Total energy: 31464846.652011182
[2022-04-08 09:38:43.069933]Total energy: 31445936.75553992
[2022-04-08 09:40:11.057426]Total energy: 31498898.204993
[2022-04-08 09:41:38.826282]Total energy: 31238512.18818895
[2022-04-08 09:43:05.696477]Total energy: 31314331.767855033
[2022-04-08 09:44:31.375447]Total energy: 31335849.964104995
[2022-04-08 09:45:58.915355]Total energy: 31437898.814486895
[2022-04-08 09:47:26.698936]Total energy: 31353247.89514964
[2022-04-08 09:48:53.889957]Total energy: 31328921.603318125
[2022-04-08 09:50:29.926551]Total energy: 31443563.393732574
[2022-04-08 09:52:17.725932]Total energy: 31438622.93254285
[2022-04-08 09:53:45.614541]Total energy: 31435195.662216656
[2022-04-08 09:55:10.142764]Total energy: 31468077.801495552
[2022-04-08 09:56:28.581747]Total energy: 31401031.63207155
[2022-04-08 09:57:48.712089]Total energy: 31405820.068796247
[2022-04-08 09:59:07.535109]Total energy: 31399039.82275884
[2022-04-08 10:01:06.598794]Total energy: 31366381.285704806
[2022-04-08 10:02:51.671909]Total energy: 31283858.846829403
[2022-04-08 10:04:18.616342]Total energy: 31476688.7767374
[2022-04-08 10:05:45.049353]Total energy: 31373528.058723975
[2022-04-08 10:07:11.554806]Total energy: 31506439.062216237
[2022-04-08 10:08:38.022522]Total energy: 31344208.49599939
[2022-04-08 10:10:06.578056]Total energy: 31324133.551319137
[2022-04-08 10:11:59.279037]Total energy: 31429718.27240507
[2022-04-08 10:13:31.521495]Total energy: 31445781.70749132
[2022-04-08 10:14:58.519823]Total energy: 31393373.5543294
[2022-04-08 10:16:28.967442]Total energy: 31317792.194485553
[2022-04-08 10:17:57.522807]Total energy: 31464536.694711406
[2022-04-08 10:19:29.153176]Total energy: 31467982.72962746
[2022-04-08 10:20:57.548565]Total energy: 31279683.022764534
[2022-04-08 10:22:25.438531]Total energy: 31330381.703455903
[2022-04-08 10:23:54.610688]Total energy: 31357353.518937334
[2022-04-08 10:25:21.063636]Total energy: 31355723.242016345
[2022-04-08 10:26:49.460463]Total energy: 31426123.90908504
[2022-04-08 10:28:18.582943]Total energy: 31360242.88342965
[2022-04-08 10:29:45.812414]Total energy: 31314141.739663217
[2022-04-08 10:31:16.651137]Total energy: 31467841.284146164
[2022-04-08 10:32:44.785616]Total energy: 31372277.484541398
[2022-04-08 10:34:13.180840]Total energy: 31249590.81432641
[2022-04-08 10:35:41.662218]Total energy: 31366633.78629636
[2022-04-08 10:37:08.585246]Total energy: 31249721.114952013
[2022-04-08 10:38:35.139779]Total energy: 31291759.68626213
[2022-04-08 10:40:01.264390]Total energy: 31362541.88669531
[2022-04-08 10:41:42.863275]Total energy: 31248771.83634709
[2022-04-08 10:43:23.897349]Total energy: 31254575.447661016
[2022-04-08 10:44:50.974316]Total energy: 31315724.291013435
[2022-04-08 10:46:18.726772]Total energy: 31335368.284595624
[2022-04-08 10:47:48.661530]Total energy: 31335575.859995276
[2022-04-08 10:49:16.667323]Total energy: 31296664.275084443
[2022-04-08 10:51:06.277945]Total energy: 31395435.57858361
[2022-04-08 10:53:03.433021]Total energy: 31274059.93295508
[2022-04-08 10:54:41.524819]Total energy: 31313917.07169874
[2022-04-08 10:56:16.602510]Total energy: 31332598.41853594
[2022-04-08 10:57:43.714077]Total energy: 31242924.69764707
[2022-04-08 10:59:16.952215]Total energy: 31197318.28832909
[2022-04-08 11:00:50.457515]Total energy: 31317730.26446992
[2022-04-08 11:02:32.291096]Total energy: 31238105.993083753
[2022-04-08 11:04:11.566918]Total energy: 31345245.56160913
[2022-04-08 11:05:54.257994]Total energy: 31306279.93625693
[2022-04-08 11:07:29.150984]Total energy: 31262808.524903376
[2022-04-08 11:08:58.544987]Total energy: 31312471.63307977
[2022-04-08 11:10:50.037956]Total energy: 31316086.659700807
[2022-04-08 11:12:43.829973]Total energy: 31275939.824759077
[2022-04-08 11:14:22.506783]Total energy: 31247609.10230091
[2022-04-08 11:15:55.646971]Total energy: 31149847.89195531
[2022-04-08 11:17:28.097789]Total energy: 31323964.17268876
[2022-04-08 11:19:00.936175]Total energy: 31312566.516523045
[2022-04-08 11:20:33.615190]Total energy: 31356906.630028643
[2022-04-08 11:22:05.774337]Total energy: 31440185.711048406
[2022-04-08 11:23:34.836147]Total energy: 31326372.759070095
[2022-04-08 11:25:03.731083]Total energy: 31339701.46391981
[2022-04-08 11:26:33.034024]Total energy: 31365293.260235075
[2022-04-08 11:28:04.189189]Total energy: 31387871.463724874
[2022-04-08 11:29:34.897539]Total energy: 31503443.73202263
[2022-04-08 11:31:25.586344]Total energy: 31375732.810007203
[2022-04-08 11:33:23.125859]Total energy: 31437135.35309427
[2022-04-08 11:35:10.108531]Total energy: 31264867.945827637
[2022-04-08 11:36:59.926486]Total energy: 31310477.646094535
[2022-04-08 11:38:41.565987]Total energy: 31234199.520333976
[2022-04-08 11:40:11.755329]Total energy: 31423901.56664957
[2022-04-08 11:41:41.865466]Total energy: 31396140.691983644
[2022-04-08 11:43:10.098830]Total energy: 31351339.17764094
[2022-04-08 11:44:48.832162]Total energy: 31424588.325121135
[2022-04-08 11:46:14.062129]Total energy: 31340480.43174249
[2022-04-08 11:47:39.436858]Total energy: 31388192.77694591
[2022-04-08 11:49:06.786959]Total energy: 31390870.05768597
[2022-04-08 11:50:54.170172]Total energy: 31409170.890162352
[2022-04-08 11:52:37.519624]Total energy: 31343790.702753045
[2022-04-08 11:54:09.400309]Total energy: 31312438.4479927
[2022-04-08 11:55:41.703251]Total energy: 31346919.00677865
[2022-04-08 11:57:10.783865]Total energy: 31464412.754084073
[2022-04-08 11:58:38.289475]Total energy: 31215161.61817475
[2022-04-08 12:00:07.314957]Total energy: 31404438.85196618
[2022-04-08 12:01:47.558775]Total energy: 31300726.406827632
[2022-04-08 12:03:22.980509]Total energy: 31371189.111452945
[2022-04-08 12:04:49.722381]Total energy: 31416576.517364275
[2022-04-08 12:06:17.531167]Total energy: 31423047.02112978
[2022-04-08 12:07:46.326624]Total energy: 31378718.98252907
[2022-04-08 12:09:13.205625]Total energy: 31350834.215104718
[2022-04-08 12:10:42.303607]Total energy: 31303542.094059933
[2022-04-08 12:12:10.128562]Total energy: 31360329.868978847
[2022-04-08 12:13:38.629972]Total energy: 31393554.289432812
[2022-04-08 12:15:07.983489]Total energy: 31425193.828279287
[2022-04-08 12:16:34.759712]Total energy: 31308658.34806864
[2022-04-08 12:18:02.238632]Total energy: 31407730.917716037
[2022-04-08 12:19:28.696629]Total energy: 31363750.80177002
[2022-04-08 12:21:10.047142]Total energy: 31364527.804320686
[2022-04-08 12:22:44.916157]Total energy: 31415091.410481434
[2022-04-08 12:24:10.779751]Total energy: 31360439.130677618
[2022-04-08 12:25:41.022322]Total energy: 31406896.66420571
[2022-04-08 12:27:07.793470]Total energy: 31311264.76957271
[2022-04-08 12:28:35.318205]Total energy: 31394261.85732947
[2022-04-08 12:30:02.120871]Total energy: 31292392.08924878
[2022-04-08 12:31:40.507844]Total energy: 31356002.487825535
[2022-04-08 12:33:27.835184]Total energy: 31296053.74029046
[2022-04-08 12:35:07.191203]Total energy: 31425446.96886875
[2022-04-08 12:36:35.257662]Total energy: 31357656.725289308
[2022-04-08 12:38:10.526201]Total energy: 31370844.417341463
[2022-04-08 12:39:36.143116]Total energy: 31311565.29290422
[2022-04-08 12:41:28.893677]Total energy: 31422231.69202183
[2022-04-08 12:43:23.019914]Total energy: 31372293.09206651
[2022-04-08 12:45:00.332551]Total energy: 31251727.551141962
[2022-04-08 12:46:27.199457]Total energy: 31395021.81647592
[2022-04-08 12:47:53.347553]Total energy: 31418256.95459986
[2022-04-08 12:49:19.219637]Total energy: 31317835.64515653
[2022-04-08 12:50:51.974031]Total energy: 31421566.12221377
[2022-04-08 12:52:30.598913]Total energy: 31386921.188375313
[2022-04-08 12:54:03.968088]Total energy: 31426671.147740066
[2022-04-08 12:55:29.905745]Total energy: 31283459.355887044
[2022-04-08 12:56:57.911523]Total energy: 31354427.012310635
[2022-04-08 12:58:24.784797]Total energy: 31416518.3124414
[2022-04-08 12:59:52.330770]Total energy: 31415063.466246415
[2022-04-08 13:01:31.282237]Total energy: 31401708.461946763
[2022-04-08 13:03:04.146816]Total energy: 31273482.95925063
[2022-04-08 13:04:29.099620]Total energy: 31309122.291273266
[2022-04-08 13:05:58.124718]Total energy: 31354583.839121703
[2022-04-08 13:07:26.688050]Total energy: 31347868.406427
[2022-04-08 13:08:53.891468]Total energy: 31300392.292745277
[2022-04-08 13:10:26.621558]Total energy: 31270276.700793874
[2022-04-08 13:11:58.613307]Total energy: 31314647.815138955
[2022-04-08 13:13:22.786898]Total energy: 31309566.33853707
[2022-04-08 13:15:03.742951]Total energy: 31297000.41263205
[2022-04-08 13:16:31.808937]Total energy: 31313355.969910577
[2022-04-08 13:18:00.171451]Total energy: 31334092.07146172
[2022-04-08 13:19:27.052036]Total energy: 31351070.20898982
[2022-04-08 13:21:03.770748]Total energy: 31150710.18455102
[2022-04-08 13:22:36.951883]Total energy: 31291742.26204165
[2022-04-08 13:24:02.418297]Total energy: 31317342.373407952
[2022-04-08 13:25:30.151610]Total energy: 31264910.302889742
[2022-04-08 13:26:51.339627]Total energy: 31166976.251892027
[2022-04-08 13:28:15.555474]Total energy: 31364002.043002155
[2022-04-08 13:29:40.771343]Total energy: 31362239.928620566
[2022-04-08 13:31:20.232510]Total energy: 31225377.356877062
[2022-04-08 13:32:59.581848]Total energy: 31312783.72371342
[2022-04-08 13:34:27.123633]Total energy: 31246589.607655264
[2022-04-08 13:35:54.780850]Total energy: 31260955.927525327
[2022-04-08 13:37:22.455792]Total energy: 31327212.944009148
[2022-04-08 13:38:46.891186]Total energy: 31260580.252510246
[2022-04-08 13:40:02.929384]Total energy: 31323791.601458505
[2022-04-08 13:41:32.452832]Total energy: 31256670.087281022
[2022-04-08 13:43:09.822613]Total energy: 31352225.423010174
[2022-04-08 13:44:41.475689]Total energy: 31236892.58630208
[2022-04-08 13:46:07.960484]Total energy: 31282647.768496662
[2022-04-08 13:47:34.496698]Total energy: 31261474.493594155
[2022-04-08 13:48:59.730645]Total energy: 31297715.32283349
[2022-04-08 13:50:48.835150]Total energy: 31329889.88344572
[2022-04-08 13:52:35.697504]Total energy: 31195788.992917072
[2022-04-08 13:54:13.936273]Total energy: 31327924.02974444
[2022-04-08 13:55:45.482465]Total energy: 31296068.55097768
[2022-04-08 13:57:06.169673]Total energy: 31216281.779834513
[2022-04-08 13:58:21.660281]Total energy: 31284722.357093073
[2022-04-08 13:59:46.883754]Total energy: 31336493.157050595
[2022-04-08 14:01:12.911160]Total energy: 31328217.28122596
[2022-04-08 14:02:38.666031]Total energy: 31224637.28573805
[2022-04-08 14:04:11.227525]Total energy: 31378473.51429594
[2022-04-08 14:05:37.528434]Total energy: 31197166.23790978
[2022-04-08 14:07:00.356673]Total energy: 31254970.138690438
[2022-04-08 14:08:26.738754]Total energy: 31242653.399558265
[2022-04-08 14:09:54.377703]Total energy: 31300113.3415164
[2022-04-08 14:11:18.462919]Total energy: 31273869.977239877
[2022-04-08 14:12:43.886701]Total energy: 31289870.662927337
